ID	S78	S79	S80	S81	S84	S86	S87	S88	S89	S90	S91	S93	S94	S95	S96	S97	S98	S99	S103	S106	S107	S211	S220	S221	S223	S224	S225	S226	S212	S213	S214	S251	S252	S215	S216	S217	S218	S219
BacV5_Otu_000002	0.019372305	0.054566007	0.021372882	0.073588194	0.141424886	0.048411739	0.026257105	0.094611238	0.202269421	0.025657928	0.101455198	0.000904027	0.000979916	0.000286105	0.002041955	0.000977204	0.000501619	0.025261583	0.000756391	0.000431383	0	0.000229591	0.000283719	0.001062161	0.000195174	0.001514125	0.000475534	0.001006802	0.00116277	0.002240665	0.001093364	0.071694449	0.136483364	0.000866164	0.000362649	0.001229252	0.000145225	0.002057854
BacV5_Otu_000003	0.063314843	0.01131307	0.073966268	0.003900254	0.003433176	0.056174905	0.001422252	0.015283109	0.01504121	0.061954526	0.037461099	0.01102027	0.011843886	0.00509556	0.053662719	0.004146988	0.039779674	0.011451473	0.044455939	0.000970009	0.009266339	0.003681743	0.001919363	0.000517051	0.000974994	0.002368469	0.001425042	0.000796269	0.000898778	0.000485449	0.000740967	0.001489477	0.008317029	5.7798E-05	0.000136029	0.000527248	0.000290401	0.00044179
BacV5_Otu_000004	0.001541836	0.003734997	0.00626832	0.005796199	0.002063161	0.001412915	0.003647852	0.001754864	0.000789666	0.002416109	0.001852587	0.034267573	0.014677758	0.043370284	0.025914348	0.067298629	0.015529148	0.017879981	0.017072161	0.057141408	0.072266025	0.023054217	0.050437149	0.031187829	0.031132953	0.09946899	0.0423768	0.01234058	0.037351718	0.0843316	0.027337339	0.010183156	0.006802567	0.027519046	0.022705874	0.018858404	0.01733351	0.043908886
BacV5_Otu_000005	0.027516361	0.047805342	0.009099237	0.021149603	0.015350883	0.007975362	0.013030814	0.010325318	0.005795628	0.015345652	0.003425943	0.001174869	0.004645586	0.003265972	0.005580688	0.004039307	0.000358358	0.003053164	0.001511467	0.00161548	0.005008136	0.001970528	0.000189166	0.000574464	0.000130126	0.001235604	0.000184992	0.000187489	0.000317428	0.001998988	0.000776219	0.041246784	0.032265548	0	0.00058915	0.000210976	0.000508074	0.000147313
BacV5_Otu_000006	0	0	4.23723E-05	0	0	0	0.000101744	0	2.87403E-05	1.83545E-05	0	0	0	0	9.51878E-05	0.000398385	0.000179216	0	0	0.000107886	0	0.021308483	0.051222594	0.020161577	0.073900076	0.022838831	0.062864531	0.177939174	0.097713714	0.079252074	0.13480215	0.062431207	0.032732468	0.123135916	0.130156531	0.126728776	0.081715694	0.087243926
BacV5_Otu_000007	0.061861282	0.096326116	0.050657874	0.051504335	0.049412886	0.086490313	0.03937137	0.066090894	0.041717862	0.063178227	0.042965675	0.000873923	0.025932334	0.0040142	0.000570814	0.000796406	0.00157457	0.037032788	0.001259921	0	0.000943435	0.00057375	0.000409756	0.001090832	0.000715209	0.000678024	0.000132145	0.002780578	0.000476055	0.000970355	0.001128588	0.016028465	0.072105299	2.89E-05	0.000181362	0.000175821	0.003111679	0.000324023
BacV5_Otu_000008	0.000469834	0.000624734	0.004804005	0.000333304	0.000459328	0.001060117	0.002435303	0.000169045	0.000287317	7.34133E-05	0.01688449	0.038456718	0.026654988	0.029786264	0.04128882	0.044523802	0.020960478	0.025876209	0.041828344	0.004080938	0.014930464	0.073262005	0.05662593	0.035208486	0.056541663	0.063394124	0.036608487	0.06955431	0.018291514	0.030986078	0.038694015	0.014479208	0.0035394	0.026786013	0.026135491	0.046642903	0.032488044	0.013576434
BacV5_Otu_000009	6.71503E-05	0	0	8.33499E-05	0	0	0	3.38143E-05	0	0	1.95421E-05	0.000753487	0.000511537	5.20331E-05	4.75965E-05	0.00018113	0.000179216	0	0	0	0	0.002153379	0.004236441	0.003349883	0.011621257	0.002844582	0.006219872	0.020801789	0.00996678	0.006986444	0.015948109	0.007258417	0.002665065	0.01171875	0.012582001	0.012241295	0.008984484	0.007247176
BacV5_Otu_000010	0.026000938	0.006515315	0.008559457	0.021705018	0.003661092	0.033603896	0.006564278	0.033034074	0.025275225	0.028176684	0.029372636	0.001836216	0.002954323	0.00604596	0.00303571	0.00668767	0.003107858	0.008520914	0.002641626	0.006319849	0.004151462	0.001146744	0.000346742	0.001692487	0.000520269	0.001096276	0.002030588	0.025358494	0.00116277	0.006388571	0.001797302	0.022090555	0.018501751	0.000866164	0.000883426	0	0.000761889	0.002761165
BacV5_Otu_000011	0.000939161	0.000520674	0.000677461	0.000333304	0.001090112	0.000707032	0.000813286	0.000169045	0.000186778	0.000568628	0.00037115	0.007031688	0.009179367	0.037013831	0.007503074	0.011513214	0.00321463	0.004926378	0.004643563	0.009920458	0.012643093	0.079732061	0.023776425	0.0733216	0.007867168	0.037179431	0.060732317	0.006422045	0.031558595	0.033129075	0.012530603	0.003197481	0.001287544	0.025861172	0.009287436	0.026635028	0.046251057	0.028842006
BacV5_Otu_000012	0.000335648	0.00031248	0.000804367	0.001165445	0.000459328	0.000618716	0.000508482	0.000709549	0.000258594	0.000311921	0.000156312	0.001024422	0.000894794	0.001298962	0.002515455	0.002781054	0.006688153	0.000521206	0.000504407	0.00311786	0.002119854	0.053069704	0.00582618	0.017988519	0.018784262	0.003874373	0.008429101	0.004547139	0.008593945	0.013332683	0.015437194	0.004926629	0.001099361	0.012224823	0.008976592	0.007081709	0.025490813	0.011687323
BacV5_Otu_000013	0.001943155	0.000520674	0.00122712	0.003238849	0.00068881	0.000707032	0.000813286	0.001013287	0.001792623	0.001118206	0.000566365	0.001114696	0.000532838	0.000831783	0.001283279	0.002420883	0.001467394	6.51849E-05	0.000630417	0.002474619	0	0.001856207	0.001322438	0.002121731	0.000195174	0.001155993	0.002398768	0.001287354	0.004449211	0.003266297	0.004077252	0.002526281	0.000754147	0.001298599	0.001606949	0.000913491	0.002317788	0.007594797
BacV5_Otu_000014	0.007984802	0.00363168	0.003334736	0.011272461	0.008982979	0.002029623	0.014902989	0.002864861	0.001892791	0.001356141	0.001151484	6.03271E-05	0.002700065	0.017316444	4.75965E-05	0.000108687	0.000107539	0.002599795	0.000126157	0	0	9.1851E-05	0.000157644	0.000229877	0	5.98683E-05	2.64322E-05	2.34405E-05	0.000105835	0.000121413	0	0.019998599	0.001914231	8.66942E-05	0.000136029	0.000246129	0.000254111	0.000235677
BacV5_Otu_000015	0.005074059	0.001663966	0.004426668	0.002990563	0.001834404	0.005711593	0.004152083	0.004139535	0.006546524	0.001904723	0.002124933	0.014330927	0.001660296	0.001998789	0.005110519	0.004756675	0.034116315	0.015055598	0.047746495	0.000431383	0.000707768	0.000252544	0.000346742	0.001148168	0.000195174	0.000199529	0.000607534	0.0005154	0.000819548	0.00072797	0.000846716	0.004146576	0.005562345	0.000433298	0.000158696	0.000140662	0.000508074	0.003521802
BacV5_Otu_000016	0.006465711	0.004251215	0.049222563	0.000666351	0.007573937	0.00317262	0.000203464	0.000540714	0.001019117	0.000660273	0.018423145	9.04874E-05	0.030826802	0.002024687	0.004686932	0.001157926	0.000680628	0.000521206	0.001008229	0	7.86979E-05	6.88901E-05	0	8.6218E-05	6.50677E-05	3.99131E-05	0	2.34405E-05	0.000449621	0.004169259	0.000282422	0.00162973	3.1449E-05	0	0	7.03368E-05	7.26184E-05	0
BacV5_Otu_000022	0	0.000520674	0.000508194	0.000166684	5.74426E-05	0	0	3.38143E-05	4.31097E-05	5.50611E-05	0	0.000572769	0.003885333	0.010360729	0.000523275	0.000217346	0.000179216	0.001106815	0.001762868	0.002474619	0.012490173	0	6.30646E-05	0.000143687	0	3.99131E-05	0	0	0.000185195	0	0.000423564	0.000590781	0	0	6.80197E-05	3.51698E-05	0	5.89313E-05
BacV5_Otu_000025	0.01198815	0.006104538	0.037876832	0.012812945	0.014462755	0.024253192	0.048293968	0.011841641	0.008100858	0.011108252	0.011855382	0.000241258	0.000830941	0.001998789	0.001567938	0.000977204	0.000787998	0.001431813	0.000252277	0.000107886	0.003683473	0.000986382	0.000220686	0.000488343	6.50677E-05	0.000877242	0.001082404	4.68798E-05	0.000449621	0.000606726	3.53128E-05	0.02042854	0.00577964	0	0.000204027	0	0.000362971	0.000706649
BacV5_Otu_000027	0.000402746	0.000416589	0.000169464	0.001414777	0.000746161	0.00044203	0.000508482	0.000169045	0.000215506	0.000385281	0.000351624	0.000723372	0.001001194	0.005994641	0.003885694	0.014046371	0.001538847	0.002210817	0.000504407	0.005894278	0.003683473	0.002747115	0.001448174	0.006759029	0.000910062	0.070849419	0.015321992	0.001987942	0.001795699	0.004529919	0.004671578	0.001321113	0.000534323	0.000519906	0.000294675	0.001264323	0.001051781	0.004368636
BacV5_Otu_000028	0.032903611	0.006104538	0.011540611	0.000666351	0.001891604	0.006844953	0.000813286	0.000608256	4.31097E-05	0.047422751	0.014055691	3.01646E-05	6.3975E-05	0.000130071	0.042542196	0.000108687	0.000107539	6.51849E-05	0.042400914	0	0	0	0	2.87412E-05	0	0	0	0	0	0	3.53128E-05	0.0026662	0	0	0	0	0.000108923	0.000117855
BacV5_Otu_000030	0.000335648	0.00031248	0.002240052	0.005549371	0.000401938	0.002381635	0.002131635	0.000574486	0.000100583	0.000660273	0.000390676	0.001625896	0.00306022	0.006789418	0.004404311	0.008361391	0.002644876	0.002858921	0.003142976	0.014640526	0.004229412	0.000413177	0.000315232	0.001434737	0.000325241	0.001434566	0.001714756	0.001076957	0.001373849	0.005370295	0.001797302	0.0017419	0.000848324	0.000519906	0.000475914	7.03368E-05	0.002426131	0.001265265
BacV5_Otu_000031	0.004409797	0.00031248	0.000550517	0.000416589	0	0.00035366	0.000203464	0.011446589	0.001262777	0.001758502	0.000312569	9.04874E-05	0.001192649	0.001687894	4.75965E-05	0.000217346	7.16953E-05	0.000846642	0.000252277	0	7.86979E-05	6.88901E-05	0.000189166	0.000201149	6.50677E-05	0.000418905	0.000237832	7.03178E-05	0.000264539	0.000303469	0.000458843	0.005371745	0.00018866	0	0	0.000175821	0	0.000294577
BacV5_Otu_000033	0.00013429	0.00072877	0.00063515	0.00091597	0.000746161	0.000176866	0.000406833	0.000979549	0.000258594	0.000476965	0.000351624	0.024741458	0.000979916	0.003395069	0.008577772	0.006973015	0.025615558	0.000521206	0.004393825	0.003439123	0.006483877	0.000527878	0.021471517	0.003093115	0.000715209	0.001394781	0.002530185	0.00528881	0.00147935	0.001938547	0.001410277	0.000675113	0.000125782	0.003310955	0.000521212	0.001614871	0.004623272	0.001558985
BacV5_Otu_000034	0.000805119	0.00031248	0.00186048	0.002410675	0.000344541	0.000530382	0.000813286	0.000473161	0.000172413	0.001081589	0.000527329	0.000331695	0.000916076	0.001739725	0.001520507	0.006366433	0.000680628	0.000325827	0.001008229	0.005041885	0.001100475	0.00075719	0.000913542	0.006589206	0.000715209	0.002388317	0.004915056	0	0.003426508	0.00205942	0.001093364	0.00162973	0.000565733	0.001240966	0.001493978	0.0005975	0.000108923	0.00255615
BacV5_Otu_000036	0.011792124	0.001871514	0.024548063	0.001082303	0.004457859	0.000707032	0.002131635	0.032532362	0.004332614	0.002853961	0.007977813	0.000271406	0.00010662	0	0.000190355	0.00014491	0	6.51849E-05	0	0	0	0.000183683	0	0.000143687	0	0.000279315	2.64322E-05	0.000164057	7.93788E-05	0.000182107	0.00010593	0.001264977	0.000440078	0	0	0.000562376	0	0
BacV5_Otu_000037	0.027768418	0.034826223	0.006769236	0.004230578	0.013739811	0.002381635	0.001016369	0.047882669	0.01260514	0.018997802	0.00029304	6.03271E-05	8.52979E-05	0	0.000190355	0.000217346	7.16953E-05	0.003376709	0.000126157	0.000107886	7.86979E-05	0	0	0	0	0.000119728	0.000105719	7.03178E-05	0.000211644	0.000364137	0.000388283	0.000281425	0.000408659	0	0	0.000316426	3.63107E-05	2.94667E-05
BacV5_Otu_000039	0.00013429	0.003218164	0	0.00083278	0.000114878	0.000530382	0.000101744	0.000540714	7.18472E-05	7.34133E-05	0.000234448	0.000813709	0.000191897	0.00491552	0.000428181	0.000506973	7.16953E-05	0.001171834	0.000756391	0.000539161	7.86979E-05	0.000206637	3.15335E-05	0	0	0.000119728	0.000739495	2.34405E-05	0.000238093	0	0	0	3.1449E-05	0	0	0.00066774	0	0.000117855
BacV5_Otu_000040	0.000402746	0	0.00063515	0.00091597	0.000114878	0.000265272	0.000101744	0.000338025	5.74787E-05	0.000623617	5.86237E-05	0.003664701	0.000191897	0.00085775	0.001188351	0.003680178	0.001681719	0.00013036	0.000882328	0.002689139	0.000707768	0.001627474	0.000913542	0.002093128	0.000325241	0.001255504	0.003029208	0.000936636	0.003452761	0.003567493	0.003692255	0.000562667	0.00018866	0.000606496	0.000317334	0.001439632	0.001196654	0.001588346
BacV5_Otu_000041	0.00020142	0	0.000338862	0.000250002	0.000229725	0.00035366	0	0.000473161	0.000359117	0.000421957	0.000136776	0.002766408	0.000170579	0.000468074	0.002184059	0.002168585	0.0022884	0.000716496	0.000252277	0.001830424	0.000786338	0.003020873	0.000504261	0.002550551	0.000715209	0.002249359	0.005202452	0.001707843	0.00648742	0.005670036	0.007214476	0.001433363	0.000534323	0.000923847	0.000770267	0.000492118	0.001232865	0.001558985
BacV5_Otu_000042	0.016472487	0.055667346	0.000508194	0.028627445	0.042592178	0.049281197	0.09109147	0.011578313	4.31097E-05	0.00787581	0.04053374	0	4.26511E-05	0	9.51878E-05	3.6232E-05	0	0	0	0	0	4.59279E-05	0	0	0	0	0	0	0	0	0	0.019917938	0.016053653	0	0	0	0	0
BacV5_Otu_000043	0.00013429	0	0.000338862	0.000416589	0.000401938	8.8442E-05	0	0.000135242	7.18472E-05	0.000311921	5.86237E-05	0.003395408	0.003821918	0.005660914	0.005862544	0.007934671	0.002431026	0.003829267	0.003643748	0.00600071	0.004618948	0.000413177	0.000567252	0.000832725	0.000650239	0.000458779	0.000765882	2.34405E-05	0.000740305	0.001696702	0.000740967	0.000168877	0.000125782	0.000346673	0.000317334	0.000210976	0.000217819	0.00147089
BacV5_Otu_000044	6.71503E-05	0	8.47404E-05	8.33499E-05	0	0	0.000203464	3.38143E-05	4.31097E-05	0	1.95421E-05	0.037157138	0.064453577	0.032015533	0.024926703	0.033192873	0.017599686	0.016124747	0.033264839	0.075297543	0.091046433	0	0	0.000373488	0	0	0.000158569	0	0.000185195	0.000303469	0	0	0.000816934	0.000635356	0	0	0.002173288	0.000117855
BacV5_Otu_000045	6.71503E-05	0.00031248	0.001565027	8.33499E-05	0	0.000176866	0.000101744	0	4.31097E-05	0.000421957	3.90834E-05	0.00596185	0.001150111	0.007889449	0.000903443	0.001807906	0.017599686	0.000586312	0.000756391	0.000862337	0.023812359	0	0.001699539	0.002121731	0.00039026	0.023141686	0.000581137	0.001357464	0.002664473	0.000485449	0.001269455	0.000759428	0.000534323	0.003798267	0.002419474	0.004339481	0.00210102	0.001500257
BacV5_Otu_000046	0	0	0.000592836	0	0	0.000618716	0	0	0	0.000146814	3.90834E-05	0.001866253	0.000554137	0.013625641	0.000428181	0.001410812	0.006440964	0.01411004	0.003268223	0	0.035427562	0.009090269	0.013260745	0.020134138	0.071036344	0.006752726	0.022810014	0.001661142	0.016359053	0.011799114	0.004671578	0	3.1449E-05	0.02079414	0.015239185	0.009152905	0.029309111	0.015400485
BacV5_Otu_000048	0.001006166	0	0.000127104	0.000166684	0	0	0.000101744	0	5.74787E-05	0.000110115	0.000566365	9.04874E-05	0.000490235	0.001195187	0.007081815	0.001699643	0.000895342	0.00013036	0.002641626	0.016410397	0.000707768	4.59279E-05	9.45935E-05	8.6218E-05	0	5.98683E-05	0.000897794	0	0.000185195	0.00072797	0	0.00286201	0.000251528	0	0	3.51698E-05	0	0.000147313
BacV5_Otu_000050	0.000805119	0	0.00021182	0.000583113	0.000803505	0	0.000101744	0.000202847	0.000186778	0.00018351	0.000761492	0.002676476	0.00014926	0.001402711	0.004404311	0.00018113	0.001038426	0.000260681	0.000504407	0	0.000157382	0.000871801	0	8.6218E-05	0	5.98683E-05	7.92918E-05	2.34405E-05	0.000185195	0.000121413	0.000670453	8.44465E-05	0	2.89E-05	0	0.000105501	0	0.000147313
BacV5_Otu_000051	6.71503E-05	0.000104185	0.00021182	0	0	8.8442E-05	0.000101744	0	4.31097E-05	0	3.90834E-05	0.089823926	0.045955782	0.034882173	0.026093679	0.019623263	0.02334522	0.020126337	0.010594594	0.036708226	0.020446588	0.000137769	0	0	0	5.98683E-05	0.000290666	0	0	0	7.06227E-05	0.00025329	3.1449E-05	0	0	0	0.001341479	0
BacV5_Otu_000052	0.00013429	0.000208345	0.000169464	0.01013386	0.000746161	0.002029623	0.008164997	0.000540714	8.62152E-05	0.027574203	0.000956532	0.000572769	0.008594317	0.000987565	0.000760919	0.001771821	0.001503122	0.000325827	0.001259921	0.004187815	0.000707768	0.001261252	0.001165216	0.001176834	0.002659815	0.000658098	0.002162117	0.002850447	0.002375074	0.002542573	0.001691784	0.003588536	0.001193463	0.001960831	0.002689978	0.002035156	0.001847987	0.002819722
BacV5_Otu_000053	0.000402746	0.00083278	0.004384721	0.004643131	0.00587703	0.000883611	0.00091484	0.000608256	0.000172413	0.001539078	0.000136776	0.005872578	0.004012134	0.007301407	0.000142774	3.6232E-05	0.00988888	0.012846085	0	0.000431383	0	6.88901E-05	0	2.87412E-05	0	0	2.64322E-05	0	0	0	0	0.000450192	0.006492844	0	0	0	0	0
BacV5_Otu_000055	0.011922818	0.002389951	0.005599531	0.006289435	0.001777196	0.005362271	0.004252859	0.002091526	0.000818354	0.007063927	0.002513703	0.019812428	0.005783476	0.005018409	0.001567938	0.001013354	0.006228975	0.022175339	0.003017692	0	0.000629184	0.001558831	0.004454985	0.002579124	0	9.97759E-05	0.009542445	0.00046857	0.000396749	0.000909772	0.001234243	0.003393052	0.002821325	0.004942729	0.002193925	0.002280135	0.000870621	0.002731883
BacV5_Otu_000056	0.000872145	0.001352457	0.002324357	0.00282496	0.000344541	0.000883611	0.000508482	0.000169045	0.000143682	0.000696925	0.000859023	0.001174869	0.000937357	0.002335341	0.001425631	0.004146988	0.000752211	0.000521206	0.000630417	0.003653167	0.002589531	0.002404674	0.002327313	0.003748999	0.001364379	0.00480305	0.001345996	0.000491986	0.00431823	0.00133368	0.000317712	0.001461421	0.000879711	0.006511456	0.0034105	0.00066774	0.001051781	0.007334107
BacV5_Otu_000057	0.000805119	0.001663966	0.002071394	0.002161915	0.000860842	0.00035366	0.000711708	0.001350524	0.001033454	0.00106328	0	0.003903932	0.000447627	0.00116924	0.002089328	0.003644249	0.005627777	0.000390963	0.001637186	0.003974034	0.001100475	0.000183683	0.000157644	0.000517051	0.000585259	0.000458779	0.000581137	0.001006802	0.001030794	0.000788579	0.001058137	0.000647004	0.000282959	0.000317794	0.000249354	0.000316426	0.000508074	0.000971346
BacV5_Otu_000058	0.000268539	0.00083278	0.001058068	0.004808043	0.005253166	0.002205665	0.038627237	0.000574486	0.000359117	0.003018042	0.004626402	0.000241258	0.019190162	0.001013523	0.001520507	0.010276461	0.000394178	0.000846642	0.000126157	0.002045262	0.000707768	0.000229591	6.30646E-05	0.000545759	0	0.000897159	0.000924172	0.000257776	0.000423186	0.001757176	0.000458843	0.00081563	0.000534323	0.000144481	0.000249354	0.000386711	0.000362971	0.000353468
BacV5_Otu_000059	0.000402746	0.000104185	0.000677461	0.000666351	0.000229725	0.000265272	0.000101744	0.000574486	0.000272956	0.000385281	9.77018E-05	0.000391976	0.000341091	0.000727897	0.000760919	0.001049502	0.000895342	0.000195525	0.000126157	0.00161548	0.000314706	0.001718982	0.00037825	0.001119501	0.000715209	0.001752716	0.003186675	0.00117048	0.004632518	0.002844271	0.003377003	0.001938128	0.00050291	0.00109685	0.000906055	0.000210976	0.000653129	0.001441521
BacV5_Otu_000060	0.026948697	0.001352457	0.001142602	0	0.001376529	0.000176866	0.000101744	0.001148213	0.002407578	1.83545E-05	0.010579417	0	0	0	0	0.000217346	0	6.51849E-05	0.000126157	0	0	6.88901E-05	0	0	0	0	0	4.68798E-05	0	0.000303469	7.06227E-05	0.000225154	0	0	0	0	0	0
BacV5_Otu_000061	6.71503E-05	0.000104185	4.23723E-05	0.000749574	0.000574084	0.007280074	0.017451902	0.00373741	0.00080401	0.013054043	0.001307382	0.000572769	0.002784834	0.001376776	0.002799308	0.000832571	0.036232249	0.006277818	0.037104574	0	0.000314706	2.29646E-05	0.000409756	0.007522412	0.000325241	0.00013968	0.000422722	0.000210919	0.000158743	0.000606726	0.000635192	0.00092801	0.001945542	0.000577635	0.000815534	0.017509243	0.013231897	0.012632906
BacV5_Otu_000062	0.00013429	0.00031248	0.000296519	0.000166684	5.74426E-05	0	0	0.000270441	0.000100583	1.83545E-05	3.90834E-05	0.000602894	0.003335432	0.005172697	0.001994576	0.001483038	0.000680628	0.000260681	0.001385712	0.003010719	0.001649669	0.000114811	0	5.74806E-05	0	7.98225E-05	0.000132145	7.03178E-05	0.000528918	0	0.000352999	0.000168877	0.000440078	0.00020226	0.00011336	0	0	8.8394E-05
BacV5_Otu_000063	0.000469834	0.000104185	0.000338862	0.000666351	0.000287137	0.00035366	0.000406833	0.000202847	0.000258594	0.000201857	3.90834E-05	0.003155896	0.000767079	0.001972889	0.002089328	0.00202435	0.002074374	0.000586312	0.001134093	0.001722966	0.001492827	0.000298445	0.000252204	0.000402204	0.000195174	0.000578381	0.000950548	0.00011719	0.000977992	0.00072797	0.000564661	0.000309557	9.43401E-05	0.000231146	2.26744E-05	0.000246129	0.000689385	0.000412352
BacV5_Otu_000064	0.001006166	0.00083278	0.000677461	0.000499859	0.000574084	0.000530382	0.000406833	0.001181938	0.000617497	0.000513632	0.000546847	0.007980447	0.000362401	0.000675945	0.001994576	0.00238485	0.001895939	0.000521206	0.001008229	0.001722966	0.000236051	0	3.15335E-05	0.000114954	6.50677E-05	1.9957E-05	2.64322E-05	7.03178E-05	0.000105835	0	0.00010593	0.000281425	0.000597141	0	0	0.000632621	3.63107E-05	2.94667E-05
BacV5_Otu_000065	0.000671036	0.000416589	0.001353866	0.00091597	0.00068881	0.000530382	0.000711708	0.000878318	0.000387833	0.000256892	0.000195382	0.000633017	0.000639327	0.000753871	0.002136696	0.00238485	0.001788842	0.000260681	0.000504407	0.002903552	0.000786338	0.001444402	0.000850601	0.001090832	0.000455269	0.00105646	0.003002958	0.000843063	0.003767677	0.002542573	0.006101613	0.001854041	0.000534323	0.000548771	0.002126238	0.000140662	0.000653129	0.00117711
BacV5_Otu_000066	0.001006166	0.00031248	0.00021182	0.003073341	0.005536852	0.00079533	0.00465573	0.000371813	1.43704E-05	0.004691766	0.0004102	3.01646E-05	0.00029847	0.000572022	0.000475731	0.001591354	0.000358358	0.00013036	0	0.001292865	0.000786338	0	0	0.000316049	0	0.00025937	0.000105719	0.000140624	7.93788E-05	6.07108E-05	3.53128E-05	0.000422069	0.000314387	5.7798E-05	0	0	0	0.000117855
BacV5_Otu_000067	0.001742542	0.00031248	0	0	5.74426E-05	0.000883611	0.000406833	0.000169045	0.001864174	0.00463729	0.000195382	0	0	0.004349194	0.015476257	7.24609E-05	3.58491E-05	0	0.000126157	0	0	0	6.30646E-05	0	0	0	5.28628E-05	0	2.64612E-05	0	3.53128E-05	0.004954462	0.000125782	0	2.26744E-05	0	7.26184E-05	0
BacV5_Otu_000068	0.00020142	0.000936765	0.000465868	0.002327771	0.000344541	0.00035366	0.001016369	0.000979549	0.000186778	0.001118206	0.002979767	3.01646E-05	0.000383709	0.000364101	9.51878E-05	0.000651713	0.000107539	0.001301843	0.00037836	0.000539161	0.000629184	0.000252544	0.001793763	0.014555562	0.000585259	5.98683E-05	0	4.68798E-05	0.000528918	0.000606726	0.000494118	0.000337688	0.000314387	0.002995345	0.00011336	0.001088942	0.000290401	0.00141215
BacV5_Otu_000069	0	0	0	8.33499E-05	0	0	0.000203464	0	0	0.000110115	0	9.04874E-05	0.000511537	0.000312105	0.00023793	0.000543162	7.16953E-05	0	0.000252277	0.000862337	0.000314706	0.000229591	0.004642221	0.005625618	0.000195174	0.000359086	0.003317854	0.001147101	0.00084596	0.000849179	0.003201764	0	3.1449E-05	0.00020226	0	0.000316426	0.000217819	0.001793818
BacV5_Otu_000071	0.000536912	0.000520674	0.000846661	0.001331682	0.00051671	0.000707032	0	0.000878318	0.000502681	0.000495299	0.000449247	0.007298736	0.001171381	0.003188496	0.003366457	0.007258172	0.010868992	0.001041786	0.004268902	0.00525514	0.004930326	0.000367287	0.000283719	0.000430919	0.000130126	0.000458779	0.001003295	0.000421736	0.00134747	0.001394205	0.002394753	0.000225154	0.00018866	0.000346673	0.000249354	0.000210976	0.000362971	0.000500662
BacV5_Otu_000072	6.71503E-05	0	0.000127104	0	0	8.8442E-05	0	0.000101435	7.18472E-05	9.17646E-05	7.81632E-05	6.03271E-05	0.000234529	0.000675945	0.000998433	0.002132531	0.000215051	6.51849E-05	0.000252277	0.009392825	0.000393347	0.002290467	0.002421401	0.002779082	0.005560494	0.001315199	0.004130281	0.000164057	0.00276966	0.002301064	0.001022907	0.000899918	0.00050291	0.003798267	0.002306714	0.000808186	0.001992595	0.00214583
BacV5_Otu_000073	0.000335648	0.000104185	0.00088895	0.000333304	0.000401938	0.00035366	0.000203464	0.000236645	8.62152E-05	0.000586959	0.000175848	0.000633017	0.000703208	0.002387095	0.002089328	0.005293924	0.001824544	0.000651409	0.003893917	0.008335632	0.001257459	0.000436119	3.15335E-05	0.000574464	6.50677E-05	0.000339145	0.001056036	4.68798E-05	0.000555347	0.000970355	0.000811469	0.001293046	0.000377237	2.89E-05	4.53477E-05	0.000105501	7.26184E-05	0.000265128
BacV5_Otu_000074	0.000335648	0.000104185	0.000719767	0.001082303	0.000172305	0.000176866	0.000711708	0.000439381	0.000129316	0.000531965	0.000156312	0.001024422	0.001256449	0.001454576	0.001425631	0.003176898	0.002466675	0.000325827	0.001008229	0.003439123	0.001257459	0.001375729	0.001070855	0.001950084	0.00078017	0.002269213	0.004470525	0.002127924	0.004763405	0.002844271	0.003412042	0.001236907	0.00050291	0.000635356	0.001019179	0.000702856	0.000906859	0.001852506
BacV5_Otu_000075	0.001140145	0.002907769	0.000931236	0.003073341	0.002063161	0.002381635	0.001422252	0.000642023	0.000976104	0.013107474	0.007958625	0.000542642	0.000405016	2.60173E-05	0	0.000108687	0.000394178	0.000195525	0.000252277	0	0.000236051	0	0	0.000287327	0	5.98683E-05	0.000871415	0	0.000740305	6.07108E-05	0	0.000506433	0.000377237	0.001730604	0	0.000210976	0.000254111	2.94667E-05
BacV5_Otu_000076	0.000469834	0	0	0	5.74426E-05	8.8442E-05	0	0.000236645	5.74787E-05	1.83545E-05	0	0	0.000362401	0	0	0.00025356	0.000143379	0	0.000252277	0.000107886	0	2.29646E-05	0.000315232	0.000287327	0	0.000199529	0.000845034	0	2.64612E-05	0.001212606	0.002780902	2.81507E-05	0	0	0.00011336	0.00098368	0	8.8394E-05
BacV5_Otu_000077	0.00020142	0.000208345	4.23723E-05	0.00091597	0.000287137	0.00035366	0.00091484	0.000371813	0.000459617	0.000293579	0.000253979	0.000813709	0.001277713	0.000701922	0	0.00014491	0.000215051	0	0.000126157	0.000107886	7.86979E-05	0.000183683	0.000157644	0.000143687	0.000260212	9.97759E-05	5.28628E-05	0	0.00013229	0.000242792	0.000423564	0.00092801	0.00094248	5.7798E-05	2.26744E-05	0.000702856	0.000108923	0.000794899
BacV5_Otu_000080	0.000738083	0.000416589	0.001522803	0.000333304	0.003148112	0	0.001016369	3.38143E-05	5.74787E-05	7.34133E-05	0.0022416	0.000873923	0.00010662	0.000546037	0.00023793	0.000434584	0.000752211	0.000325827	0	0.000431383	0	0.000459061	0.003110758	0.001320132	0.000974994	0.000279315	0.000950548	0.00215125	0.001083589	0.001515229	0.002535211	0.000450192	0.00018866	0.001673028	0.001674718	0.00171998	0.00210102	0.000794899
