ID	S54	S56	S109	S110	S131	S132	S133	S134	S135	S136	S137	S138	S139	S140	S141	S142	S143	S144	S145	S195	S196	S197	S198	S199	S201	S203	S204	S205	S206	S207	S208	S209	S210	S243	S244	S245	S246	S247	S248	S249	S250	S253	S254	S255	S256
Ftrad_Otu_00089	0.000675745	0.000300929	0	0	0.000416505	0.000714447	0.00057346	0.004073499	0.000368138	0.000301559	0.000465042	0.000510099	0.001719634	0.000158269	0.000485162	0.001176878	0.001250564	0.000157944	0.000279046	3.58758E-05	9.35274E-05	0.000136525	0	7.35656E-05	7.69167E-05	0	0.000129347	3.9614E-05	0	0	3.64716E-05	0	0	0	0	0	0	9.47908E-05	0	0.000569351	0	0	0	0	0
Ftrad_Otu_00090	0.000801768	0.000649745	0	0	0.000131571	8.93702E-05	0.000101254	0	0.000132188	2.01104E-05	0.000105517	0.000573819	5.84043E-05	0.00022156	0.000134822	0.000268863	8.13149E-05	2.52748E-05	0.000139545	0.000860202	0.000560863	0.000565323	0.001451403	0.000999426	0.001765646	0.002933742	0.000528904	0.000883852	0.003374098	0.000560523	0.000118521	0.000531708	0.000564036	0.000221975	0.00025017	0.000347345	0.000323738	0.000778777	0.0002297	0.000306666	0.001510361	0.000674941	0.000348365	0.000106174	0.000401699
Ftrad_Otu_00091	0	0	0	0	0	0	0	0	0	0	0	9.11416E-06	0	0	6.74208E-06	0	0.000113837	0	0	0.000824395	9.35274E-05	0.003264803	0.000350783	0.007743875	0.002469899	0.005442358	0.000986766	0.000831135	0.001899413	0.00104643	0.000883574	0.001272797	0.000973784	0	0	0	0	0	0	0	1.32716E-05	0	0	0	0
Ftrad_Otu_00092	7.88911E-05	6.02025E-05	0	0	0.000131571	0.000491309	0.000101254	3.93507E-05	0.000132188	2.01104E-05	2.39834E-05	0.000173136	3.89371E-05	0	4.04509E-05	8.80099E-05	6.50531E-05	4.10709E-05	0	0.000143485	9.35274E-05	0.001207727	0.000601169	5.88535E-05	0.000107679	0.000119784	0	0.000422363	0.000559514	0.000126974	0.000136753	5.54166E-05	0.000179545	0.00091184	0.000104255	0	0.000117751	0.000115853	0.006227614	0.000689695	0.000212298	0.000158904	0.000304834	0.000509399	0.000430378
Ftrad_Otu_00093	7.43834E-05	3.61225E-05	0	0	0.000131571	0	0	0.000118042	0.000113307	0	7.67423E-05	0.000154915	6.81376E-05	0.00031648	6.0675E-05	8.31209E-05	8.13149E-05	1.5797E-05	1.99378E-05	0.000358625	9.35274E-05	0.000506875	0.00015037	0.000397106	0.000261461	0.000325052	4.70397E-05	7.92243E-05	0.000475633	0.000253912	1.82362E-05	3.32508E-05	0.000115431	0	0	1.51077E-05	2.94407E-05	0	4.59498E-05	6.57325E-05	0	0	1.45208E-05	1.06186E-05	0
Ftrad_Otu_00095	0.000783767	3.61225E-05	0	0	4.38615E-05	8.93702E-05	0	3.93507E-05	5.6657E-05	4.02199E-05	0.000263745	4.55689E-05	0	0.00022156	0.00010112	0.000112454	3.25278E-05	0.00012636	0.000129579	0.000716953	0.000187035	0.000136525	0.000951467	0.000132409	0.000476664	0.001418175	7.05577E-05	0.000105629	0.000307822	1.05826E-05	5.47062E-05	0.000110826	0.000551225	0	0	0	8.83161E-05	0	0	0.000930284	0.000742588	0	0	0.000424541	0
Ftrad_Otu_00096	0	0	0.000845754	0	0.000197342	0	0	7.86979E-05	9.44334E-06	0	0.000167856	0	0	0.000147719	0	0	0	0.000318987	0.000009969	0	0	0	0	0	0	0	0	0	0	0	2.7354E-05	0	0	2.46695E-05	0.004295358	0	0	0.002332155	0	0	0.000358192	0.000158904	0.000362874	0.000371496	0.00010046
Ftrad_Otu_00098	0.004674833	2.4082E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001059526	4.17049E-05	0.000105743	0.000411988	0.000536874	0.000114865	0.001694906	0.000278619	0	0.001218055	0.000106174	0.000387359
Ftrad_Otu_00099	0.000585706	0.0001866	0	0	8.77185E-05	8.93702E-05	0.000303691	3.93507E-05	4.72146E-05	0.000140753	0.000129495	0.000546512	0.00018492	0.00022156	8.76389E-05	0.00041056	0.000130096	7.58201E-05	9.96797E-05	0.000286923	9.35274E-05	0.000234016	5.01292E-05	0.000235366	0.000276836	0.000410551	0	0.000461938	0	0.000327941	8.20568E-05	0.000420989	0.0003462	0.000271288	2.0853E-05	0.000241661	0.000559032	0.000221146	0.000298587	0.000109549	0.001020731	0.000625348	0	0.000732073	0
Ftrad_Otu_00101	0.000495649	0.002084161	0	0	6.57906E-05	8.93702E-05	0	0.00027538	9.44334E-06	4.02199E-05	0.000330855	0.000127581	0.000321127	9.49681E-05	6.74161E-05	4.40072E-05	0	4.423E-05	0	7.17486E-05	0	0	0.000200482	0.000205952	0	0	0	0	0	0.000539385	0	0	0	0.000567045	0	0	0.000206043	0.000410611	0.001032696	0.001039598	0.000331669	0.000119183	0.00069645	6.37076E-05	0.000114809
Ftrad_Otu_00102	0	0	0	0	0	0	0	3.93507E-05	0	0	0	0.004975123	9.73362E-05	0	6.74208E-06	2.4449E-05	0	0	0	0.009545318	0.000654269	0.009340026	0	0	0	0.002491539	0	0	0	0	0	0.005134684	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00105	0.000146501	0.000228725	0	0	0.000197342	0.000669829	0.000472316	0.000589887	0.000320958	0.000100543	0.000311681	0.002915867	0.000710053	0.003782619	0.001057227	0.000327502	0.000503907	0.000438941	0.003949693	0	0	0	5.01292E-05	0	0	0	0	0	0	0	0	0	0.000128254	0	0	0	0.000647235	1.05333E-05	0	0	0	0	0	0	8.61097E-05
Ftrad_Otu_00106	0.000146501	4.81626E-05	0	0	0.001117086	0.001650379	0.000269958	0.002393894	0.00024546	0.000442214	0.000321268	0.001028692	0.000797513	0.000147719	0.001507618	0.000688934	0.000308915	0.000195842	0.00042846	0.000107619	0	0.000136525	0	0	0.000276836	0.000119784	0	3.9614E-05	0	5.29105E-05	1.82362E-05	3.32508E-05	0	0.000197317	0.000208485	0	0	7.37279E-05	0	0.000131455	0	0.000198621	0.000362874	0	4.3057E-05
Ftrad_Otu_00107	0.000736511	0.000571587	0	0	6.57906E-05	0.000134048	0.000236222	7.86979E-05	0.000179388	0.000100543	0.000158266	0.000510099	0.000175189	8.44171E-05	0.000296553	0.00034216	8.13149E-05	0.000123201	0.000199337	0.000430314	0.001307554	0.000643241	0.000400872	0.000676334	0.000322958	0.001247556	0.001233108	0.000712499	0.000419703	0.000433676	0.000164098	0.000354544	0.000743348	7.40043E-05	2.0853E-05	0	0.00023547	0.001199157	0.00018377	0.000131455	0.000199032	2.97989E-05	0.000145186	0.000339666	1.43528E-05
Ftrad_Otu_00108	0.002707896	1.20412E-05	0	0	0	0	0	3.93507E-05	0	0	0	0	1.9469E-05	2.11058E-05	0	9.28988E-05	1.62642E-05	9.47824E-06	0	0	0	0	0	0	0	0	0	2.64097E-05	0	0.001679404	0	0.000520637	8.97819E-05	0.000197317	0	0	0	0.000273784	0.000252664	2.19119E-05	0	9.9332E-06	0.000290323	0.000466972	0.00010046
Ftrad_Otu_00109	0.000182555	0.000234742	0	0	4.38615E-05	0.000178722	0.000101254	0.000157382	6.60991E-05	0.000201062	7.19463E-05	0.000209577	0.000126533	0.000284842	5.39337E-05	0.000249315	3.25278E-05	0.000107408	3.98746E-05	3.58758E-05	9.35274E-05	0.001090997	0	0.001175557	0	0	0.000246902	0.000277222	0.00081106	0.000137554	7.29401E-05	0.000166229	0.000205189	7.40043E-05	2.0853E-05	0	0.000117751	0	0.000608441	0.000131455	0.001219296	0	0	0.000127406	0
Ftrad_Otu_00110	9.01601E-05	0.004170294	0	0	0.000153496	0.000402021	0.000135	0	9.44242E-05	0.000241264	9.59353E-06	0.000191357	2.92031E-05	0.000168818	0.000161781	0.000219991	9.7576E-05	0.000227421	0.000109646	0	0	0	0	0	0	0	0	0	0	0	4.5589E-05	0	0.000166723	2.46695E-05	4.17049E-05	0	0.000206043	0.000126383	0.000470755	0.001192591	0.005446969	0.000129114	0.001000796	9.55578E-05	5.74084E-05
Ftrad_Otu_00111	0.000119458	0.000192618	0	0	0.000131571	4.46874E-05	0.000101254	3.93507E-05	4.72146E-05	6.03285E-05	4.79679E-06	7.2908E-05	6.81376E-05	0	8.76389E-05	0	1.62642E-05	3.15944E-06	1.99378E-05	0.000107619	0	1.95061E-05	0	0.000102988	0.00015382	0	0	0	0	0.006334963	0	0	0	2.46695E-05	2.0853E-05	0	0.00023547	0.002049182	5.74365E-05	0.000120502	0.000252092	0.000178763	7.2599E-05	0.001409997	7.17593E-05
Ftrad_Otu_00112	3.83203E-05	0.000246777	0	0	6.57906E-05	4.46874E-05	0.000101254	0	3.77721E-05	6.03285E-05	4.79679E-06	0	4.86708E-05	4.22106E-05	0	0	1.62642E-05	1.89563E-05	3.98746E-05	0	0	0.000234016	0.000250588	0.000102988	0	0	0	0	0	1.05826E-05	3.64716E-05	0.000155149	0	0	2.0853E-05	0	0.000147184	0.00035799	0.000275626	0.000974013	0	0.000218478	4.35609E-05	0	0.00010046
Ftrad_Otu_00113	0	1.80616E-05	0	0	0	0	6.75052E-05	0	1.88865E-05	2.01104E-05	0	0	0	3.16583E-05	4.71924E-05	1.95593E-05	0	9.47824E-06	5.98106E-05	0.000358625	9.35274E-05	0.000779563	0.000200482	0.004916097	0.002102605	0.00064986	4.70397E-05	0.00198943	0.000559514	0.000581661	0.000136753	3.32508E-05	0.000960985	0	0	0	0	4.21318E-05	0	0	0	0	0	0	0
Ftrad_Otu_00114	8.79063E-05	0.00021669	0	0	0.000197342	0.000312715	0.000337421	0.00027538	0.000226584	8.04361E-05	0.000182241	0.000409948	0.000301671	0.000695951	0.000336976	0.000166226	0.000162614	0.000221105	0.000119613	0.000896007	0.000654269	0.001188274	0.000851411	0.000588176	0.000661038	0.000359253	0.000376175	0.000475129	0.001006606	7.40729E-05	0.000136753	0.000310242	0.000256471	0.000123334	0	0	0.000206043	0.001388195	0.000195253	9.8595E-05	0.000238827	0.000347527	0	0.00011679	2.87051E-05
Ftrad_Otu_00117	4.05744E-05	3.61225E-05	0.000845754	0	6.57906E-05	0	0.000101254	3.93507E-05	2.83294E-05	0.000140753	2.39834E-05	0.000300666	0.000136265	3.16583E-05	0.002004522	8.31209E-05	1.62642E-05	9.47824E-06	0.000209301	0.000824395	9.35274E-05	0	0	0	0	0	0	0	0	0	9.11818E-06	0	0	0	6.25559E-05	0	2.94407E-05	8.42595E-05	0	0.00021907	5.30841E-05	0.000407075	0.018005159	0	5.74084E-05
Ftrad_Otu_00118	0.000356023	6.02062E-06	0	0.001073658	0.000219263	0	0	0.000236051	1.88865E-05	0	2.878E-05	0	0.000107069	0	6.0675E-05	0.000176002	1.62642E-05	2.52748E-05	0	0.000107619	0	0	0	0	0	0	0	0.012020552	0	0.000190448	0	0	0	0	0	0	0.000117751	4.21318E-05	0	0	0.000424491	0.000188692	0.000406398	0.000297222	0.000272622
Ftrad_Otu_00119	0	0.000306945	0	0	0	0.000134048	0	0.000118042	9.44242E-05	6.03285E-05	9.59353E-06	9.11416E-06	0.000204381	0.000295388	2.02259E-05	1.95593E-05	0	0.000120042	0	7.17486E-05	0	5.85158E-05	0	0	0.000107679	0	4.70397E-05	2.64097E-05	8.3973E-05	0	0	0	0	0.003219833	0.012335237	0.000890458	0	0	0	0.000164313	0.00359502	0	0	0	0
Ftrad_Otu_00121	8.79063E-05	0	0.000845754	0	0	0.000178722	6.75052E-05	3.93507E-05	3.77721E-05	0.000281461	9.113E-05	0	9.7346E-06	0.000558958	2.69677E-05	9.77876E-05	9.7576E-05	1.89563E-05	2.99063E-05	0	0	0	0	0.000588176	0.000369076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00122	0.000105936	9.03006E-05	0	0	0.000131571	0.000357371	3.37539E-05	0.000471974	0.000330395	0.000201062	0.000105517	0.000255124	0.000321127	0.000158269	0.000491897	0.000283524	6.50531E-05	6.31844E-05	0.000508127	7.17486E-05	0	0.00044842	0.000100253	0	0	0	0.00011759	0	0	0.000179869	0	0	0	4.93376E-05	0	0	0	4.21318E-05	0.000447803	0.000295718	0	9.9332E-06	0.000130669	0.000275999	2.87051E-05
Ftrad_Otu_00123	2.705E-05	0.000192618	0	0	0.000876389	0.000714447	0.00074198	0.00027538	0.000726537	0.000462304	0.000397954	0.002345136	0.000875241	0.001085618	0.001460584	0.00221924	0.000520152	0.000277942	0.000826649	0.000143485	0.001587233	0.0002925	0	0	0.000184577	0.000598591	0	0.000184834	0	0.000211603	8.20568E-05	9.97448E-05	0.000294928	0	0	0	0	0	0	0.000109549	0.000424491	0.000119183	2.90411E-05	0	1.43528E-05
Ftrad_Otu_00124	9.01685E-06	0.000144472	0	0	0.000591757	0.001783919	0.000472316	0.000904166	0.000207706	0.00034175	0.000187036	3.64555E-05	0.000651736	5.27626E-05	0.000336976	0.000508255	0.000422671	0.00070714	0.000985823	0	0	0	0	0	0	0	0	0	0	0	0	4.43339E-05	0	0	0	0	0	0.000221146	0	0.000208119	0	0	0	0	0
Ftrad_Otu_00125	0.000202834	0	0	0.001073658	4.38615E-05	0.000223391	6.75052E-05	0.000864894	3.77721E-05	0.000683232	0.000187036	0.000182247	0.00023357	0.00035866	0.000148302	0.00028841	0.000113837	0.000883745	0.000308933	0.000107619	0.000187035	0	0.000651229	0	0	0	0	0	0.000419703	0	0	2.21675E-05	0	0	0	0	0	0	2.29755E-05	0.000602176	0.000875059	0	0	7.43246E-05	1.43528E-05
Ftrad_Otu_00126	0.000130726	0.000144472	0	0.001073658	0.000263102	0.000491309	0.000101254	0.000196718	4.72146E-05	2.01104E-05	6.23542E-05	0.000127581	0.000447566	0	8.76389E-05	0.000136897	1.62642E-05	0.000148469	4.98427E-05	3.58758E-05	0.000934369	9.75219E-05	0.000250588	0.000117699	0	0.008003779	0	2.64097E-05	0.000363766	0	6.38233E-05	1.10839E-05	6.41319E-05	0.000172657	2.0853E-05	0.000151054	0.001586949	0.000252729	0.00012635	0.000120502	0.000451008	3.97314E-05	4.35609E-05	5.30903E-05	5.74084E-05
Ftrad_Otu_00128	0.000335751	0.000355074	0	0	0.000109645	8.93702E-05	0.000236222	0.000236051	0.000198267	0.00018096	0.000153471	0.000255124	0.000350308	0.000548418	0.000296553	0.001357278	6.50531E-05	0.000142152	0.000209301	3.58758E-05	0	0.000156025	5.01292E-05	0	0.000230709	1.7114E-05	9.40744E-05	0	0.00025187	0.000201026	2.7354E-05	4.43339E-05	0	2.46695E-05	0	0	0.000911735	0.000946978	0.00010338	6.57325E-05	0.000596823	0.000416999	0.000203247	5.30903E-05	0
Ftrad_Otu_00129	0.000112697	3.01023E-05	0.001689864	0.002144668	2.19313E-05	0.000178722	0	3.93507E-05	4.72146E-05	0.000241264	5.7558E-05	0.000164026	0.000214111	0.000232108	6.74208E-06	0.000224879	8.13149E-05	9.79318E-05	0.000159477	0.000143485	9.35274E-05	0.000175524	0.00015037	0	0.000292211	0	4.70397E-05	6.60213E-05	0	0	0.000546752	0.000277012	0.000115431	2.46695E-05	0.000437702	0	8.83161E-05	0.000252729	4.59498E-05	0.00027382	0.000424491	0	0	0.000244162	0.000157855
Ftrad_Otu_00130	0.000105936	0.000198636	0.000845754	0	0	8.93702E-05	6.75052E-05	0	2.83294E-05	0	1.91869E-05	4.55689E-05	0	0	1.34841E-05	4.88991E-06	1.62642E-05	6.31885E-06	0	0.000143485	0	0.00070167	0.000350783	1.47141E-05	7.69167E-05	0	2.35205E-05	3.9614E-05	0	9.52342E-05	0.00020967	0.000354544	7.69571E-05	0.000246632	0.000999815	0.000226561	2.94407E-05	3.15992E-05	0.001559572	0.000131455	0.000159233	0.000436846	0.000174217	0.000339666	7.17593E-05
Ftrad_Otu_00131	6.76266E-06	0.000421242	0	0	0.000175419	8.93702E-05	3.37539E-05	0.000236051	0.000160509	0.000100543	0.000196625	0.000255124	0.000253029	0.000369204	0.000323502	0.000430101	3.25278E-05	6.31844E-05	4.98427E-05	0.000645311	0.000187035	0.000331485	0.000100253	7.35656E-05	0.000322958	0.000136893	7.05577E-05	0.000250827	0.00069928	8.46537E-05	0.000628706	8.86632E-05	0.000256471	0.000468481	0	0	2.94407E-05	0.000231674	0.000757551	0	0	0	0.000275812	0.000159251	0
Ftrad_Otu_00132	0.000198328	6.02062E-06	0	0.004278798	2.19313E-05	0	0	0	0	0	0	1.82281E-05	0	0	4.71924E-05	0	0	0.00044841	0.000009969	0	0	0.000253512	0.001801016	0.001424953	0	0.001418175	0.001924464	0.000290419	8.3973E-05	0.00034909	5.47062E-05	0.000199467	3.84802E-05	0	0	0	0	0	0	0.000164313	0.000185766	0	0	0.000180481	7.17593E-05
Ftrad_Otu_00133	0.001267284	0.000535509	0	0	8.77185E-05	4.46874E-05	0	0.000118042	3.77721E-05	0	3.83729E-05	5.46821E-05	9.7346E-06	3.16583E-05	5.39337E-05	1.46696E-05	8.13149E-05	3.15944E-06	0.000169442	0	0	0	0.000200482	0.001366285	0.000799268	0	0	0	8.3973E-05	0.000306791	9.11818E-06	7.75813E-05	0.000179545	0.000369896	4.17049E-05	0.000573725	0.000735419	0.000473747	0.000160803	0.001116101	0.000145966	0.000456692	0.000290323	8.49413E-05	0.000172202
Ftrad_Otu_00134	0.000205087	1.80616E-05	0	0	0	0	0	0	0	0	0	0	0	3.16583E-05	2.69677E-05	0	0	0	0	0.000466154	9.35274E-05	0.00070167	0.000100253	0.000808537	0.001673702	0.00150346	0.000387926	0.000145234	0.000419703	0.000169291	2.7354E-05	0.000221624	0.000294928	0	6.25559E-05	0	0	3.15992E-05	2.29755E-05	0.000591234	5.30841E-05	8.93906E-05	2.90411E-05	7.43246E-05	4.3057E-05
Ftrad_Otu_00135	0.000750013	0	0	0	0.000219263	0.000759061	0.000101254	0.000236051	8.49827E-05	0.000160857	2.878E-05	0	0.000272486	0	1.34841E-05	0.00124027	3.25278E-05	0.000312673	8.97128E-05	0	0	1.95061E-05	0	0	0	0	0	6.60213E-05	0	0	0	0	0	0.001207161	0.000291851	0	0	5.26641E-05	9.18947E-05	0.00025192	0.000278619	0.000129114	0.001218055	0.000360886	0.000229588
Ftrad_Otu_00136	1.57794E-05	9.03006E-05	0	0	0	0	0	0	5.6657E-05	2.01104E-05	0	9.1133E-05	2.92031E-05	0	6.74208E-06	8.31209E-05	1.62642E-05	1.89563E-05	0	0.000537826	9.35274E-05	0.001752053	0.000350783	0.000705716	0.000276836	0.00025664	0.000822461	0.00050151	0.00058747	0.000105815	0.000200556	0.000177308	0.000166723	2.46695E-05	0	0	0.000117751	5.26641E-05	5.74365E-05	0.000164313	0.000145966	0.000238334	0.000101635	0.000392715	0
Ftrad_Otu_00137	4.50845E-06	0.000349058	0	0	0.001117086	0.001071231	0.000202484	0.000589887	0.000169949	0.000522568	0.000234981	0.000136692	0.000525356	0.000147719	0.000424547	0.000801209	0.000260154	0.000249525	0.002068641	0	0	0.000136525	0.000400872	0.000205952	0	0.000119784	0	0.000198034	0	9.52342E-05	0	6.64991E-05	0	0	0	0	0	0	0.000872216	0	0.00011943	7.94593E-05	0.000333855	0	0
Ftrad_Otu_00139	0.000351519	0.000114378	0	0	0.000482233	0.000357371	0.000168743	0.000236051	0.000368138	0.000120649	0.000163061	0.00125595	0.000360035	0.000664341	0.00111103	0.001254898	0.000243899	0.000236894	0.00049817	0	0	0.000234016	0.000450955	0	6.15344E-05	0	0.00011759	0.000264025	0	0.000137554	9.11818E-06	4.43339E-05	0.000179545	7.40043E-05	0	0	0.000647235	7.37279E-05	0.00010338	0	0.000583569	9.93218E-05	1.45208E-05	0.000275999	7.17593E-05
Ftrad_Otu_00141	4.95904E-05	0.000156509	0	0	0.000197342	4.46874E-05	0.000101254	0.000118042	7.5541E-05	8.04361E-05	0	0	0.000126533	0.000147719	0.000505366	0.000249315	0	8.84555E-05	0.000009969	0	0	1.95061E-05	0.000100253	1.47141E-05	0	0	0	0	0	0	0	0	0.000166723	0	0	0	0	0.000473747	0	0	0	2.97989E-05	0	0	1.43528E-05
Ftrad_Otu_00142	0.000198328	0.000884137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000558636	0.001440252	9.47908E-05	4.59498E-05	0.000197168	0.0001725	8.93906E-05	0	6.37076E-05	0
Ftrad_Otu_00143	0	4.21426E-05	0	0	0.000591757	0.000759061	0.000843061	0.000432662	0.000707681	0.000321655	0.000397954	0.002272608	0.000826663	0.001085618	0.001688987	0.001318279	0.000406422	0.000252682	0.000796798	0	0	0.000117024	0	0	0.000369076	0	0	0	0.000363766	3.17471E-05	2.7354E-05	0	0.000102606	0	0	0	0	0	0	0	7.96238E-05	0	0	0	0
Ftrad_Otu_00144	2.47959E-05	0.001016302	0	0	0	0	6.75052E-05	3.93507E-05	1.88865E-05	0	9.59353E-06	4.55689E-05	0.000107069	9.49681E-05	0.000128082	2.4449E-05	0	1.26376E-05	7.97456E-05	0	0	0.000156025	0	0.000926017	0	0	0	0	0.00011196	0	0	0	0	0.000493124	0	0	0	0	0	0	1.32716E-05	0	0	0.000583637	0
Ftrad_Otu_00145	0.001161631	1.80616E-05	0	0	0	0	0	0	0	0	0	0	9.7346E-06	0	0	0	0	0	0	0	0	0	5.01292E-05	0	0	0	0	0	0	0	0	0	0.001370359	4.93376E-05	0.000333528	0	8.83161E-05	0.000273784	5.74365E-05	0.000602176	0	1.98662E-05	0.000116153	0.000403324	7.17593E-05
Ftrad_Otu_00147	0.001676168	0	0	0	0.000241183	0.000268055	0	0.000471974	2.83294E-05	6.03285E-05	0	2.73419E-05	6.81376E-05	0	0	1.46696E-05	0	3.15944E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21675E-05	0	0.000147996	2.0853E-05	0.00019636	0.00105861	0.000494791	0	0.001858579	0.000530549	0	0	0.000371496	0.00048773
Ftrad_Otu_00148	0.001298751	0.000294912	0	0	0	0	3.37539E-05	0	0	0	0	0	9.7346E-06	0	6.74208E-06	0	0	3.15944E-06	0	0	0.000467436	0	0	0	0	0	0	0	0	0	0	0	0	0.000271288	0.000166796	0.0006039	0.00132286	0.000568435	0.000769019	0.000580293	0.001338392	0.000228406	0.000333855	0.000424541	0.00048773
Ftrad_Otu_00149	0.00041233	0.000649745	0	0	0.000153496	8.93702E-05	0	7.86979E-05	0.000151069	4.02199E-05	9.59258E-05	0.000673932	9.73362E-05	0.000189915	0.000141562	0.000425216	1.62642E-05	3.79117E-05	0.000169442	7.17486E-05	0	7.80193E-05	0	0	0	0	0.00011759	7.92243E-05	0.000223892	0.000126974	4.5589E-05	0	0	0	0	0.000377536	0.000353157	0.00033694	0.0002297	0.000175265	0.000782334	0.000198621	0.000130669	0.001261791	5.74084E-05
Ftrad_Otu_00151	0.000358276	0.000457329	0	0	4.38615E-05	0.000134048	6.75052E-05	0	0.000141629	6.03285E-05	0.000124699	0.000582921	0.000126533	0.00033757	0.000188739	0.000371476	8.13149E-05	5.68663E-05	0.000308933	0.000179349	0	0.000234016	5.01292E-05	0	0.000322958	0.00064986	0	6.60213E-05	0.00067133	0.000137554	0	6.64991E-05	0.000141078	7.40043E-05	0	7.55334E-05	0.000294317	0.000431657	0.00010338	0	0.000291882	0.000347527	0.000275812	0.000350276	2.87051E-05
Ftrad_Otu_00152	0.00059246	0.000709858	0	0	6.57906E-05	0.000178722	3.37539E-05	3.93507E-05	0	0	3.83729E-05	0	0	5.27626E-05	2.02259E-05	0.000112454	1.62642E-05	0.000157944	0.000139545	0	0	0	0	0.000117699	0.000246085	6.84521E-05	0	0	0	1.05826E-05	9.11732E-05	0.000277012	0.000307747	4.93376E-05	0	0	0	0	1.14879E-05	0.00015336	0.000782334	0.000416999	0	0.000541217	5.74084E-05
Ftrad_Otu_00153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000251068	9.35274E-05	0.000857442	0.001850938	0.001439619	0.002561674	0.002610638	0.000857674	0.000831135	0.005092871	4.23289E-05	9.11732E-05	0.000708799	0.000294928	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00154	0	0	0	0	0	0	0	0	0	0	0	0	1.9469E-05	0	0	1.95593E-05	0	3.15944E-06	0	0	0	0.0002925	5.01292E-05	0.001894017	0.000983506	0.000837796	0.000105832	0.0005147	0.001425338	0.000126974	0.000109406	5.54166E-05	0.001510992	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00156	1.57794E-05	0.000138453	0	0	2.19313E-05	0	0	0	0	0	9.59353E-06	6.37951E-05	9.7346E-06	2.11058E-05	2.02259E-05	9.77876E-05	1.62642E-05	6.31885E-06	2.99063E-05	0.000931809	0	0.000584803	0.002599077	0.000661642	0.001888206	0.001793302	0.000986766	0.000554267	0.002985045	0.001035872	7.29401E-05	0.001018536	0.000730542	0	0	0	8.83161E-05	0	0	0.00023002	0	0	0.000348365	1.06186E-05	0
Ftrad_Otu_00158	6.76266E-06	0.000324994	0	0	0	0	3.37539E-05	0.000157382	4.72146E-05	0	0.000139086	0.000145804	7.78707E-05	8.44171E-05	6.74208E-06	0.000136897	6.50531E-05	4.10709E-05	9.96797E-05	0.000394471	0	0.000506875	0.001301483	0.000691025	0	0.000273744	4.70397E-05	0.000105629	0.000755173	0.000306791	2.7354E-05	0	0.000256471	9.86697E-05	0	0	0.000500221	0.000231674	0	7.66869E-05	0	0.000347527	7.2599E-05	0	1.43528E-05
Ftrad_Otu_00159	0	3.01023E-05	0	0	0	0	0	0	0	0	9.59353E-06	0	0	0	2.02259E-05	0	0	0	0	3.58758E-05	0	3.90114E-05	0	0.009431747	0.000737838	5.13401E-05	0	0.001621217	0	0	9.11818E-06	7.75813E-05	0	2.46695E-05	2.0853E-05	0	0.000441401	0.000105322	0.000264145	0.000164313	0.000145966	0	0.000536945	0	2.87051E-05
Ftrad_Otu_00161	0.00066224	0.004265694	0	0	8.77185E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172657	0.000166796	0	0.000559032	0.000589473	0.000344505	0.000591234	0.000199032	0.000407075	0	0.000647259	4.3057E-05
Ftrad_Otu_00162	2.25418E-05	0.000878128	0.000845754	0	0.000197342	0.000714447	0	0	4.72146E-05	6.03285E-05	4.79679E-06	1.82281E-05	0.000282215	0.001211922	0.000680422	0	6.50531E-05	0	5.98106E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000172657	2.0853E-05	0	0	0	4.59498E-05	0	0	0	0	0	0
Ftrad_Otu_00163	0.000292952	0.000403197	0	0	0.000109645	4.46874E-05	0.000101254	0.000157382	4.72146E-05	0	1.91869E-05	0.000118469	5.84043E-05	3.16583E-05	4.71924E-05	3.42282E-05	0	9.47824E-06	3.98746E-05	0	0	0.000214519	0	0.000132409	0.000461296	0	0	5.28178E-05	0	0	0	0.000631331	5.13062E-05	4.93376E-05	0	0	5.88794E-05	0	1.14879E-05	6.57325E-05	0	0.000278044	0.000275812	0.000350276	4.3057E-05
Ftrad_Otu_00164	3.38122E-05	8.42811E-05	0	0	0.000526046	0.000223391	0.000135	0.000904166	3.77721E-05	0	0.000110313	0.000300666	0.000311399	0.00013717	0.000134822	0.000395904	8.13149E-05	0.000483127	0.001115108	0.000788584	9.35274E-05	0	0	0	0	0	0	0	0	0	0	9.97448E-05	0	0	0	0	0	0	0	0	0	0.000109253	0.000232274	0	0
