ID	S22	S23	S24	S25	S26	S27	S28	S15	S16	S61	S18	S21	S63	S72	S73	S75	S76	S64	S65	S66	S67	S68	S69	S70	S71	S227	S228	S229	S230	S231	S232	S234	S235	S236	S237	S238	S239	S240	S241	S242
Ftrad_Otu_00079	0.000842621	0.000982567	0.001074322	0.000528356	1.82128E-05	0.000538985	0.000248689	0.000988906	0.002787385	0	0	0	0	0	0	0.000829598	0	0	0	0.001027916	0.000571816	0.00191109	0	0.01381265	0.001032805	0	0	0	0	0	0	0	0	0	0	0	0	2.38938E-05	0	0
Ftrad_Otu_00080	0.000383212	0.000368723	0.00071651	0.000333773	0.000200299	0	0.000165809	0	0	4.58028E-05	0	0.000338928	0	0	0	0	0	0.000530598	0	0	0	0	0	0	0	0.000648588	0.000827901	0.000142353	0.000229794	0.00071386	3.98582E-05	0.000235508	0.000263996	0.0001392	0.000161198	0.000583904	0.000210277	9.55675E-05	0.000335718	0.000777979
Ftrad_Otu_00082	0.001836343	0.000552968	8.96284E-05	0.003740239	0.000491479	0.000368852	0.000207251	0.000494735	0.001074189	0.000305261	9.70816E-05	0.000423619	0.004205143	0.000276357	0	0	0	0	0	0	0	0	0	0.000779004	0	0.001037276	0.010562633	0.000458525	0	0	5.97859E-05	4.48686E-05	5.55915E-05	4.97195E-05	0.000161198	0	2.21392E-05	4.77864E-05	0.000116801	0.000301831
Ftrad_Otu_00086	0.00099565	0.001473018	0.00026883	0.000722851	0.010952581	0.000141903	0	0.000824245	0	0.000305261	0	0	0	0.000552538	0	0	0.000961893	0	0	0.000514262	0.002282762	0	0	0.000779004	0.001032805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00087	0	0	0	0.000417176	0	2.83843E-05	0	0	0	0.000259485	0	0	0	0	0	0.001657615	0.003834855	0	0	0	0	0	0	0	0	0.000178458	0	0.000569131	0	0	0	4.48686E-05	0.000388991	0	0	0.002137153	7.74824E-05	3.58403E-05	0.000131399	4.76714E-05
Ftrad_Otu_00088	0	6.14756E-05	0.002680839	0.000250354	0	0.000141903	0.001737842	0	0.000429995	0	0	0.001311877	0	0	0	0	0	0	0	0.001027916	0	0.000478561	0	0	0	4.86777E-05	0.000686664	0	0.000983977	0.000178575	0	0.000280353	9.72804E-05	2.98324E-05	0.002500777	0.00014605	0.000121752	0.0001314	0.000291943	3.17815E-05
Ftrad_Otu_00090	0	0	0	0	0	2.83843E-05	4.14581E-05	0.000164974	0	1.52681E-05	0	0.000127129	0.000938001	0.001380028	0.000404559	0	0.002879311	0.001060549	0	0	0.001142881	0.000478561	0.000962959	0.003107666	0.001548289	0	0	9.4907E-05	0.000262612	0.000423996	0	0.00015702	0.000291776	1.98885E-05	7.1651E-05	0.000210945	1.10698E-05	0.000179172	8.76035E-05	6.35607E-05
Ftrad_Otu_00091	0	0	0	0	0	0	0	0	0	9.16008E-05	0	0	0	0	0	0.000829598	0	0	0	0	0	0	0	0	0.00051671	0.002152822	0.001553539	0.00017398	0.000525065	0.001114891	0.001809853	0.000773335	0.001055023	0.001489113	0.001537897	0.000956543	0.001602177	0.001133508	0.000321127	0.000460605
Ftrad_Otu_00092	0.000383212	0.001411742	0.001521173	0.001943404	0.000927883	0.000709052	0.001076627	0	0.001503122	1.52681E-05	0.000194141	0.000254221	0.000938001	0	0	0	0	0	0	0	0	0	0	0.000779004	0	9.735E-05	0	6.32736E-05	0.001736853	0	0.000358592	0.000213085	0.000819253	6.96056E-05	0.000393934	0.000454215	0.00095097	4.77864E-05	0.000175189	3.17815E-05
Ftrad_Otu_00093	0.000383212	0	8.96284E-05	8.34673E-05	0.000145681	5.67668E-05	4.14581E-05	0.000164974	0.000644832	9.16008E-05	0.00029118	0.000508294	0.000938001	0	0	0	0	0	0	0.000514262	0	0	0	0	0	6.49024E-05	0.000202073	0.000553332	0.000983977	0.000334768	0.000517871	0.000437271	0.000111176	1.98885E-05	0.000698093	6.4917E-05	0.000177082	7.16776E-05	0.00058369	7.94494E-05
Ftrad_Otu_00095	0.001607224	0	0.001342488	0.000250354	0.000273113	2.83843E-05	0.002026808	0	0	0	9.70816E-05	0.000508294	0	0	0.000404559	0	0	0	0	0	0	0	0	0	0	0.000243334	6.06317E-05	4.74561E-05	0	0	0	0.002550141	0.000138965	4.97195E-05	8.95619E-05	0.000243389	1.10698E-05	2.38938E-05	0	0.000254187
Ftrad_Otu_00096	0.002980127	0.008643567	0.010712934	0.000750629	0.00609489	0.000312126	0.004782936	0	0.004493848	0	0	0.008353285	0	0.000552538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.73012E-05	0.000486184	4.97195E-05	0	0	0.002065154	0.001705105	0.000350308	0.000127112
Ftrad_Otu_00098	0.001072144	0.000675754	0	0.000861723	3.64249E-05	0.000567334	0.000124362	0.000988906	0	0	0.002903049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00099	7.66695E-05	0.000675754	0.000358403	0.001194835	0.000509671	0.000141903	0.000165809	0	0	0.000335775	0	0.000508294	0.000938001	0	0.000404559	0	0	0	0	0	0.001142881	0	0	0.001556613	0	0.000518948	0.00018187	0.000474328	0	0.000133938	0.000119563	0.000145806	0.00073601	0.000208783	0.000125381	0.001005124	0.000420453	0.001002411	0.000554524	0.000238305
Ftrad_Otu_00101	0.000306597	0.001656795	0	0.000778405	0.000891533	0.000482282	0.000290124	0	0.001503122	0	9.70816E-05	0.001058275	0	0	0	0	0	0	0	0	0.000571816	0	0	0	0	0.000486532	0	0.000205606	0.001834958	0.001025805	0.000398417	7.8517E-05	0.001373802	9.94332E-05	0.000304435	0.000632527	6.64143E-05	5.97321E-05	0.003099155	0.000127112
Ftrad_Otu_00106	0.001377985	0.000859868	0.000537493	0.001111581	0.000145681	0.000141903	0.000165809	0.000988906	0.000215051	0.000945611	0.00029118	0	0.000469254	0.001104373	0	0.001657615	0.00192166	0.001060549	0.001126575	0.000514262	0.001142881	0.002387551	0.000962959	0.002332832	0.001032805	0.000129795	0.000101048	0	0	0	3.98582E-05	0	0.000180646	0	0.000197012	9.73718E-05	7.74824E-05	0	0	1.58911E-05
Ftrad_Otu_00107	0.000153326	0.000859868	0.00026883	0.000861723	0.000127474	0.000170278	0.000165809	0	0	0.000106866	9.70816E-05	0.000211861	0	0	0	0	0	0	0	0	0.000571816	0	0	0	0	0	0	0	0	0	0.000259013	0.000123378	0.000152859	0	5.37393E-05	8.11447E-05	0.000210277	3.58403E-05	1.46018E-05	1.58911E-05
Ftrad_Otu_00108	0.004120906	0.006529032	0.001789063	0.004236513	0.001218575	0.000765727	0.000248689	0.000164974	0.00321463	0.000259485	0.004923698	0.0015231	0	0	0.000404559	0	0	0.000530598	0	0	0	0	0	0	0.00051671	3.24524E-05	0	0	0	0	0	0	6.94882E-05	0.000119317	0	0.000243389	2.21392E-05	5.97321E-05	7.30042E-05	0
Ftrad_Otu_00109	0.001148624	0.000491561	0.002145993	0.000389377	3.64249E-05	0.000709052	0.000207251	0.000164974	0	0.000366287	0.000194141	0.000550625	0	0.000552538	0	0	0	0	0	0	0	0	0	0	0	6.49024E-05	0	0	0	0.000513205	0.000776575	0.000358819	0.000722135	0.000377725	0.001234326	0.000535275	0.000276659	0.000191114	0.000145996	0.000238305
Ftrad_Otu_00110	0.000842621	0.002146486	0.003303994	0.000528356	0	0.000141903	4.14581E-05	0	0.000644832	0.000366287	0	0.000296577	0	0.000276357	0	0	0.000961893	0	0	0	0.000571816	0	0	0	0	3.24524E-05	0	0	0	0	0	0	0	0	0	0	1.10698E-05	0	0	0
Ftrad_Otu_00111	0.000842621	0.000368723	0.000358403	0.001361295	0.000127474	0.000368852	0.000248689	0.000824245	0.001288709	0.000183182	0.001066706	0.000211861	0	0.000276357	0	0	0.000961893	0.001060549	0	0	0.000571816	0	0.000481747	0	0.001548289	0.00066479	0.000141461	0	0.000262612	0.000334768	0.000298847	0	0.000125071	4.97195E-05	0	0.000762162	1.10698E-05	0	1.46018E-05	1.58911E-05
Ftrad_Otu_00112	0	0.002024115	0.000358403	0.00066729	0	5.67668E-05	0.000290124	0	0	1.52681E-05	0	8.47569E-05	0	0	0	0	0	0.001060549	0	0	0	0	0	0	0.00051671	0.000794387	0	0.000221417	0.000229794	0.000334768	0	6.73012E-05	0.000208431	0.000288294	0.000179105	0.01172109	9.96177E-05	0.002798567	0	0.00017477
Ftrad_Otu_00113	0	0	0	0	0	0	4.14581E-05	0	0	4.58028E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000988709	0.001049752	0.000347891	0.002259823	0.000423996	0.001770157	0.000325192	0.001969153	0.000496939	0.000179105	0.001652359	0.000619473	0.001621794	0.000189785	0.00028595
Ftrad_Otu_00114	0.001377985	0.00024585	0.000627011	0.000556146	0.000618809	0.00034049	8.29123E-05	0	0	0.000183182	0.000388196	0.000381276	0	0.000828543	0	0.000829598	0	0	0	0	0	0	0	0.000779004	0	0.001069651	0	0.000158167	6.56679E-05	4.46506E-05	0	0.000325192	0.000638873	1.98885E-05	0.000554986	0.00074596	8.85502E-05	4.77864E-05	0.000218976	0.000619321
Ftrad_Otu_00122	0.000919142	0.000675754	0.003748558	0.000750629	5.46363E-05	0.000312126	8.29123E-05	0.000164974	0	0.002025965	0.00029118	0.000846826	0.000469254	0.003030294	0.000808742	0.000829598	0.000961893	0.001589853	0	0.000514262	0	0	0.000481747	0.003107666	0	0.000923945	0.00018187	3.1638E-05	0.000459467	0.000245522	0	0	0	0	3.5827E-05	9.73718E-05	5.5346E-05	0.000525361	2.92031E-05	0.000127112
Ftrad_Otu_00125	0.000842621	0.000184401	0.00525668	0.000556146	0.00025491	0.00034049	0	0.000164974	0.00171743	0.000686535	0.00029118	0.000465959	0.000938001	0.006584502	0	0.003308926	0	0.034680418	0.002250236	0.001027916	0.009619945	0.008534446	0.000962959	0.003107666	0.007178585	0.000535155	0	0	0	0	0	0	0	9.94435E-06	0	0	0.000121752	0	0	1.58911E-05
Ftrad_Otu_00128	0.000153326	0.000122943	0	0.000139103	0	2.83843E-05	8.29123E-05	0	0	0.000106866	0	0.000127129	0.000469254	0.000276357	0	0	0	0	0	0	0	0.000478561	0	0	0.00051671	0	0	0.000253039	0	0.000290147	0.000239094	8.97326E-05	0.000236215	2.98324E-05	0.000161198	0.000227167	9.96177E-05	9.55675E-05	0.000496186	4.76714E-05
Ftrad_Otu_00129	0.001225091	0.001227862	0.000895453	0.000389377	0.000509671	0.00042557	0.000455822	0.000164974	0.001288709	4.58028E-05	0	0.000719907	0	0	0	0	0.002879311	0	0	0	0	0.000478561	0	0	0	0.000972519	0.000242476	0	0	0	0	3.36519E-05	0.000250106	0.000169023	0	0.00074596	0.000166017	5.97321E-05	0.000685755	0.00017477
Ftrad_Otu_00130	0.000153326	0.000491561	0.00026883	0.002164954	0.000327714	0.000453927	0.000580054	0	0	1.52681E-05	0	0.000296577	0	0	0	0	0	0.000530598	0	0	0	0	0	0	0	0	0	0.000363698	0.000164151	0	0	0.000358819	0.000138965	1.98885E-05	3.5827E-05	0.000583904	4.42774E-05	0.000191114	0.000160593	3.17815E-05
Ftrad_Otu_00131	7.66695E-05	0	0.000895453	0	0	0	0	0	0	1.52681E-05	0	8.47569E-05	0.000469254	0	0	0	0	0	0	0	0	0	0	0	0	0.000129795	0.000282875	0.000158167	9.84981E-05	0.000357077	0.00127365	0.000963655	0.000500067	9.94332E-05	0.000680207	0.000308269	0.000143885	0.000107512	0.000714912	4.76714E-05
Ftrad_Otu_00132	0	6.14756E-05	0	0	1.82128E-05	0	0	0	0	0	0	8.47569E-05	0	0.000552538	0	0.001657615	0	0	0	0	0.003419659	0	0.000962959	0	0.00051671	0.001587324	0.000303074	1.58193E-05	0	0.000401691	0.000159411	0.000179447	0.00073601	6.96056E-05	0.000322336	0.000308269	0.000796303	0	2.92031E-05	0.000222422
Ftrad_Otu_00133	0.000842621	6.14756E-05	0	0.00047277	9.10566E-05	5.67668E-05	0	0	0.000215051	0.000335775	0.00029118	0.000254221	0.000469254	0	0	0	0	0.001589853	0	0	0.001713195	0	0	0	0	0	8.08403E-05	0	0	0	0	0	0	0.000705483	0	0	0.000177082	0	0	0.000571712
Ftrad_Otu_00134	0.000229968	0	0	2.78242E-05	0	0	0	0.000494735	0	3.05357E-05	0.00029118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.735E-05	0.000141461	0.000126538	0.000131326	0	0.001094769	4.48686E-05	0.000305665	1.98885E-05	0.000626546	0.000129824	8.85502E-05	0.000191114	0.000306535	9.53376E-05
Ftrad_Otu_00135	7.66695E-05	0.00281891	0.000179238	0.00047277	0.00025491	5.67668E-05	0.001035267	0	0	3.05357E-05	0.000679116	0.000550625	0	0.000552538	0	0.000829598	0	0	0	0	0	0.000478561	0	0	0	0	0	0	0	0	0	6.73012E-05	0	4.97195E-05	0	0.00014605	0.000110685	0	2.92031E-05	0
Ftrad_Otu_00136	0	6.14756E-05	0.000537493	0.000444974	0.000163888	8.51474E-05	4.14581E-05	0	0	9.16008E-05	0.00029118	0.000465959	0.000469254	0	0	0	0	0	0	0	0	0	0	0	0	0.000713394	6.06317E-05	0.000142353	0.00032824	0.000646985	0	8.97326E-05	0	0.000188904	0.000340237	0.000405572	0.000431512	0.000429888	0.000131399	0.000142999
Ftrad_Otu_00145	0.00389299	0.003856068	0.000895453	0.008350219	0.000473286	0.000794061	0.001076627	0	0.002573604	3.05357E-05	0.003481337	0.001185094	0	0	0.000404559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38985E-05	9.94332E-05	0	0	3.32084E-05	0	2.92031E-05	1.58911E-05
Ftrad_Otu_00151	0.000766087	0.000368723	8.96284E-05	0.000861723	0.000273113	0.000170278	4.14581E-05	0.000494735	0.000215051	0.00012213	0.000194141	4.23805E-05	0.000938001	0.007672279	0.000808742	0.000829598	0.00192166	0.002118514	0	0.002565244	0.005684564	0.00191109	0.000962959	0.010780913	0.002063161	4.86777E-05	0	0.000158167	0.000131326	0.000200892	0	0	0.000277886	0.000129259	5.37393E-05	4.86886E-05	5.5346E-05	5.97321E-05	1.46018E-05	6.35607E-05
Ftrad_Otu_00152	0.002141647	0.000184401	0.00026883	0	0.000600621	0.000255392	0.000165809	0.000164974	0.000215051	4.58028E-05	0	0.000338928	0	0	0	0	0	0	0	0	0	0.000478561	0	0.000779004	0	0.000178458	0	0	0	0.000379384	0	0	0	6.96056E-05	0	3.24597E-05	4.42774E-05	0.0002747	0	1.58911E-05
Ftrad_Otu_00153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000876036	5.6085E-05	0.002522236	0.000258479	0.002607632	0.000648733	3.32084E-05	1.19471E-05	0	4.76714E-05
Ftrad_Otu_00154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000697193	0.000868246	0.000379504	0.001278736	0.000312458	0.001114648	0.000862908	0.000180646	9.94332E-05	0.000411832	0.002443909	0.000409393	0.000191114	5.84043E-05	0.000222422
Ftrad_Otu_00158	0.000536403	0.000184401	0.001253118	0.00066729	0.000309515	0.000141903	8.29123E-05	0.000164974	0	6.10693E-05	0	0.000804524	0	0	0	0.000829598	0	0.000530598	0	0	0	0	0	0	0.00051671	6.49024E-05	0.000101048	0	0.000164151	0.000111618	0.000219175	0.000168233	8.33845E-05	5.96627E-05	0.000519202	1.62302E-05	5.5346E-05	0.000119456	0.000379488	1.58911E-05
Ftrad_Otu_00159	7.66695E-05	6.14756E-05	0	0.000139103	0	5.67668E-05	8.29123E-05	0	0	1.52681E-05	0	0	0	0.000828543	0	0	0	0.001589853	0	0	0	0	0	0	0	0.000243334	0	0	0	0.000290147	0.000318763	0.000347611	0.000472301	0	0.000572877	4.86886E-05	0.000442571	0	0.00023357	7.94494E-05
Ftrad_Otu_00163	0.001759984	0.000798505	0.002056788	0.000500564	0.00025491	0.000397212	0.000331554	0.003451365	0.00576931	0.000152657	0.004058856	0.000931418	0	0	0	0	0	0	0	0.000514262	0.001142881	0	0	0	0	0.000146017	4.0422E-05	0.000284659	0	0	0.000338678	0	0	9.94332E-05	5.37393E-05	0.000567695	6.64143E-05	0.0001314	0	3.17815E-05
Ftrad_Otu_00164	0.001454411	0.000184401	0.000895453	2.78242E-05	3.64249E-05	2.83843E-05	0.000124362	0.001153505	0.001288709	0.00016792	0.000776046	0.000254221	0	0	0	0	0	0	0	0	0.002282762	0	0	0	0	0.000194678	0	0	0	0	0	0.000201872	0	0	0	0.00027583	0	3.58403E-05	0	3.17815E-05
Ftrad_Otu_00167	0	6.14756E-05	0	0.00047277	0.000109266	2.83843E-05	0	0	0.000215051	6.10693E-05	9.70816E-05	0.000254221	0	0	0	0	0	0	0	0.000514262	0	0	0	0	0	0.000227116	0.000101048	0.000363698	0.000229794	0	0	7.8517E-05	0	2.98324E-05	0.00014329	1.62302E-05	0.000265596	0.000167229	4.3804E-05	7.94494E-05
Ftrad_Otu_00174	0	0.000307291	8.96284E-05	8.34673E-05	0	5.67668E-05	4.14581E-05	0	0.000429995	1.52681E-05	0.000485191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000291984	0	0.000253039	0.001147757	0	0	0	0	0.000159082	0.000161198	0	8.85502E-05	4.77864E-05	0.000321127	0.000127112
Ftrad_Otu_00176	0	0	8.96284E-05	5.56467E-05	1.82128E-05	0	0	0	0	0	0	4.23805E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000648588	8.08403E-05	0.000142353	0.000229794	0.000602397	0.000199254	4.48686E-05	0.000111176	9.94435E-06	3.5827E-05	0.000324488	5.5346E-05	0.000179172	0.000218976	0.000158884
Ftrad_Otu_00177	0.000306597	0.000184401	8.96284E-05	0.000389377	0.000109266	5.67668E-05	0	0.000164974	0	0.003800424	0.000194141	0.000296577	0	0.000276357	0	0	0	0.001060549	0	0	0.000571816	0	0	0.001556613	0	0.000697193	0	0	0	0.000133938	0	0	2.77966E-05	0	0	0.000356923	0.000188148	5.97321E-05	0	4.76714E-05
Ftrad_Otu_00185	0.001301545	0.000798505	0.002056788	0.000166919	0.000145681	0.000567334	0.000497236	0.002468056	0.00321463	0.000335775	0.00193752	0.000973707	0.000469254	0	0	0	0	0.001589853	0	0	0.000571816	0	0	0.000779004	0	1.62265E-05	0	0	0.000492267	0	0	0	0.000236215	9.94332E-05	0	0.000162274	9.96177E-05	1.19471E-05	0	0
Ftrad_Otu_00187	0	0	0	0	0	0.000141903	0	0	0	0	0.000388196	0	0	0	0	0	0.000961893	0	0	0	0	0	0	0	0	9.735E-05	4.0422E-05	0.00109018	0.000262612	0	7.97127E-05	0	0.0040809	0.000298231	0.000411832	0.001231766	0.000486803	0.000107512	0.002213861	6.35607E-05
Ftrad_Otu_00190	0.007977294	0.000122943	0.001163729	0.000166919	1.82128E-05	0	0	0	0	0	0.000194141	4.23805E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001215309	0.000242476	0	0.000262612	0	0.001432594	0.00015702	0.000777634	0	8.95619E-05	0.000129824	0.000199213	7.16776E-05	0	9.53376E-05
Ftrad_Otu_00203	0.000383212	0.000184401	0	0.000945025	0	2.83843E-05	0	0.000164974	0.000215051	3.05357E-05	0.000194141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49024E-05	0.000222275	4.74561E-05	0	0	0	0	0.000194539	0.001152028	0.000250727	9.73718E-05	5.5346E-05	0	0	0.000317711
Ftrad_Otu_00213	7.66695E-05	0.000552968	0.00026883	0.000528356	0.000309515	0.000113526	0	0	0.001074189	0.000244226	9.70816E-05	0.000381276	0	0	0	0	0.000961893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194539	0	0	0	6.64143E-05	5.97321E-05	0.000218976	1.58911E-05
Ftrad_Otu_00215	0.000306597	0.000368723	8.96284E-05	0.000611722	0.000182094	0.000141903	4.14581E-05	0.000164974	0.000859564	6.10693E-05	0.001744157	0.000169497	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146017	0.000383858	0.000253039	0.000164151	8.92967E-05	5.97859E-05	0.000168233	0.000500067	0.000119317	0.000358137	0.000113598	0.000110685	0.000214997	5.84043E-05	0.000190654
Ftrad_Otu_00216	0.000766087	0.000368723	0.001163729	0.001638587	0.000546053	0.000482282	4.14581E-05	0	0	3.05357E-05	0	0.000592951	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000259551	0	0	0.000295427	6.69742E-05	0	3.36519E-05	0	0.000109375	0.000125381	0.000308269	0.000365153	0.000429888	0.000656596	0.000127112
Ftrad_Otu_00222	0.000842621	0.000430147	0.000627011	0.000222544	0.000527863	0.000397212	0.000414403	0.001646928	0.00171743	0.000473063	0.001163549	0.000423619	0.000469254	0	0	0	0.00192166	0.002118514	0	0.000514262	0	0	0	0	0.00051671	0	0	0	0	0	0	0	0	0	0	0.001377402	0	0	0.000116801	0
Ftrad_Otu_00229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58193E-05	0	0.001315268	0.000458148	0.000302773	6.94882E-05	0.000208783	0.007177704	6.4917E-05	0.000508917	0.000226938	0	3.17815E-05
Ftrad_Otu_00235	0	0	0	0.003353856	0.001363849	0.001162239	0.00334535	0	0	0.001006547	0	0	0	0	0	0.019485637	0.011404449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00256	0	0	0	0	3.64249E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000275768	0.000262676	0.00017398	9.84981E-05	0	0	0	0.000569476	0.000159082	0	0.001069891	2.21392E-05	0.000143343	0	7.94494E-05
Ftrad_Otu_00260	0	0.000368723	0	0	0	0	0	0	0	0.00012213	0	0	0	0.000276357	0	0	0	0	0	0	0	0	0	0.000779004	0	0	0	0	0	0	0	0.000269142	0	0.000278356	0	0.00210485	0	0.000143343	0	0.000381225
Ftrad_Otu_00262	0.000153326	0	8.96284E-05	0.000528356	0.000200299	0	8.29123E-05	0.000164974	0	3.05357E-05	0	0.000465959	0	0	0	0	0	0.000530598	0	0	0	0	0	0	0	0	0	0	6.56679E-05	8.92967E-05	0	0	5.55915E-05	0.000238601	0	0.000227167	5.5346E-05	0	0	0
Ftrad_Otu_00300	0.001072144	0.001166551	0.000627011	0.00172174	0.000163888	0.00034049	0.000372981	0.000164974	0.000644832	0	0.001066706	0.000804524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9776E-05	0	0	0	0	0	0
Ftrad_Otu_00311	0.002370484	0.000737134	0.000358403	0.001638587	0.000182094	0.00099235	0.000290124	0.000329886	0.000859564	0	0.001260371	0.000254221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111618	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00330	0.000536403	0.00024585	0.000179238	5.56467E-05	0	8.51474E-05	8.29123E-05	0.000988906	0.00171743	0.000259485	0.00029118	8.47569E-05	0.001406243	0.007943798	0.002019039	0.009852093	0	0.004226744	0	0.003076479	0.007375524	0.00286349	0.001923788	0.006193253	0.008194479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ftrad_Otu_00338	7.66695E-05	0	0.000179238	0	0	2.83843E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000129795	0	0.000189793	0.002553718	0	0	1.12176E-05	0	0.000149141	0.001680681	0.000227167	0.000398334	4.77864E-05	1.46018E-05	0.000111225
Ftrad_Otu_00345	0.00099565	0.000675754	0.001074322	0.003436681	0.000163888	0.000453927	0.000165809	0.000329886	0.000859564	1.52681E-05	0.001357171	0.000296577	0	0.000276357	0	0	0	0	0	0	0	0.000478561	0	0	0.001032805	0	2.02115E-05	1.58193E-05	0	0.000869861	1.99295E-05	3.36519E-05	0	4.97195E-05	5.37393E-05	0	1.10698E-05	2.38938E-05	2.92031E-05	6.35607E-05
Ftrad_Otu_00346	0.000459814	0.000307291	0.000984897	0	5.46363E-05	0	0	0.000494735	0.00171743	4.58028E-05	0.000485191	0.000127129	0	0	0	0	0	0.000530598	0	0.000514262	0	0	0	0	0	6.49024E-05	0	0	0	0	0	0	0.000291776	0.000129259	1.79139E-05	0.000194722	0.000121752	7.16776E-05	0	0
Ftrad_Otu_00353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.49024E-05	0.000303074	9.4907E-05	0	0.000111618	0	0	0.000250106	5.96627E-05	0.00026863	0.000162274	7.74824E-05	0.000191114	4.3804E-05	0.000190654
Ftrad_Otu_00534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00017398	0	0.000223207	0	0	0.000194539	0.000198844	0	0.000227167	3.32084E-05	0.00035827	0.000102202	1.58911E-05
Otrad_Otu_00001	0.299591679	0.299322952	0.299832038	0.27726385	0.293649204	0.290167452	0.29114109	0.296801609	0.290403523	0.22184875	0.121314158	0.29968559	0.255272505	0.300170857	0.294251572	0.278035504	0.292442905	0.299137642	0.173071818	0.241130736	0.200891598	0.263603498	0.298937006	0.299227281	0.2996313	0.201703703	0.125083285	0.165993067	0.006303721	0.081201769	0.1734732	0.108423649	0.126312901	0.221321556	0.058295847	0.114169975	0.121232836	0.216253896	0.137595561	0.284095131
Otrad_Otu_00002	0.000223001	0	0.000105544	0.025815533	0.007157478	0.007609384	0.00434599	0.003802213	0.017147186	0.124938737	0.137040825	2.95007E-05	0.056142262	0	0	0.003877655	0.002608383	0	0.015758445	0.06542161	0.00062714	0.002978031	0	0	0	0.028758129	0.011977363	0.119781272	0.285769968	0.05266415	0.120016856	0.079496229	0	0.042167479	0.026007661	0.058337146	0.022535007	0.021740434	0.022532233	0.003446045
Otrad_Otu_00003	2.78814E-05	2.10327E-05	0.000105544	0.013724932	0.003711076	0.010803431	0.010850046	0.001271107	0.000374143	0	0.095367225	0	0.013679697	0	0.001917418	0.02460714	0.012888022	0.000943094	0.044753341	0.034557105	0.065149954	0.03903189	0	0.000211593	0.000697662	0.116443103	0.174481925	0.035863581	0.016908394	0.020200335	0.003001356	0.035758195	0.098511477	0.076412625	0.111416151	0.018214728	0.194075597	0.03315559	0.086822621	0.012098238
Otrad_Otu_00005	0	0	3.51841E-05	0	0.000440238	0	0	0	0.000272136	0	0.00411929	0	0	0	0	0.001943155	0	0	0.001001833	0	0	0	0	0	0	0	0	0	0	0	0.069435098	0.149357006	0	0.003871522	0	0.00018414	0	0	0.090993363	0.005085449
Otrad_Otu_00008	0	0	0	6.14234E-05	0	0.000191869	3.35972E-05	0	0	0	0.002399688	0	0.011147361	0	0.001917418	0.005803576	0	0	0.015758445	0	0.088801596	0.022326196	0	0.000423083	0.000697662	0.008973179	0.058353227	0	0.000902671	0	0	0	0	0	0	0.018744248	0	0.000289433	0	0.001567852
Otrad_Otu_00011	0	0	0	0.000644513	0.000643274	0.000191869	0.000335855	0.000141418	0	0	0.013083862	0	0	0	0	0.003877655	0.00130615	0	0.002001361	0	0.00062714	0	0	0	0	0	0	0	0	0.208943579	0.004494291	0.002692473	0.078499094	0.013705953	0.176719497	0.150942532	0.011858094	0.039546304	0.014723257	0.001038805
Otrad_Otu_00024	0.002557624	0.003331476	0.002141029	0.001869518	0.00229786	0.001953093	0.002111565	0.002960149	0.002747528	0	0.000288664	0.002647069	0.000867722	0.001713195	0.003826408	0.001943155	0	0.002823159	0	0.001330153	0.00062714	0.001987621	0.00415596	0.002952961	0.001394205	0	0	0.000181447	0	0	0	0	0	0	0	0	0	0	0.022352214	0.001271665
