"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"month_2"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numFtrad_Otu_s"	"c__Agaricomycetes_unclassified"	"c__Agaricostilbomycetes_unclassified"	"c__Arthoniomycetes_unclassified"	"c__Dothideomycetes_unclassified"	"c__Lecanoromycetes_unclassified"	"c__Leotiomycetes_unclassified"	"c__Microbotryomycetes_unclassified"	"c__Sordariomycetes_unclassified"	"c__Tremellomycetes_unclassified"	"k__Fungi_unclassified"	"o__Acrospermales"	"o__Agaricales"	"o__Agaricostilbales"	"o__Amylocorticiales"	"o__Atheliales"	"o__Auriculariales"	"o__Caliciales"	"o__Cantharellales"	"o__Capnodiales"	"o__Chaetosphaeriales"	"o__Chaetothyriales"	"o__Chytridiales"	"o__Corticiales"	"o__Cystobasidiales"	"o__Cystobasidiomycetes_ord_Incertae_sedis"	"o__Cystofilobasidiales"	"o__Diversisporales"	"o__Dothideales"	"o__Entylomatales"	"o__Erysiphales"	"o__Erythrobasidiales"	"o__Eurotiales"	"o__Filobasidiales"	"o__Glomerales"	"o__Glomerellales"	"o__GS08"	"o__Helotiales"	"o__Holtermanniales"	"o__Hymenochaetales"	"o__Hypoceales"	"o__Hypocreales"	"o__Lecanorales"	"o__Lecanoromycetes_ord_Incertae_sedis"	"o__Lepidoptera"	"o__Leucosporidiales"	"o__Lichenostigmatales"	"o__Lulworthiales"	"o__Malasseziales"	"o__Microascales"	"o__Microbotryales"	"o__Microbotryomycetes_ord_Incertae_sedis"	"o__Mortierellales"	"o__Myriangiales"	"o__Myrmecridiales"	"o__Onygenales"	"o__Orbiliales"	"o__Pezizales"	"o__Phacidiales"	"o__Phomatosporales"	"o__Platygloeales"	"o__Pleosporales"	"o__Polyporales"	"o__Rhizophydiales"	"o__Rhytismatales"	"o__Russulales"	"o__Saccharomycetales"	"o__Sebacinales"	"o__Sordariales"	"o__Sporidiobolales"	"o__Taphrinales"	"o__Teloschistales"	"o__Thelebolales"	"o__Trechisporales"	"o__Tremellales"	"o__Tubeufiales"	"o__unclassified_Cercozoa"	"o__unclassified_Chytridiomycetes"	"o__unclassified_Chytridiomycota"	"o__unclassified_Cystobasidiomycetes"	"o__unclassified_Rozellomycota"	"o__unclassified_Taphrinomycetes"	"o__Ustilaginales"	"o__Venturiales"	"o__Xylariales"	"p__Ascomycota_unclassified"	"p__Basidiomycota_unclassified"	"p__Chytridiomycota_unclassified"
"S18"	2	"B"	"Ftrad"	"B.Ftrad.6"	"C"	2015	1	3	15	1	"Jan"	"Jan1C"	0.03	"B.Ftrad.6"	977	0	0	0	0.000622794270292713	0	0	0.00124558854058543	0.000830392360390284	0	0.0581274652273199	0	0.0164002491177081	0.0184762300186838	0	0	0	0	0.00166078472078057	0.0184762300186838	0	0.00228357899107328	0	0.00622794270292713	0	0.00249117708117085	0.0359144695868798	0.00103799045048786	0	0.0166078472078057	0.000207598090097571	0	0.000830392360390284	0.0197218185592693	0	0.000622794270292713	0	0.0161926510276105	0	0	0	0.0103799045048786	0	0	0	0.448619472700851	0	0	0	0	0.18206352501557	0.000207598090097571	0.00830392360390284	0	0	0	0.000622794270292713	0	0	0	0	0.0134938758563421	0.000207598090097571	0	0	0	0	0.000622794270292713	0.00228357899107328	0.0797176665974673	0.00373676562175628	0	0.00124558854058543	0	0.0168154452979033	0.000207598090097571	0.000207598090097571	0	0.00871911978409799	0	0	0	0	0.00124558854058543	0.00124558854058543	0.001453186630683	0.000622794270292713	0
"S180"	5	"E"	"Ftrad"	"E.Ftrad.18"	"W"	2017	3	5	16	3	"Mar"	"Mar3W"	0.03	"E.Ftrad.18"	977	0	0	0	6.52017995696681e-05	0	0	0	0	0	0.00560735476299146	0	0.000782421594836018	0.0111495077264133	0	0	0	0	0	0.13359848731825	6.52017995696681e-05	0.000978026993545022	0	0.000586816196127013	0	0.00176044858838104	0.332920388602725	0.000782421594836017	0	0.0456412596987677	0.000130403599139336	0.000456412596987677	0.000391210797418009	0.00436852057116776	0	0.000586816196127013	0	0.0438808111103866	0.00221686118536872	0.000586816196127013	0	0.000391210797418009	0	0	0	0.031622872791289	0	0	0	0	0.00508574036643411	0	6.52017995696681e-05	0	0	0	0	0	0	0	0	0.0142139923061876	0.000456412596987677	0	0	0	0	0	0	0.0287539936102236	0.255721457912238	0	6.52017995696681e-05	0	0.0728304101193193	0.000586816196127013	0.000130403599139336	0	0	6.52017995696681e-05	0	0	0	0	0.000195605398709004	0.0030644845797744	0.000195605398709004	0
"S181"	5	"E"	"Ftrad"	"E.Ftrad.19"	"W"	2017	3	5	16	3	"Mar"	"Mar3W"	0.03	"E.Ftrad.19"	977	0	0	0	0	0	0	0	0.00666563323515734	0	0.00248023562238413	0	0.000930088358394047	0.00883583940474345	0	0	0	0	0	0.05937064021082	0	0	0	0.000155014726399008	0	0.00077507363199504	0.119981398232832	0.00124011781119206	0	0.0668113470779724	0.00263525034878313	0	0.000930088358394047	0.450782824368315	0	0.000465044179197024	0	0.0266625329406294	0.00945589831033948	0	0.000155014726399008	0.00341032398077817	0	0	0	0.0120911486591226	0	0	0	0	0.0170516199038909	0	0.00155014726399008	0	0	0	0	0	0	0	0	0.0254224151294373	0.000930088358394047	0	0	0.000155014726399008	0	0.000465044179197024	0.000465044179197024	0.0511548597116726	0.0742520539451248	0	0	0	0.0516199038908696	0.00170516199038909	0	0	0	0	0	0	0	0.000930088358394047	0	0.000465044179197024	0	0
"S182"	5	"E"	"Ftrad"	"E.Ftrad.20"	"W"	2017	3	5	16	3	"Mar"	"Mar3W"	0.03	"E.Ftrad.20"	977	0	0	0	0.00231160425335183	0	0	0	0.0013869625520111	0	0.024040684234859	0	0.00416088765603329	0.00462320850670365	0	0.00184928340268146	0.00323624595469256	0	0	0.116504854368932	0	0.0624133148404993	0	0.00184928340268146	0	0.00092464170134073	0.243643088303282	0	0	0.0198797965788257	0.0147942672214517	0	0.00508552935737402	0.0175681923254739	0	0.000462320850670365	0	0.0841423948220065	0.00092464170134073	0	0	0	0	0	0	0.0217290799815072	0	0	0	0	0.0166435506241331	0	0	0	0	0	0	0	0	0	0	0.0383726306056403	0.0106333795654184	0	0	0.00369856680536292	0	0	0.000462320850670365	0.0258899676375405	0.00092464170134073	0	0	0	0.112806287563569	0	0	0	0.0013869625520111	0	0	0	0	0	0.149329634766528	0.00832177531206657	0	0
"S183"	5	"E"	"Ftrad"	"E.Ftrad.21"	"C"	2017	3	5	16	3	"Mar"	"Mar3C"	0.03	"E.Ftrad.21"	977	0	0	0	0.000343406593406593	0	0	0	0	0	0.00662284144427002	0	0.00230572998430141	0.00686813186813187	0.000294348508634223	9.8116169544741e-05	4.90580847723705e-05	0	0.00117739403453689	0.34168956043956	0	0.00323783359497645	0	0.000196232339089482	0	0.00294348508634223	0.144279827315542	0.000343406593406593	0	0.0214874411302983	0.00333594976452119	0.000147174254317111	0.00098116169544741	0.0034831240188383	0	0.00156985871271586	0.000343406593406593	0.104788069073783	0.000539638932496075	0.000883045525902669	0	0.00451334379905808	0	0	0	0.0160910518053375	0.000392464678178964	0	0	0	0.00750588697017269	0	0.00289442700156986	0.00147174254317111	0.000490580847723705	0.000490580847723705	0	0	0	0	0	0.0411597331240188	0.00539638932496075	0	0	0.00186420722135008	0	0	4.90580847723705e-05	0.0240875196232339	0.0373332025117739	0	0.00098116169544741	0	0.199028649921507	0.00279631083202512	0.000539638932496075	0	0.000147174254317111	9.8116169544741e-05	0	0	0	0	0.00098116169544741	0.00304160125588697	0.000637755102040816	0
"S184"	5	"E"	"Ftrad"	"E.Ftrad.22"	"C"	2017	3	5	16	3	"Mar"	"Mar3C"	0.03	"E.Ftrad.22"	977	0	0	0	0.000224704673857216	0.00144453004622496	0	9.63020030816641e-05	0	0	0.0075115562403698	0	0.000449409347714432	0.00715844889573703	0	0	6.42013353877761e-05	3.2100667693888e-05	3.2100667693888e-05	0.0529661016949153	0	0.00102722136620442	0	0.000192604006163328	0	0.00150873138161274	0.200436569080637	0.000288906009244992	0	0.0161466358500257	0.000288906009244992	3.2100667693888e-05	0.000256805341551104	0.00381997945557268	0	9.63020030816641e-05	6.42013353877761e-05	0.023786594761171	0.000353107344632768	0.000417308680020544	6.42013353877761e-05	0.00102722136620442	0.000288906009244992	0	3.2100667693888e-05	0.00609912686183873	0	0	0	0	0.496436825885978	0	0.00032100667693888	0	0	0	0	0	0	0	0	0.0125513610683102	0.000706214689265537	0	3.2100667693888e-05	0.00016050333846944	0	0	0	0.0177195685670262	0.00147663071391885	6.42013353877761e-05	0.000256805341551104	0	0.141563944530046	0.00150873138161274	0	0	0.00016050333846944	0	0	0	0	0	0.000224704673857216	0.000449409347714432	0.00016050333846944	0
"S185"	5	"E"	"Ftrad"	"E.Ftrad.23"	"C"	2017	3	5	16	3	"Mar"	"Mar3C"	0.03	"E.Ftrad.23"	977	0	0	0	0.000670441001191895	0	0	0	0	0	0.00335220500595948	0	0.00134088200238379	0.0119934445768772	0	0	0	0	0.000297973778307509	0.0756853396901073	0	0.000446960667461263	0	7.44934445768772e-05	0	0.00081942789034565	0.291865315852205	0.00119189511323004	0	0.194278903456496	0.00141537544696067	0	7.44934445768772e-05	0.0147497020262217	0	0.000297973778307509	0	0.0353843861740167	0.000297973778307509	0.000223480333730632	0	0.00119189511323004	0	0	0	0.00305423122765197	7.44934445768772e-05	0	0	0	0.00856674612634088	0	0.000744934445768772	0	0	0	0	0	0	0	0	0.0210816448152563	0.00201132300357569	0	0	0.000521454112038141	0	0	0	0.00953516090584029	0.00394815256257449	0.000148986889153754	0	0	0.311606078665077	0.00111740166865316	0	0	0.000372467222884386	0	0	0	0	0.000148986889153754	0.000521454112038141	0.000521454112038141	0.000372467222884386	0
"S186"	5	"E"	"Ftrad"	"E.Ftrad.24"	"C"	2017	3	5	16	3	"Mar"	"Mar3C"	0.03	"E.Ftrad.24"	977	0	0	0	0	0	0	0	0	0	0.00873536968312875	0	0.000913502711961176	0.0411932629174993	0	0	0	0	2.85469597487868e-05	0.0778761061946903	5.70939194975735e-05	0.000513845275478162	0	0.000485298315729375	0	0.00168427062517842	0.514787325149872	0.000142734798743934	2.85469597487868e-05	0.0197830431059092	0.000599486154724522	8.56408792463603e-05	0.000513845275478162	0.0164145018555524	0	0.000142734798743934	2.85469597487868e-05	0.0265201256066229	0.000799314872966029	0	0	0.000399657436483015	0.000228375677990294	0	0	0.0416214673137311	0	0	0	0	0.0276049100770768	0	2.85469597487868e-05	0	0	0	0	0	0	0	0	0.0187553525549529	0.000399657436483015	0.000713673993719669	0	0.000428204396231801	0	0	0.000399657436483015	0.108050242649158	0.00359691692834713	0	0.000428204396231801	0	0.0823008849557522	0.000685127033970882	0	0	0.00134170710819298	0	0	0	0	0	0	0.000342563516985441	0.0012846131886954	5.70939194975735e-05
"S187"	5	"E"	"Ftrad"	"E.Ftrad.25"	"K"	2017	3	5	16	3	"Mar"	"Mar3K"	0.03	"E.Ftrad.25"	977	0	0	0	0.000534201622955407	0.000661392485563837	0	0.000508763450433721	0	0	0.00340871511790593	0	0.000915774210780698	0.00282363714990715	0	0	0	0	0.000279819897738546	0.0596525145633538	0	0.00172979573147465	0	0.000279819897738546	0	0.000407010760346977	0.495942611482791	2.5438172521686e-05	0.000152629035130116	0.022360153646562	0.00119559410851924	0	0.00277276080486378	0.00335783877286256	0	0.000559639795477093	0	0.0260486886622065	5.08763450433721e-05	0.00025438172521686	0	0.00119559410851924	0	0	0	0.00730075551372389	0	0	0	0	0.220752461143191	0	0	0.000178067207651802	0.000101752690086744	0	0	0	0	0	0	0.00976825824832744	0.000661392485563837	0	0	0.000356134415303605	0	0	0.00272188445982041	0.0174760245223983	0.0374704281244435	0	0.000152629035130116	0	0.0728040497570654	0.00295082801251558	0.000203505380173488	0	0.000178067207651802	0	0	0	0	0	0.000178067207651802	0.00129734679860599	0.000279819897738546	5.08763450433721e-05
"S188"	5	"E"	"Ftrad"	"E.Ftrad.26"	"K"	2017	3	5	16	3	"Mar"	"Mar3K"	0.03	"E.Ftrad.26"	977	0	0	0	0	0	0.000430446947413731	0	0	0	0.00538058684267164	0	0.000573929263218308	0.00538058684267164	0	0	0	0	0.00229571705287323	0.122964344644523	0	0.00426859889518617	0	0.000430446947413731	0	0.000717411579022885	0.263290049501399	0.000286964631609154	0.000179352894755721	0.0187961833703996	0.00319248152665184	0	0.00652844536910826	0.0248224406341918	0	0.000215223473706866	3.58705789511443e-05	0.0394576368462587	0	0	0	0.0031566109477007	0.000538058684267164	0	0	0.00136308200014348	0	0.00107611736853433	0.000143482315804577	0	0.257909462658727	0	0.000143482315804577	0	0	0	0.00340770500035871	0	0	0	0	0.0286964631609154	0.0015424348948992	0	0	0.000215223473706866	7.17411579022885e-05	0	0.00025109405265801	0.0120883851065356	0.0115144558433173	0	0.00118372910538776	0	0.171855943754932	0	0.000107611736853433	0	0.000358705789511443	0	0	0	3.58705789511443e-05	0	0.000179352894755721	0.00459143410574647	0.000322835210560298	0
"S189"	5	"E"	"Ftrad"	"E.Ftrad.27"	"K"	2017	3	5	16	3	"Mar"	"Mar3K"	0.03	"E.Ftrad.27"	977	0	0	0	0.00166998522705376	0	0	0	6.42302010405293e-05	0	0.00443188387179652	0	0.00327574025306699	0.00359689125826964	0	0	0	0	0.000128460402081059	0.0976299055816045	0	0.00456034427387758	0	0	0	0	0.437214978482883	0.00089922281456741	0.000706532211445822	0.00565225769156657	0.00623032950093134	0	0.0172136938788618	0.00141306442289164	0	0.000385381206243176	0	0.0486864923887212	0.000192690603121588	0.000256920804162117	0	0.00353266105722911	0	0	0	0.00147729462393217	0	0	0	0	0.0408504078617766	0	0	0.00115614361872953	0	0	0	0	0	0	0	0.0283897488599139	0.00295458924786435	0	0.000256920804162117	0.00166998522705376	0.000192690603121588	0	0	0.120945468559317	0.00199113623225641	0	0	0.000449611407283705	0.15903397777635	0.00083499261352688	0.000128460402081059	0	0.000449611407283705	0	0	0	0	0	6.42302010405293e-05	0.00141306442289164	0	0
"S190"	5	"E"	"Ftrad"	"E.Ftrad.28"	"K"	2017	3	5	16	3	"Mar"	"Mar3K"	0.03	"E.Ftrad.28"	977	0	0	0	0	0	0	0	0	0	0.010170884558748	0	0.00126707989452416	0.003390294852916	0	0	0	0.000136981610218828	0.000205472415328242	0.117564466970309	3.4245402554707e-05	0.00267114139926715	0	0.000479435635765898	0	0.000273963220437656	0.532310537310366	0	0.000102736207664121	0.0112667374404986	0.00253415978904832	0	0.00476011095510428	0.00393822129379131	0	0	6.84908051094141e-05	0.0335604945036129	0.000205472415328242	0.000136981610218828	0	0.000993116674086504	0	0	0.000102736207664121	0.0119516454915928	0	0	0	0	0.133146125132701	0	0	0.00102736207664121	0	0	0.000308208622992363	0	0	0	0	0.0160953392007123	0.000513681038320605	0	0	0.000753398856203555	0	0	0.000410944830656484	0.0157871305777199	0.00058217184343002	0.00034245402554707	0	0	0.0909557891853019	0.000616417245984727	3.4245402554707e-05	0	0	3.4245402554707e-05	0	0	0	0	0.000616417245984727	0.000582171843430019	6.84908051094141e-05	0
"S191"	5	"E"	"Ftrad"	"E.Ftrad.29"	"S"	2017	3	5	16	3	"Mar"	"Mar3S"	0.03	"E.Ftrad.29"	977	0	0	0	0.000450937950937951	0	0	0	0.00018037518037518	0	0.0370670995670996	0	0.000541125541125541	0.0073953823953824	0	0	0	0.000270562770562771	0.000270562770562771	0.112614237614238	0	0.00168350168350168	0	0.000330687830687831	0	0.00141293891293891	0.376833814333814	0.00123256373256373	0	0.0027958152958153	0.000721500721500722	6.01250601250601e-05	0.00423881673881674	0.00435906685906686	0	0.000541125541125541	0.00012025012025012	0.0443722943722944	0.000330687830687831	0	0	9.01875901875902e-05	3.00625300625301e-05	0	0	0.0155122655122655	0	0	9.01875901875902e-05	0	0.0428090428090428	0	0.00012025012025012	0	0	0	0.00144300144300144	0	0	0	0	0.0311147186147186	0.00111231361231361	0.000450937950937951	0	0.000661375661375661	0.000330687830687831	0.000360750360750361	0.000661375661375661	0.157617845117845	0.023478835978836	0	0.000511063011063011	0	0.120520683020683	0.000571188071188071	9.01875901875902e-05	0	0.00141293891293891	0	0	0	0	0	0.00021043771043771	0.00273569023569024	0.00012025012025012	0.00012025012025012
"S192"	5	"E"	"Ftrad"	"E.Ftrad.30"	"S"	2017	3	5	16	3	"Mar"	"Mar3S"	0.03	"E.Ftrad.30"	977	0	0	0	8.31006515091078e-05	0	0	0	0	0	0.0037727695785135	0	0.000166201303018216	0.00501927935115011	0	0	0	0	0	0.0744083233612551	0	0.000797766254487435	0	0.000116340912112751	0	0.000864246775694722	0.808635819704826	0.000199441563621859	0.000415503257545539	0.00119664938173115	0.000814386384789257	6.64805212072863e-05	0.000797766254487435	0.000864246775694722	0	0.000182821433320037	1.66201303018216e-05	0.0267584097859327	9.97207818109294e-05	0	0	0.000565084430261933	0	0	0	0.00500265922084829	0	0	0	0	0.000764525993883792	0	0.000232681824225502	8.31006515091078e-05	0	0.000199441563621859	1.66201303018216e-05	0	0	0	0	0.00939037362052918	9.97207818109294e-05	0	0	0.000182821433320037	0	0	0.000448743518149182	0.0172184549926871	0.000265922084829145	0	0.000398883127243718	4.98603909054647e-05	0.0383260204760005	0.000681425342374684	3.32402606036431e-05	0	9.97207818109294e-05	3.32402606036431e-05	0	0	0	4.98603909054647e-05	0.000116340912112751	0.000432123387847361	3.32402606036431e-05	0
"S193"	5	"E"	"Ftrad"	"E.Ftrad.31"	"S"	2017	3	5	16	3	"Mar"	"Mar3S"	0.03	"E.Ftrad.31"	977	0	0	0	0	0	0	0	0	0	0.00963121912271071	0	9.98053795099556e-05	0.0196367084185838	0	0	0.00256998852238136	0	0.00199610759019911	0.140625779729527	7.48540346324667e-05	0.00109785917460951	0	2.49513448774889e-05	0	0.000748540346324667	0.666400518987973	0.000274464793652378	9.98053795099556e-05	0.00419182593941814	0.0008982484155896	0	0.00187135086581167	0.000548929587304756	0	0.000274464793652378	7.48540346324667e-05	0.0198862218673586	0.000124756724387444	0	0	0.000598832277059734	2.49513448774889e-05	0	0	0.00464095014721294	0	0	4.99026897549778e-05	0	0.00107290782973202	0	7.48540346324667e-05	0	0	0	0	0	0	7.48540346324667e-05	0	0.0108538350217077	0.000399221518039822	0	0	0.000299416138529867	0	0	0	0.0216577673536604	0.0377014821098857	0.000299416138529867	0	0	0.0493787115125505	0.000623783621937222	4.99026897549778e-05	0	9.98053795099556e-05	4.99026897549778e-05	0	0	0	0	4.99026897549778e-05	0.000523978242427267	0.000324367483407356	0
"S194"	5	"E"	"Ftrad"	"E.Ftrad.32"	"S"	2017	3	5	16	3	"Mar"	"Mar3S"	0.03	"E.Ftrad.32"	977	0	4.03852755285423e-05	0	0.000121155826585627	0	0	0.000424045393049694	0	0	0.00430103184378975	0	0.000363467479756881	0.00892514589180785	0	0	0	6.05779132928134e-05	4.03852755285423e-05	0.0716232861498698	2.01926377642711e-05	0.000545201219635321	0	2.01926377642711e-05	0	0.00163560365890596	0.746865092987097	0.000161541102114169	4.03852755285423e-05	0.00347313369545464	0.000403852755285423	2.01926377642711e-05	0.000545201219635321	0.00109040243927064	0	0	4.03852755285423e-05	0.0199503261110999	0.000222119015406983	2.01926377642711e-05	0	0.000121155826585627	0	0	0	0.00363467479756881	0	2.01926377642711e-05	0	0	0.00527027845647477	0.000141348464349898	0.000141348464349898	0	0	0	4.03852755285423e-05	2.01926377642711e-05	0	0	0	0.00991458514225713	0.000403852755285423	0	2.01926377642711e-05	0.000262504290935525	0	0	0.00270581346041233	0.0485431011853078	0.0221513236274054	0	0	0	0.0433334006421259	0.000383660117521152	4.03852755285423e-05	0	0.00018173373987844	8.07705510570846e-05	0	0.000323082204228338	0	0	0.000827898148335117	0.000363467479756881	0.000121155826585627	0
"S195"	5	"E"	"Ftrad"	"E.Ftrad.33"	"W"	2016	12	2	14	3	"Dec"	"Dec3W"	0.03	"E.Ftrad.33"	977	0	0	0	0.00031640563202025	0	0	0	0	0	0.008859357696567	0	0.00680272108843537	0.0136845435848758	0	0	0	0	0.00102831830406581	0.147286821705426	0	0.0018984337921215	0	0	0	0.00031640563202025	0.444787217212466	0.000237304224015187	0.00031640563202025	0.00458788166429362	0	0.00118652112007594	0.00601170700838475	0.00205663660813162	0	0.00435057744027844	0	0.0121025154247746	0.00110741971207087	0	0.000237304224015187	0.00348046195222275	7.91014080050625e-05	0	0	0.00134472393608606	0	0	0	0	0.00980857459262775	0	0.0006328112640405	0	0.0006328112640405	0	0.000870115488055687	0	0	0.000474608448030375	0	0.0363866476823287	0.000474608448030375	0	0	0.000395507040025312	0	0	0.0251542477456099	0.204714443917102	0.00419237462426831	0	0.000395507040025312	0	0.043031165954754	0.0006328112640405	0	0	0.00110741971207087	0	0	0	7.91014080050625e-05	0	0.00340136054421769	0.00395507040025312	0.00142382534409112	0.000158202816010125
"S196"	5	"E"	"Ftrad"	"E.Ftrad.34"	"W"	2016	12	2	14	3	"Dec"	"Dec3W"	0.03	"E.Ftrad.34"	977	0	0	0	0.000212449543233482	0	0	0	0	0	0.0082855321861058	0	0.00148714680263437	0.00849798172933928	0	0	0	0	0	0.0701083492670491	0	0.000637348629700446	0	0	0	0.00318674314850223	0.565540684087529	0.000424899086466964	0	0.00297429360526875	0	0	0.0480135967707669	0.0110473762481411	0	0.000212449543233482	0	0.00509878903760357	0.0023369449755683	0.00318674314850223	0	0.000637348629700446	0	0	0	0.0023369449755683	0	0	0	0	0.000637348629700446	0	0	0	0	0	0	0	0	0	0	0.012322073507542	0	0	0	0.00531123858083705	0.000212449543233482	0	0.00446144040790312	0.207350754195878	0.000424899086466964	0	0	0	0.0282557892500531	0.00318674314850223	0	0	0.00127469725940089	0	0	0	0	0	0.000637348629700446	0.000849798172933928	0.000424899086466964	0.000424899086466964
"S197"	5	"E"	"Ftrad"	"E.Ftrad.35"	"W"	2016	12	2	14	3	"Dec"	"Dec3W"	0.03	"E.Ftrad.35"	977	4.32357646244974e-05	0	0	0.000691772233991958	0	0.000129707293873492	0	0	0	0.0263738164209434	0	0.00562064940118466	0.116390678369147	0.000345886116995979	0.000302650352371482	0	0	0.000475593410869471	0.199619525271304	0	0.00190237364347788	0	0.000518829175493969	8.64715292489948e-05	0.00306973928833931	0.189415884819923	0.0016429590557309	0.00155648752648191	0.00812832374940551	0.000562064940118466	0.000432357646244974	0.00652860045829911	0.00298326775909032	0	0.000475593410869471	0	0.0082147952786545	0.000216178823122487	0	0	0.00402092611007826	0	0	0	0.00112412988023693	0	0	0	0	0.0117601279778633	0	0.0017294305849799	0.00298326775909032	0	0.00017294305849799	0	0	0	0	0	0.0528341043711358	0.000389121881620476	0	0	0.00116736564486143	0.000129707293873492	0	0.0209261100782567	0.227636300747979	0.0032426823468373	0	0	0	0.083099139608284	0.0033723896407108	4.32357646244974e-05	0	0.00536123481343768	0.000562064940118466	0.000389121881620476	0	0.00017294305849799	0	0.000432357646244974	0.00138354446798392	0.000735007998616456	0.000605300704742963
"S198"	5	"E"	"Ftrad"	"E.Ftrad.36"	"W"	2016	12	2	14	3	"Dec"	"Dec3W"	0.03	"E.Ftrad.36"	977	0	0	0	0.000111794298490777	0	0	0	0	0	0.0158747903856903	0	0.010508664058133	0.00626048071548351	0	0	0	0	0.00122973728339855	0.094242593627725	0	0.00704304080491895	0	0.00100614868641699	0.000223588596981554	0.0325321408608161	0.314477361654556	0.0014533258803801	0.000782560089435439	0.0029066517607602	0	0	0.00737842370039128	0.0271660145332588	0	0	0	0.00480715483510341	0.0119619899385131	0.00111794298490777	0	0.000894354387926216	0	0	0	0.0689770821688094	0	0	0	0.000447177193963108	0.00324203465623253	0	0.000223588596981554	0	0	0.000558971492453885	0	0	0	0	0	0.0202347680268306	0	0	0	0.000111794298490777	0.000223588596981554	0	0	0.259921743991056	0.0248183342649525	0	0.000447177193963108	0.00156512017887088	0.0727780883174958	0	0.000111794298490777	0	0.000782560089435439	0.000111794298490777	0	0	0	0	0.00178870877585243	0.000894354387926216	0.000223588596981554	0.000558971492453885
"S199"	5	"E"	"Ftrad"	"E.Ftrad.37"	"C"	2016	12	2	14	3	"Dec"	"Dec3C"	0.03	"E.Ftrad.37"	977	0	0	0	0	0	0	0	0	0	0.126890008894159	0	0.00826827420364331	0.00902592482788154	0	0.000658826629772375	0	0	0	0.0676285535461343	6.58826629772375e-05	0.00230589320420331	0	0	0	0.00428237309352044	0.112296999044701	0	3.29413314886188e-05	0.00513884771222453	0.000494119972329282	0	0.00896004216490431	0.00273413051355536	0	0.000296471983397569	0.000362354646374806	0.00787297822577989	0.00112000527061304	0.000790591955726851	0	0.00184471456336265	0.000658826629772375	0	0	0.00026353065190895	0	0	0	0	0.135915933722041	0	0	0.000856474618704088	0	0	0	0	9.88239944658563e-05	0	0	0.0150541884902988	0.000197647988931713	0	0	0	0	0.000461178640840663	0.000856474618704088	0.454656257205916	0.00214118654676022	0	0.000790591955726851	0	0.0161741937609118	0.00026353065190895	3.29413314886188e-05	0	0.00563296768455381	0.000296471983397569	0	0	3.29413314886188e-05	0	0.00154824257996508	0	0.000296471983397569	0.00270118918206674
"S2"	1	"A"	"Ftrad"	"A.Ftrad.34"	"W"	2015	2	4	17	1	"Feb"	"Feb1W"	0.03	"A.Ftrad.34"	977	0	0	0	0	0	0.000371816322736568	0.000557724484104852	0	0.000185908161368284	0.0838445807770961	0	0.00223089793641941	0.00520542851831195	0	0	0	0	0	0.0821714073247816	0	0.00446179587283882	0	0.00092954080684142	0	0.00371816322736568	0.53522959657929	0	0.00204498977505112	0.00334634690462911	0.00910949990704592	0.000185908161368284	0.000557724484104852	0.0267707752370329	0	0	0	0.015058561070831	0.000371816322736568	0	0	0.000185908161368284	0	0	0	0.00316043874326083	0	0	0	0	0.00687860197062651	0.000557724484104852	0	0	0	0	0	0	0	0	0	0.0169176426845139	0.00130135712957799	0	0.000557724484104852	0.00148726529094627	0	0	0	0.0639524075106897	0.0262130507529281	0	0.00873768358430935	0.000185908161368284	0.0883063766499349	0.000557724484104852	0	0	0	0	0	0	0	0	0.0035322550659974	0.00092954080684142	0.000185908161368284	0
"S201"	5	"E"	"Ftrad"	"E.Ftrad.39"	"C"	2016	12	2	14	3	"Dec"	"Dec3C"	0.03	"E.Ftrad.39"	977	0	0	0	0.000933351769911504	0	0	0	0	0	0.0695174225663717	0	0.0126521017699115	0.00670630530973451	0.000414823008849558	0.00152101769911504	0	0	0	0.104051438053097	0	0.000864214601769912	0	0.000138274336283186	0	0.00103705752212389	0.373375276548673	0	0.000172842920353982	0.00950636061946903	0	0	0.0114422013274336	0.00255807522123894	0	0.000138274336283186	0	0.00449391592920354	0	0.000898783185840708	0	0.00217782079646018	0	0	0	0.00224695796460177	0	0	0	0	0.00134817477876106	0	0	0	0	0	0	0	0	0	0	0.0126175331858407	0.00200497787610619	0	0	0.00179756637168142	0.000138274336283186	0	0.000138274336283186	0.324115044247788	0.00172842920353982	0	0.000829646017699115	0	0.037195796460177	0.000795077433628319	0	0	0.00570381637168142	0	0	0	0	0	0.00214325221238938	0.000207411504424779	0.000725940265486726	0.00366426991150442
