"Replicate"	"Flowcell"	"Run"	"Locus"	"X.SampleID"	"Ecotype"	"Year"	"mon"	"Day"	"Experiment"	"Month"	"Combi"	"label"	"Group"	"numBacV5_Otu_s"	"reads"	"c__ABS-6_unclassified"	"c__Acidobacteria-5_unclassified"	"c__Actinobacteria_unclassified"	"c__Alphaproteobacteria_unclassified"	"c__Bacilli_unclassified"	"c__Betaproteobacteria_unclassified"	"c__C0119_unclassified"	"c__Chloroflexi_unclassified"	"c__Deltaproteobacteria_unclassified"	"c__Gammaproteobacteria_unclassified"	"c__Gemm-1_unclassified"	"c__Gemm-3_unclassified"	"c__Gemmatimonadetes_unclassified"	"c__ML635J-21_unclassified"	"c__OPB56_unclassified"	"c__PAUC37f_unclassified"	"c__Pla4_unclassified"	"c__RB25_unclassified"	"c__S085_unclassified"	"c__SJA-28_unclassified"	"c__SJA-4_unclassified"	"c__Thermoleophilia_unclassified"	"c__TK10_unclassified"	"c__TK17_unclassified"	"c__TM7-3_unclassified"	"k__Bacteria_unclassified"	"o__[Chthoniobacterales]"	"o__[Entotheonellales]"	"o__[Fimbriimonadales]"	"o__[Pedosphaerales]"	"o__[Roseiflexales]"	"o__[Saprospirales]"	"o__0319-7L14"	"o__258ds10"	"o__A21b"	"o__Acidimicrobiales"	"o__Acidobacteriales"	"o__Actinomycetales"	"o__Aeromonadales"	"o__AKIW781"	"o__AKYG885"	"o__Alteromonadales"	"o__Armatimonadales"	"o__B07_WMSP1"	"o__Bacillales"	"o__Bacteroidales"	"o__Bdellovibrionales"	"o__Burkholderiales"	"o__Cardiobacteriales"	"o__Caulobacterales"	"o__Chlamydiales"	"o__Chloroflexales"	"o__Clostridiales"	"o__Cytophagales"	"o__Deinococcales"	"o__Desulfuromonadales"	"o__DH61"	"o__DS-18"	"o__Ellin329"	"o__Ellin5290"	"o__Ellin6067"	"o__Ellin6513"	"o__Enterobacteriales"	"o__Flavobacteriales"	"o__Fusobacteriales"	"o__Gaiellales"	"o__Gallionellales"	"o__Gemellales"	"o__Gemmatimonadales"	"o__Herpetosiphonales"	"o__HTCC2188"	"o__IS-44"	"o__JG30-KF-AS9"	"o__KD8-87"	"o__Lactobacillales"	"o__Legionellales"	"o__Methylococcales"	"o__Methylophilales"	"o__Micrococcales"	"o__MIZ46"	"o__MND1"	"o__Myxococcales"	"o__N1423WL"	"o__NB1-j"	"o__Neisseriales"	"o__Nitrosomonadales"	"o__Nitrospirales"	"o__p04_C01"	"o__Pasteurellales"	"o__Phycisphaerales"	"o__Pseudomonadales"	"o__Rhizobiales"	"o__Rhodobacterales"	"o__Rhodocyclales"	"o__Rhodospirillales"	"o__Rickettsiales"	"o__Rubrobacterales"	"o__SBla14"	"o__SC-I-84"	"o__SHA-20"	"o__SJA-15"	"o__Solibacterales"	"o__Solirubrobacterales"	"o__Sphingobacteriales"	"o__Sphingomonadales"	"o__Spirobacillales"	"o__Sva0725"	"o__Syntrophobacterales"	"o__Thiotrichales"	"o__Xanthomonadales"	"p__Actinobacteria_unclassified"	"p__Bacteroidetes_unclassified"	"p__Chlorobi_unclassified"	"p__Chloroflexi_unclassified"	"p__FBP_unclassified"	"p__Proteobacteria_unclassified"
"S116"	4	"D"	"BacV5"	"D.BacV5.4"	"W"	2016	2	19	2	"Feb"	"Feb2W"	0.03	"D.BacV5.4"	1926	12436	0	0.000321646831778707	0	0.0020907044065616	0	0.000964940495336121	0.000321646831778707	0.000160823415889353	0.000160823415889353	0.000321646831778707	0.000804117079446768	0	0.000723705371502091	0	0	0	0	0	0.000160823415889353	0.000321646831778707	0	0.000160823415889353	0.000160823415889353	0	0	0.00361852685751045	0	0.000160823415889353	0	0.000804117079446767	0.0069154068832422	0.00024123512383403	0.000964940495336121	0	0.000562881955612737	0.00217111611450627	0.000321646831778707	0.234641363782567	0	0	0.00168864586683821	0.000402058539723384	0.000402058539723384	0.000643293663557414	0.00924734641363783	0.00024123512383403	0.000723705371502091	0.160180122225796	0	0.00329688002573175	8.04117079446767e-05	0.000160823415889353	0.0013669990350595	0.000643293663557414	0.0914281119330975	0.00024123512383403	0	0	0.00048247024766806	0.00024123512383403	0.000402058539723384	0	8.04117079446767e-05	0.0261338050820199	0	0.00514634930845931	8.04117079446767e-05	0	0.0020907044065616	0	0.000160823415889353	8.04117079446767e-05	0	0	0.00024123512383403	0	0	0.00498552589256996	0.000160823415889353	0.000402058539723384	0.00112576391122547	0.00940816982952718	0.000160823415889353	0	0.00024123512383403	0.000321646831778707	0.000643293663557414	0	0	0	0.0394017368928916	0.166130588613702	0.00120617561917015	0.00024123512383403	0.00611128980379543	0	8.04117079446767e-05	8.04117079446767e-05	0.00233193953039563	0	8.04117079446767e-05	0.00176905757478289	0.0093277581215825	0	0.181650048247025	0.000643293663557414	0.000321646831778707	8.04117079446767e-05	8.04117079446767e-05	0.00788034737857832	0.000562881955612737	0.00048247024766806	0	0.000321646831778707	0.00024123512383403	0.000562881955612737
"S117"	4	"D"	"BacV5"	"D.BacV5.5"	"W"	2016	2	19	2	"Feb"	"Feb2W"	0.03	"D.BacV5.5"	1926	13401	0	7.46212969181404e-05	0	0.00201477501678979	0	0.000522349078426983	0.000223863890754421	0	7.46212969181404e-05	0.00126856204760839	0.000149242593836281	0	0.000373106484590702	0	0	0	0	0	0	0	0	7.46212969181404e-05	0	0	0	0.0417133049772405	0	7.46212969181404e-05	0	7.46212969181404e-05	0.000895455563017685	0	0.000223863890754421	0	0.000522349078426983	0.000895455563017685	0.000298485187672562	0.240653682561003	0	0	0.000596970375345124	0.000373106484590702	0	0	0.00253712409521677	0	0.000522349078426983	0.157376315200358	0	0.00126856204760839	7.46212969181404e-05	0	0.000223863890754421	0.000895455563017685	0.00835758525483173	0.000223863890754421	0	0	0.000223863890754421	0.000373106484590702	7.46212969181404e-05	7.46212969181404e-05	0	0.00917841952093127	7.46212969181404e-05	0.00134318334452653	0	0	0.000746212969181404	0	0	0	0	0	0.000373106484590702	0	7.46212969181404e-05	0.00208939631370793	0	0.000149242593836281	7.46212969181404e-05	0.00119394075069025	7.46212969181404e-05	0	0.000447727781508843	0.000447727781508843	0.000671591672263264	0	0	7.46212969181404e-05	0.0529811208118797	0.167674054175062	0.000895455563017685	0	0.00149242593836281	0	0	0	0.000820834266099545	0	7.46212969181404e-05	0.00141780464144467	0.00686515931646892	0	0.282814715319752	0.000149242593836281	7.46212969181404e-05	0.000149242593836281	0	0.0027609879859712	0.000373106484590702	0	0	0.000149242593836281	0.000223863890754421	0.000746212969181404
"S118"	4	"D"	"BacV5"	"D.BacV5.6"	"C"	2015	2	17	1	"Feb"	"Feb1C"	0.03	"D.BacV5.6"	1926	15271	0	6.5483596359112e-05	0	0.00202999148713247	0	6.5483596359112e-05	0.000196450789077336	6.5483596359112e-05	0	0.000589352367232008	0.00032741798179556	0	6.5483596359112e-05	0	0	0	6.5483596359112e-05	0	6.5483596359112e-05	0	6.5483596359112e-05	0	0	0	0	0.00635190884683387	0	0	0.000196450789077336	0.000130967192718224	0.00104773754174579	0.000261934385436448	6.5483596359112e-05	0	0	0.000916770349027569	0	0.169929932551896	0	0	0.000130967192718224	0.000589352367232008	6.5483596359112e-05	0.000130967192718224	0.00301224543251915	0	0.00202999148713247	0.289568463099993	0	0.00550062209416541	0	0	0.000130967192718224	0.000261934385436448	0.0354266256302796	6.5483596359112e-05	0	6.5483596359112e-05	0.000196450789077336	0.000130967192718224	0.000130967192718224	0	0	0.0199070132931701	0	0.0011132211381049	0	0	0.000392901578154672	6.5483596359112e-05	0	6.5483596359112e-05	0.000130967192718224	0	6.5483596359112e-05	0	0	0.00451836814877873	0	0.000196450789077336	0	0.00144063911990047	0	0	6.5483596359112e-05	0.000130967192718224	0.000196450789077336	0	0	0	0.0745203326566695	0.177787964114989	0.000589352367232008	0	0.00150612271625958	0	0	0	0.000261934385436448	0	0	0.000589352367232008	0.0021609586798507	6.5483596359112e-05	0.18728308558706	0.00150612271625958	6.5483596359112e-05	6.5483596359112e-05	6.5483596359112e-05	0.0037980485888285	0	0.000458385174513784	0	0	6.5483596359112e-05	0.000982253945386681
"S119"	4	"D"	"BacV5"	"D.BacV5.7"	"C"	2016	2	19	2	"Feb"	"Feb2C"	0.03	"D.BacV5.7"	1926	11457	0	0	0	0.00401501265601815	0	0.000436414419132408	0	0.000436414419132408	0	0.000872828838264816	0.00104739460591778	0	0.000174565767652963	0	0	0	0	0	8.72828838264816e-05	0	0	0	0	8.72828838264816e-05	0	0.0042768613074976	0	0	0	0.000610980186785371	0.00401501265601815	0	0.00052369730295889	0	0	0.00209478921183556	0.000349131535305927	0.225713537575281	0	0	0.00244392074714149	8.72828838264816e-05	0	0.000785545954438335	0.00453870995897704	0	0.00148380902505019	0.171510866719036	0	0.0100375316400454	0	8.72828838264816e-05	0.00052369730295889	0.000610980186785371	0.0324692327834512	0	0	0	0.00104739460591778	8.72828838264816e-05	8.72828838264816e-05	0	0	0.00322946670157982	0	0.00288033516627389	0	0	0.00113467748974426	0.000174565767652963	0	0	0.000349131535305927	0	0.000174565767652963	0.000174565767652963	0	0.00226935497948852	0.000174565767652963	0.000174565767652963	0.000436414419132408	0.00314218381775334	0	0	0.000349131535305927	8.72828838264816e-05	0	0	0	8.72828838264816e-05	0.00864100549882168	0.257135375752815	0.000610980186785371	0	0.00183294056035611	0	0	0	0.00157109190887667	0	0	0.00052369730295889	0.00907741991795409	0	0.228332024090076	0.000261848651479445	0.000436414419132408	8.72828838264816e-05	8.72828838264816e-05	0.00445142707515056	0.000698263070611853	0	0	8.72828838264816e-05	0.000436414419132408	0.000349131535305927
"S120"	4	"D"	"BacV5"	"D.BacV5.8"	"C"	2016	2	19	2	"Feb"	"Feb2C"	0.03	"D.BacV5.8"	1926	18904	0	5.28988573846805e-05	0	0.0021688531527719	0	0.000105797714769361	5.28988573846805e-05	0	0	0.00470799830723656	0.000211595429538722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00730004231908591	0	0	0	0.000264494286923402	0.000952179432924249	0	0.000105797714769361	0	0.000105797714769361	0.000476089716462124	0.000158696572154041	0.0798772746508675	0	0	5.28988573846805e-05	0	0	0	0.00523698688108337	0.000105797714769361	0.000317393144308083	0.109870926787981	0	0.00111087600507829	5.28988573846805e-05	0.000264494286923402	0.000634786288616166	0.00301523487092679	0.0280363944138807	0.000105797714769361	0	0	0	0.000105797714769361	0.000105797714769361	0	0	0.000370292001692763	5.28988573846805e-05	0.000846381718154888	0	0	0.000476089716462124	0	5.28988573846805e-05	0	0	0	0.000423190859077444	0	0	0.00105797714769361	0.000158696572154041	5.28988573846805e-05	0.000105797714769361	0.0126957257723233	5.28988573846805e-05	0	0.000370292001692763	5.28988573846805e-05	0.000105797714769361	0	0	0	0.292636479052052	0.123042742276767	0.000370292001692763	0	0.000211595429538722	0	0	0	0.000476089716462124	0	5.28988573846805e-05	0.000105797714769361	0.000476089716462124	0	0.315012695725772	0	0	5.28988573846805e-05	0	0.00201015658061786	0	0	0	0	5.28988573846805e-05	0.00306813372831147
"S121"	4	"D"	"BacV5"	"D.BacV5.9"	"C"	2016	2	19	2	"Feb"	"Feb2C"	0.03	"D.BacV5.9"	1926	15400	0	6.49350649350649e-05	0	0.00162337662337662	0	0.000324675324675325	0.00012987012987013	0.00038961038961039	0	0.00974025974025974	0.00012987012987013	0	0.00025974025974026	0	0	0	0	0	0	0	0	6.49350649350649e-05	0	0	0	0.00571428571428571	0	0	0	0.00012987012987013	0.00194805194805195	0	0.00012987012987013	0	6.49350649350649e-05	0.000584415584415584	0.00012987012987013	0.226298701298701	0	0	0.000194805194805195	6.49350649350649e-05	0	6.49350649350649e-05	0.000519480519480519	0.000974025974025974	0	0.105714285714286	0	0.00038961038961039	6.49350649350649e-05	0	0.000454545454545455	0.000779220779220779	0.00207792207792208	0	6.49350649350649e-05	0	0	0	0.00012987012987013	6.49350649350649e-05	0	0.000974025974025974	0	0.00149350649350649	0	0	0.000194805194805195	0	0	0	6.49350649350649e-05	0	0.000194805194805195	0	0	0.000324675324675325	0	0	0.00012987012987013	0.000974025974025974	6.49350649350649e-05	0	0.000194805194805195	0	0.000194805194805195	0	0	0	0.237662337662338	0.14961038961039	0.00038961038961039	0	0.000714285714285714	0	0	0.00012987012987013	0.000844155844155844	6.49350649350649e-05	0	6.49350649350649e-05	0.00168831168831169	6.49350649350649e-05	0.233506493506494	0	6.49350649350649e-05	0.00012987012987013	6.49350649350649e-05	0.00220779220779221	6.49350649350649e-05	0	0	6.49350649350649e-05	0	0.00857142857142857
"S122"	4	"D"	"BacV5"	"D.BacV5.10"	"K"	2015	2	17	1	"Feb"	"Feb1K"	0.03	"D.BacV5.10"	1926	11647	0	0	0	0.000429295097449987	0	8.58590194899974e-05	0	8.58590194899974e-05	0	0.000944449214389972	0.000171718038979995	0	0.000257577058469992	0	0	0	8.58590194899974e-05	0	0	0	0	0	0	0	0	0.00163132137030995	0	8.58590194899974e-05	0	8.58590194899974e-05	0.000601013136429982	8.58590194899974e-05	0.000429295097449987	0	0	0.000601013136429982	0.000257577058469992	0.123808706104576	0	0	0	0	0	0.00034343607795999	0.00137374431183996	0	0.000171718038979995	0.448527517815747	0	0.000429295097449987	0	0	8.58590194899974e-05	0.00034343607795999	0.00695458057868979	0	0	0	8.58590194899974e-05	8.58590194899974e-05	0.000171718038979995	0	0	0.000171718038979995	0	0.000944449214389972	0	0	0.000429295097449987	0	0	0	0	0	0.00034343607795999	0	0	0.000601013136429982	0	0.000171718038979995	0	0.00128788529234996	0	0	0.000257577058469992	0	0	8.58590194899974e-05	0	0	0.107581351420967	0.133424916287456	0.000429295097449987	0	0.000858590194899974	0	0	0	0.000429295097449987	0	0	8.58590194899974e-05	0.000772731175409977	0	0.159526058212415	0.000257577058469992	8.58590194899974e-05	8.58590194899974e-05	8.58590194899974e-05	0.00111616725336997	0.000257577058469992	0	0	0	0	0.00248991156520993
"S123"	4	"D"	"BacV5"	"D.BacV5.11"	"K"	2016	2	19	2	"Feb"	"Feb2K"	0.03	"D.BacV5.11"	1926	11133	0	0.000359292194377077	0	0.00143716877750831	0	0.00125752268031977	0.000269469145782808	0	0.000449115242971346	0.000898230485942693	0.0011676996317255	0	0.000808407437348424	0	0	0	0.000179646097188539	0	0.000269469145782808	0	8.98230485942693e-05	8.98230485942693e-05	0	0	0	0.00359292194377077	0.000179646097188539	8.98230485942693e-05	0	0.0011676996317255	0.0044013293811192	0	0.000449115242971346	8.98230485942693e-05	0.000449115242971346	0.00305398365220516	0.0011676996317255	0.142459355070511	0	0	0.000898230485942693	0.000269469145782808	0.000269469145782808	0.000628761340159885	0.00808407437348424	0	0.00179646097188539	0.173268660738345	0	0.00485044462409054	8.98230485942693e-05	8.98230485942693e-05	0.000988053534536962	0.000988053534536962	0.0319770052995599	0.000179646097188539	0.000179646097188539	0	0.000538938291565616	0.000898230485942693	0.000718584388754154	0	0	0.0142818647264888	0	0.00476062157549627	0	0	0.00332345279798796	8.98230485942693e-05	8.98230485942693e-05	0	8.98230485942693e-05	0	0.000269469145782808	0	0	0.00934159705380401	0	8.98230485942693e-05	0.000628761340159885	0.00458097547830773	0.000449115242971346	8.98230485942693e-05	0.000449115242971346	0.000359292194377077	0.000359292194377077	8.98230485942693e-05	8.98230485942693e-05	8.98230485942693e-05	0.00377256804095931	0.191682385700171	0.00413186023533639	0.000179646097188539	0.00431150633252493	0	0	0	0.00449115242971346	0	0.000179646097188539	0.00251504536063954	0.00503009072127908	0	0.337285547471481	0.00107787658313123	0.000449115242971346	0.000359292194377077	0.000269469145782808	0.0114973502200665	0.000269469145782808	0.000718584388754154	8.98230485942693e-05	0.000359292194377077	0	0.000718584388754154
"S124"	4	"D"	"BacV5"	"D.BacV5.12"	"K"	2016	2	19	2	"Feb"	"Feb2K"	0.03	"D.BacV5.12"	1926	4489	0	0.000445533526397861	0	0.00200490086879038	0.000222766763198931	0.00267320115838717	0	0	0	0.000445533526397861	0.00467810202717754	0	0.00334150144798396	0	0	0	0	0	0.000445533526397861	0	0.000222766763198931	0.000445533526397861	0	0	0	0.0124749387391401	0	0.000668300289596792	0.000445533526397861	0.00111383381599465	0.00646023613276899	0	0.00400980173758075	0	0.00111383381599465	0.0111383381599465	0.000668300289596792	0.0893294720427712	0	0	0.000445533526397861	0	0	0.00222766763198931	0.0138115393183337	0	0.00155936734239252	0.319670305190466	0	0.00467810202717754	0.00111383381599465	0	0.00222766763198931	0.00133660057919358	0.00378703497438182	0.000891067052795723	0	0.000445533526397861	0.00267320115838717	0.000668300289596792	0.00155936734239252	0	0	0.00623746936957006	0	0.019380708398307	0	0	0.00467810202717754	0.000891067052795723	0	0	0.000222766763198931	0	0.000891067052795723	0	0	0.0478948540877701	0.000222766763198931	0.000891067052795723	0.000445533526397861	0.0140343060815326	0.000445533526397861	0	0.000891067052795723	0	0.00178213410559145	0.000222766763198931	0	0	0.0028959679215861	0.0946758743595456	0.00378703497438182	0	0.00534640231677434	0.000222766763198931	0	0	0.00779683671196258	0	0	0.00334150144798396	0.0167075072399198	0	0.245266206282023	0	0.00111383381599465	0.00222766763198931	0	0.016039206950323	0.000668300289596792	0.000222766763198931	0.000445533526397861	0.000222766763198931	0	0.000445533526397861
"S125"	4	"D"	"BacV5"	"D.BacV5.13"	"K"	2016	2	19	2	"Feb"	"Feb2K"	0.03	"D.BacV5.13"	1926	11234	0	0.000890154886950329	0	0.00115720135303543	8.90154886950329e-05	0.0010681858643404	0.000178030977390066	0	0	0.000267046466085099	0.00151326330781556	0	0.000356061954780132	0	0	8.90154886950329e-05	0	0.000623108420865231	0.000445077443475165	0	8.90154886950329e-05	0	0	8.90154886950329e-05	0	0.0113049670642692	0	0	0	0.00133523233042549	0.00275948014954602	0.000178030977390066	0.00178030977390066	0	0.00115720135303543	0.00204735623998576	0.000534092932170198	0.292415880363183	0	0	0.000445077443475165	8.90154886950329e-05	0	0.000534092932170198	0.00462880541214171	0	0.00124621684173046	0.144027060708563	0	0.00391668150258145	8.90154886950329e-05	8.90154886950329e-05	0.000267046466085099	0.00204735623998576	0.0171799893181414	0.000267046466085099	0	0	0.000356061954780132	0.000534092932170198	0.000356061954780132	8.90154886950329e-05	8.90154886950329e-05	0.0104148121773189	0	0.00534092932170198	0	0	0.00133523233042549	0.000534092932170198	8.90154886950329e-05	0	0	0	8.90154886950329e-05	0	0	0.00142424781912053	8.90154886950329e-05	0.000356061954780132	0.000445077443475165	0.00356061954780132	0.000801139398255296	0	0.000356061954780132	0.000267046466085099	0.00115720135303543	0	0	0	0.0064981306747374	0.325796688623821	0.0010681858643404	0.000178030977390066	0.00347160405910628	0	0.000267046466085099	0	0.00293751112693609	0	0	0.00347160405910628	0.0072992700729927	0	0.115097026882678	0.00338258857041125	0.000890154886950329	0.000979170375645362	8.90154886950329e-05	0.00391668150258145	0.000267046466085099	0.000712123909560264	0	0.000356061954780132	0.000445077443475165	0
"S126"	4	"D"	"BacV5"	"D.BacV5.14"	"S"	2016	2	19	2	"Feb"	"Feb2S"	0.03	"D.BacV5.14"	1926	9556	0	0	0.000104646295521139	0.00334868145667643	0	0.000627877773126831	0.000104646295521139	0.000313938886563416	0.000209292591042277	0.000209292591042277	0.000941816659690247	0	0.000209292591042277	0	0	0	0	0	0.000209292591042277	0	0	0.000104646295521139	0	0	0	0.0086856425282545	0	0	0	0.000209292591042277	0.00324403516115529	0	0.000523231477605693	0	0.000418585182084554	0.00230221850146505	0.000523231477605693	0.0883214734198409	0	0	0.000209292591042277	0.000104646295521139	0	0.000104646295521139	0.00397655922980327	0.000104646295521139	0.000418585182084554	0.0527417329426538	0	0.000523231477605693	0	0.000209292591042277	0.000523231477605693	0.00115110925073252	0.0600669736291335	0.000418585182084554	0	0	0.000104646295521139	0	0	0.000104646295521139	0	0.00261615738802846	0	0.00282544997907074	0	0	0.00156969443281708	0.000104646295521139	0.000104646295521139	0	0.000104646295521139	0	0	0	0	0.00230221850146505	0.000104646295521139	0	0.000313938886563416	0.0108832147341984	0.000104646295521139	0	0.000104646295521139	0.000837170364169108	0.000523231477605693	0	0	0	0.00742988698200084	0.0699037254081206	0.00303474257011302	0	0.00251151109250733	0	0	0.000104646295521139	0.00188363331938049	0	0	0.00104646295521139	0.00219757220594391	0	0.649330263708665	0.000209292591042277	0.000209292591042277	0.000418585182084554	0.000104646295521139	0.00722059439095856	0.000209292591042277	0	0	0.000104646295521139	0.000104646295521139	0.000104646295521139
"S127"	4	"D"	"BacV5"	"D.BacV5.15"	"S"	2016	2	19	2	"Feb"	"Feb2S"	0.03	"D.BacV5.15"	1926	5340	0	0	0	0.000187265917602996	0	0.000187265917602996	0	0	0	0.00449438202247191	0.000187265917602996	0	0.000374531835205993	0	0	0	0	0	0.000374531835205993	0	0	0	0	0	0	0.00617977528089888	0	0	0	0.000187265917602996	0.00449438202247191	0	0.000187265917602996	0	0.000187265917602996	0.000749063670411985	0.000374531835205993	0.0642322097378277	0	0	0.000749063670411985	0	0	0	0.00655430711610487	0	0.000936329588014981	0.193258426966292	0	0.0048689138576779	0	0.000187265917602996	0.000374531835205993	0.000374531835205993	0.00936329588014981	0	0.000187265917602996	0	0	0	0	0	0.00262172284644195	0.0870786516853933	0	0.00205992509363296	0	0	0.00112359550561798	0	0	0.000187265917602996	0	0	0.000374531835205993	0	0.00205992509363296	0.00580524344569288	0	0	0.000187265917602996	0.00224719101123596	0.000374531835205993	0.000187265917602996	0.000749063670411985	0.000187265917602996	0.000187265917602996	0.000187265917602996	0	0	0.386516853932584	0.0529962546816479	0.000749063670411985	0	0.000936329588014981	0	0	0	0.000561797752808989	0	0	0.000936329588014981	0.00224719101123596	0	0.143071161048689	0.00149812734082397	0	0	0	0.0048689138576779	0	0.000187265917602996	0	0	0.000187265917602996	0.000374531835205993
"S128"	4	"D"	"BacV5"	"D.BacV5.16"	"S"	2016	2	19	2	"Feb"	"Feb2S"	0.03	"D.BacV5.16"	1926	4465	0	0.000223964165733483	0	0.00201567749160134	0	0.00335946248600224	0.000671892497200448	0	0.000223964165733483	0.000671892497200448	0.00492721164613662	0	0.00156774916013438	0	0	0	0	0	0.000447928331466965	0	0	0.00111982082866741	0	0	0	0.0136618141097424	0	0	0	0.00246360582306831	0.0118701007838746	0	0.0013437849944009	0	0.000895856662933931	0.00335946248600224	0.00268756998880179	0.216349384098544	0	0.000223964165733483	0.0013437849944009	0.000671892497200448	0.000447928331466965	0.00111982082866741	0.0232922732362822	0.000895856662933931	0.000447928331466965	0.154087346024636	0	0.00335946248600224	0.000447928331466965	0.000447928331466965	0.00425531914893617	0.00111982082866741	0.111310190369541	0.000447928331466965	0	0	0.000447928331466965	0.00179171332586786	0.000447928331466965	0.000447928331466965	0.00201567749160134	0.0237402015677492	0	0.0111982082866741	0.000223964165733483	0	0.00694288913773796	0	0	0	0	0	0.00246360582306831	0	0.000223964165733483	0.0116461366181411	0	0.0013437849944009	0.00179171332586786	0.00963045912653975	0.000447928331466965	0.000223964165733483	0.00246360582306831	0.000671892497200448	0.00111982082866741	0	0	0	0.0159014557670773	0.077491601343785	0.00201567749160134	0	0.0100783874580067	0	0	0.000447928331466965	0.00694288913773796	0	0.000223964165733483	0.00268756998880179	0.0132138857782755	0	0.197536394176932	0.00111982082866741	0.000447928331466965	0.0013437849944009	0.000223964165733483	0.0167973124300112	0.00201567749160134	0	0	0.000223964165733483	0	0.000223964165733483
"S129"	4	"D"	"BacV5"	"D.BacV5.17"	"S"	2016	2	19	2	"Feb"	"Feb2S"	0.03	"D.BacV5.17"	1926	7542	0	0.000265181649429859	0	0.00212145319543888	0	0.000530363298859719	0	0.000397772474144789	0.00013259082471493	0.00013259082471493	0.000265181649429859	0	0.000795544948289578	0	0	0	0	0	0.000265181649429859	0	0	0	0	0	0	0.0098117210289048	0	0	0	0.000397772474144789	0.00251922566958366	0	0.000265181649429859	0	0.000397772474144789	0.00106072659771944	0.000662954123574649	0.117342879872713	0	0	0.00013259082471493	0	0	0.00013259082471493	0.0035799522673031	0.00013259082471493	0.000662954123574649	0.0877751259612835	0	0.000662954123574649	0.00013259082471493	0	0.000530363298859719	0.000397772474144789	0.0595332802970034	0.00013259082471493	0	0	0.00013259082471493	0.000530363298859719	0	0	0	0.00106072659771944	0	0.00185627154600902	0	0	0.00172368072129409	0	0	0	0	0	0	0	0	0.00331477061787324	0	0	0.00013259082471493	0.00384513391673296	0.000265181649429859	0	0.000397772474144789	0.00013259082471493	0.000265181649429859	0	0	0	0.00251922566958366	0.278175550251923	0.00212145319543888	0	0.00278440731901352	0	0	0	0.00185627154600902	0	0	0.000265181649429859	0.00371254309201803	0	0.395783611774065	0.000397772474144789	0.000530363298859719	0.000397772474144789	0.000265181649429859	0.00609917793688677	0.000265181649429859	0	0	0	0	0
"S131"	4	"D"	"BacV5"	"D.BacV5.19"	"W"	2015	12	17	2	"Dec"	"Dec2W"	0.03	"D.BacV5.19"	1926	3808	0	0.00105042016806723	0.000262605042016807	0.00105042016806723	0	0.00236344537815126	0	0.000262605042016807	0.000262605042016807	0.00367647058823529	0.00341386554621849	0	0.00131302521008403	0.000262605042016807	0	0.000262605042016807	0	0	0.000262605042016807	0	0	0.000262605042016807	0	0	0	0.0165441176470588	0.000262605042016807	0	0.000262605042016807	0.00131302521008403	0.00971638655462185	0	0.00341386554621849	0	0.00078781512605042	0.00577731092436975	0.00341386554621849	0.187237394957983	0	0.000262605042016807	0.00656512605042017	0.000525210084033613	0	0.00131302521008403	0.0307247899159664	0.000525210084033613	0.000262605042016807	0.0963760504201681	0	0.00078781512605042	0.00131302521008403	0.000262605042016807	0.00577731092436975	0.000262605042016807	0.00105042016806723	0.00131302521008403	0	0	0	0.00131302521008403	0.00341386554621849	0.000525210084033613	0.00105042016806723	0.00919117647058824	0	0.0131302521008403	0	0	0.00131302521008403	0.000262605042016807	0.000262605042016807	0	0.000262605042016807	0	0.00078781512605042	0	0.000525210084033613	0.0228466386554622	0	0.00105042016806723	0.0039390756302521	0.00892857142857143	0	0	0.00183823529411765	0.00157563025210084	0.00105042016806723	0.000262605042016807	0	0	0.00971638655462185	0.0522584033613445	0.00105042016806723	0.000262605042016807	0.00682773109243697	0	0.000262605042016807	0	0.00367647058823529	0	0.000262605042016807	0.0039390756302521	0.00866596638655462	0	0.428571428571429	0	0.00105042016806723	0	0.00105042016806723	0.0175945378151261	0.000525210084033613	0	0	0	0	0
