Node1,Node2,binarycorrelation,Correlation
dec_Ftrad_Otu_00005,dec_BacV5_Otu_000042,Negative,-0.463320400064
dec_Ftrad_Otu_00005,dec_BacV5_Otu_000075,Negative,-0.42173978115
dec_Ftrad_Otu_00005,dec_BacV5_Otu_000129,Negative,-0.444740084434
dec_Ftrad_Otu_00005,dec_BacV5_Otu_000237,Negative,-0.427487012249
dec_Ftrad_Otu_00005,dec_BacV5_Otu_000379,Negative,-0.400953386964
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000022,Negative,-0.500154522766
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000069,Negative,-0.541406443994
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000107,Negative,-0.466379385869
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000110,Negative,-0.442938966893
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000157,Negative,-0.434201523042
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000179,Negative,-0.535451609092
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000191,Negative,-0.503839772689
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000194,Negative,-0.351452863712
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000206,Negative,-0.524142208763
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000236,Negative,-0.45419353419
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000266,Negative,-0.493755227768
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000342,Negative,-0.461866405356
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000343,Negative,-0.460841284854
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000385,Negative,-0.494402875366
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000394,Negative,-0.475472249241
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000415,Negative,-0.468184128407
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000416,Negative,-0.464970729017
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000471,Negative,-0.473653480154
dec_Ftrad_Otu_00006,dec_BacV5_Otu_000542,Negative,-0.418161301541
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000043,Negative,-0.437785468632
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000069,Negative,-0.518981503664
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000107,Negative,-0.428178473045
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000110,Negative,-0.443921138804
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000157,Negative,-0.462933217434
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000179,Negative,-0.537543213805
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000191,Negative,-0.532784671974
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000194,Negative,-0.372177112082
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000206,Negative,-0.448310806164
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000236,Negative,-0.377382824635
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000342,Negative,-0.424399807423
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000385,Negative,-0.466009547842
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000394,Negative,-0.438536333364
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000415,Negative,-0.489540439835
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000416,Negative,-0.436304173809
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000471,Negative,-0.398014561059
dec_Ftrad_Otu_00008,dec_BacV5_Otu_000542,Negative,-0.400582611882
dec_Ftrad_Otu_00012,dec_BacV5_Otu_000153,Negative,-0.362110764895
dec_Ftrad_Otu_00012,dec_BacV5_Otu_000385,Negative,-0.372446166164
dec_Ftrad_Otu_00012,dec_BacV5_Otu_000394,Negative,-0.402375784985
dec_Ftrad_Otu_00012,dec_BacV5_Otu_000542,Negative,-0.367830364084
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000004,Negative,-0.446794004858
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000013,Negative,-0.511609972437
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000027,Negative,-0.508426414951
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000033,Negative,-0.504359978242
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000043,Negative,-0.513003949937
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000046,Negative,-0.436303764919
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000063,Negative,-0.527566745797
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000092,Negative,-0.46734101728
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000103,Negative,-0.523301932093
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000112,Negative,-0.590799182961
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000136,Negative,-0.477092230698
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000160,Negative,-0.372407006018
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000172,Negative,-0.461541984316
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000183,Negative,-0.439570093029
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000187,Negative,-0.454339920874
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000197,Negative,-0.419788987104
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000201,Negative,-0.429486911272
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000255,Negative,-0.476114583574
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000258,Negative,-0.420884199967
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000259,Negative,-0.38674761627
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000272,Negative,-0.46381787594
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000334,Negative,-0.466147529463
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000344,Negative,-0.407063648406
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000387,Negative,-0.353877664331
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000403,Negative,-0.378786272622
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000424,Negative,-0.393804485625
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000431,Negative,-0.524111259899
dec_Ftrad_Otu_00030,dec_BacV5_Otu_000677,Negative,-0.458191848906
dec_Ftrad_Otu_00037,dec_BacV5_Otu_000008,Negative,-0.47470619617
dec_Ftrad_Otu_00037,dec_BacV5_Otu_000011,Negative,-0.385088793205
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000157,Negative,-0.510976955866
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000179,Negative,-0.694740387555
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000191,Negative,-0.64472059469
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000206,Negative,-0.600169367131
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000266,Negative,-0.494606522091
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000343,Negative,-0.466033573828
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000385,Negative,-0.565044224886
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000394,Negative,-0.608339207465
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000415,Negative,-0.598830780045
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000416,Negative,-0.604882248568
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000471,Negative,-0.499342668144
dec_Ftrad_Otu_00064,dec_BacV5_Otu_000542,Negative,-0.53442389161
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00007,Negative,-0.464556175065
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00009,Negative,-0.432538932194
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00010,Negative,-0.556015769884
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00011,Negative,-0.472409034108
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00015,Negative,-0.421221494384
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00020,Negative,-0.477789602988
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00034,Negative,-0.428848764579
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00052,Negative,-0.546815008284
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00055,Negative,-0.533482730877
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00056,Negative,-0.42251331835
dec_Ftrad_Otu_00064,dec_Ftrad_Otu_00061,Negative,-0.683049035428
dec_Ftrad_Otu_00080,dec_BacV5_Otu_000033,Negative,-0.433913187176
dec_Ftrad_Otu_00131,dec_BacV5_Otu_000129,Negative,-0.394582932504
dec_Ftrad_Otu_00131,dec_Ftrad_Otu_00079,Negative,-0.384800737751
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000044,Negative,-0.508215231225
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000157,Negative,-0.387595882946
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000179,Negative,-0.497126580298
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000191,Negative,-0.529028445544
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000196,Negative,-0.3983981363
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000206,Negative,-0.479721313475
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000236,Negative,-0.406261212113
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000266,Negative,-0.398591690515
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000284,Negative,-0.363214350702
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000343,Negative,-0.374759020178
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000385,Negative,-0.51272973199
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000394,Negative,-0.45310205849
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000415,Negative,-0.436004311101
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000416,Negative,-0.482429270397
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000471,Negative,-0.474746922511
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000480,Negative,-0.366942001458
dec_Ftrad_Otu_00134,dec_BacV5_Otu_000542,Negative,-0.408889398799
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00034,Negative,-0.464682365519
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00061,Negative,-0.567236661774
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00066,Negative,-0.542824149578
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00070,Negative,-0.395276975947
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00072,Negative,-0.353160832656
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00073,Negative,-0.491502074494
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00084,Negative,-0.426760095074
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00105,Negative,-0.50836239891
dec_Ftrad_Otu_00134,dec_Ftrad_Otu_00124,Negative,-0.485866362082
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000044,Negative,-0.45813426834
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000159,Negative,-0.442583370022
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000179,Negative,-0.449663669514
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000191,Negative,-0.43228884846
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000196,Negative,-0.341306942249
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000385,Negative,-0.447791808987
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000394,Negative,-0.37045926898
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000415,Negative,-0.426568367658
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000416,Negative,-0.43329723495
dec_Ftrad_Otu_00136,dec_BacV5_Otu_000542,Negative,-0.327255112618
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00010,Negative,-0.388525710376
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00052,Negative,-0.421582689138
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00061,Negative,-0.456454927086
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00062,Negative,-0.5785817499
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00066,Negative,-0.505867869091
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00067,Negative,-0.469436061326
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00070,Negative,-0.359840742549
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00073,Negative,-0.402700391872
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00086,Negative,-0.40966268251
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00105,Negative,-0.484015460727
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00106,Negative,-0.418614626854
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00124,Negative,-0.454981020762
dec_Ftrad_Otu_00136,dec_Ftrad_Otu_00125,Negative,-0.361586820437
dec_Ftrad_Otu_00202,dec_BacV5_Otu_000059,Negative,-0.402119925485
dec_Ftrad_Otu_00202,dec_BacV5_Otu_000065,Negative,-0.366570206796
dec_Ftrad_Otu_00202,dec_BacV5_Otu_000130,Negative,-0.400771368028
dec_Ftrad_Otu_00202,dec_BacV5_Otu_000219,Negative,-0.401127224589
dec_Ftrad_Otu_00202,dec_BacV5_Otu_000226,Negative,-0.36296802411
dec_Ftrad_Otu_00202,dec_BacV5_Otu_000261,Negative,-0.342180629197
dec_Ftrad_Otu_00202,dec_BacV5_Otu_000303,Negative,-0.329132273465
dec_Ftrad_Otu_00233,dec_BacV5_Otu_000196,Negative,-0.313145361051
dec_Ftrad_Otu_00233,dec_BacV5_Otu_000248,Negative,-0.367120609381
dec_Ftrad_Otu_00233,dec_BacV5_Otu_000480,Negative,-0.38583629591
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00007,Negative,-0.584018750834
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00010,Negative,-0.569419529305
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00020,Negative,-0.553218387316
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00034,Negative,-0.457666987399
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00038,Negative,-0.377776578503
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00041,Negative,-0.432678464384
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00052,Negative,-0.528653116629
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00055,Negative,-0.559389100458
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00061,Negative,-0.406340810913
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00062,Negative,-0.373618478195
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00066,Negative,-0.625653373943
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00067,Negative,-0.399971790948
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00076,Negative,-0.517066880111
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00082,Negative,-0.397371396141
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00084,Negative,-0.441883637232
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00105,Negative,-0.353491777615
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00110,Negative,-0.46509295507
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00117,Negative,-0.364917888139
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00124,Negative,-0.328432669267
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00135,Negative,-0.459118795696
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00139,Negative,-0.428644674356
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00149,Negative,-0.440122630752
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00177,Negative,-0.410889844203
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00197,Negative,-0.396708851812
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00205,Negative,-0.422358779326
dec_Ftrad_Otu_00233,dec_Ftrad_Otu_00218,Negative,-0.312975373823
dec_BacV5_Otu_000043,dec_BacV5_Otu_000007,Negative,-0.41187222572
dec_BacV5_Otu_000043,dec_BacV5_Otu_000042,Negative,-0.533035286912
dec_BacV5_Otu_000157,dec_BacV5_Otu_000002,Negative,-0.507601922673
dec_BacV5_Otu_000157,dec_BacV5_Otu_000006,Negative,-0.601131921266
dec_BacV5_Otu_000157,dec_BacV5_Otu_000058,Negative,-0.459787304419
dec_BacV5_Otu_000157,dec_BacV5_Otu_000059,Negative,-0.4814020367
dec_BacV5_Otu_000157,dec_BacV5_Otu_000074,Negative,-0.383806403889
dec_BacV5_Otu_000157,dec_BacV5_Otu_000077,Negative,-0.512024567405
dec_BacV5_Otu_000157,dec_BacV5_Otu_000080,Negative,-0.427411074783
dec_BacV5_Otu_000157,dec_BacV5_Otu_000095,Negative,-0.419724460586
dec_BacV5_Otu_000157,dec_BacV5_Otu_000151,Negative,-0.376136256859
dec_BacV5_Otu_000179,dec_BacV5_Otu_000002,Negative,-0.461294374351
dec_BacV5_Otu_000179,dec_BacV5_Otu_000006,Negative,-0.774709110593
dec_BacV5_Otu_000179,dec_BacV5_Otu_000008,Negative,-0.468773999276
dec_BacV5_Otu_000179,dec_BacV5_Otu_000009,Negative,-0.415808302354
dec_BacV5_Otu_000179,dec_BacV5_Otu_000012,Negative,-0.5271047652
dec_BacV5_Otu_000179,dec_BacV5_Otu_000027,Negative,-0.401007701438
dec_BacV5_Otu_000179,dec_BacV5_Otu_000041,Negative,-0.402879367893
dec_BacV5_Otu_000179,dec_BacV5_Otu_000058,Negative,-0.547484394391
dec_BacV5_Otu_000179,dec_BacV5_Otu_000059,Negative,-0.627834887769
dec_BacV5_Otu_000179,dec_BacV5_Otu_000068,Negative,-0.386250089695
dec_BacV5_Otu_000179,dec_BacV5_Otu_000072,Negative,-0.45891924075
dec_BacV5_Otu_000179,dec_BacV5_Otu_000074,Negative,-0.503348756631
dec_BacV5_Otu_000179,dec_BacV5_Otu_000077,Negative,-0.482193668364
dec_BacV5_Otu_000179,dec_BacV5_Otu_000080,Negative,-0.602166942769
dec_BacV5_Otu_000179,dec_BacV5_Otu_000084,Negative,-0.55049437929
dec_BacV5_Otu_000179,dec_BacV5_Otu_000088,Negative,-0.402407942713
dec_BacV5_Otu_000179,dec_BacV5_Otu_000095,Negative,-0.541852277649
dec_BacV5_Otu_000179,dec_BacV5_Otu_000097,Negative,-0.481280792922
dec_BacV5_Otu_000179,dec_BacV5_Otu_000113,Negative,-0.45478966208
dec_BacV5_Otu_000179,dec_BacV5_Otu_000115,Negative,-0.451726266625
dec_BacV5_Otu_000179,dec_BacV5_Otu_000116,Negative,-0.402458460605
dec_BacV5_Otu_000179,dec_BacV5_Otu_000118,Negative,-0.382344392926
dec_BacV5_Otu_000179,dec_BacV5_Otu_000129,Negative,-0.39787980678
dec_BacV5_Otu_000179,dec_BacV5_Otu_000147,Negative,-0.480431125889
dec_BacV5_Otu_000179,dec_BacV5_Otu_000149,Negative,-0.413586985916
dec_BacV5_Otu_000179,dec_BacV5_Otu_000150,Negative,-0.458029542795
dec_BacV5_Otu_000179,dec_BacV5_Otu_000152,Negative,-0.450132004892
dec_BacV5_Otu_000179,dec_BacV5_Otu_000164,Negative,-0.431207146118
dec_BacV5_Otu_000179,dec_BacV5_Otu_000171,Negative,-0.433628954487
dec_BacV5_Otu_000191,dec_BacV5_Otu_000002,Negative,-0.495661179254
dec_BacV5_Otu_000191,dec_BacV5_Otu_000006,Negative,-0.710021056341
dec_BacV5_Otu_000191,dec_BacV5_Otu_000012,Negative,-0.384417252306
dec_BacV5_Otu_000191,dec_BacV5_Otu_000058,Negative,-0.558581449159
dec_BacV5_Otu_000191,dec_BacV5_Otu_000059,Negative,-0.541745557724
dec_BacV5_Otu_000191,dec_BacV5_Otu_000074,Negative,-0.409217223553
dec_BacV5_Otu_000191,dec_BacV5_Otu_000077,Negative,-0.513024327454
dec_BacV5_Otu_000191,dec_BacV5_Otu_000080,Negative,-0.517295413954
dec_BacV5_Otu_000191,dec_BacV5_Otu_000084,Negative,-0.475877870978
dec_BacV5_Otu_000191,dec_BacV5_Otu_000095,Negative,-0.500183111752
dec_BacV5_Otu_000191,dec_BacV5_Otu_000147,Negative,-0.430711814685
dec_BacV5_Otu_000328,dec_BacV5_Otu_000002,Negative,-0.379544151774
dec_BacV5_Otu_000385,dec_BacV5_Otu_000002,Negative,-0.409395100981
dec_BacV5_Otu_000385,dec_BacV5_Otu_000006,Negative,-0.63694895521
dec_BacV5_Otu_000385,dec_BacV5_Otu_000058,Negative,-0.471553047106
dec_BacV5_Otu_000385,dec_BacV5_Otu_000059,Negative,-0.498836946928
dec_BacV5_Otu_000385,dec_BacV5_Otu_000074,Negative,-0.441072318897
dec_BacV5_Otu_000385,dec_BacV5_Otu_000077,Negative,-0.423395761711
dec_BacV5_Otu_000385,dec_BacV5_Otu_000080,Negative,-0.463092127657
dec_BacV5_Otu_000385,dec_BacV5_Otu_000084,Negative,-0.461555721666
dec_BacV5_Otu_000385,dec_BacV5_Otu_000095,Negative,-0.418874965524
dec_BacV5_Otu_000385,dec_BacV5_Otu_000097,Negative,-0.364089845075
dec_BacV5_Otu_000385,dec_BacV5_Otu_000123,Negative,-0.3488806395
dec_BacV5_Otu_000385,dec_BacV5_Otu_000132,Negative,-0.388670424963
dec_BacV5_Otu_000385,dec_BacV5_Otu_000150,Negative,-0.401444279795
dec_BacV5_Otu_000385,dec_BacV5_Otu_000152,Negative,-0.382208395706
dec_BacV5_Otu_000385,dec_BacV5_Otu_000164,Negative,-0.357219945079
dec_BacV5_Otu_000385,dec_BacV5_Otu_000219,Negative,-0.435724759628
dec_BacV5_Otu_000385,dec_BacV5_Otu_000270,Negative,-0.340965096062
dec_BacV5_Otu_000385,dec_BacV5_Otu_000303,Negative,-0.405928893599
dec_BacV5_Otu_000385,dec_BacV5_Otu_000318,Negative,-0.333187301094
dec_BacV5_Otu_000385,dec_BacV5_Otu_000324,Negative,-0.43918392164
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000003,Negative,-0.399324305203
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000017,Negative,-0.45757485093
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000022,Negative,-0.527829982088
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000030,Negative,-0.445640419094
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000033,Negative,-0.522529966599
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000039,Negative,-0.442033934753
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000057,Negative,-0.590713622998
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000071,Negative,-0.423874775394
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000103,Negative,-0.480345118132
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000159,Negative,-0.400728423917
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000191,Negative,-0.441381528235
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000342,Negative,-0.419213769458
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000385,Negative,-0.413779647391
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000416,Negative,-0.356529005174
dec_Ftrad_Otu_00028,dec_BacV5_Otu_000471,Negative,-0.380442453539
dec_Ftrad_Otu_00028,dec_Ftrad_Otu_00001,Negative,-0.520770128178
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000033,Negative,-0.462533571123
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000057,Negative,-0.444587166849
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000063,Negative,-0.44399728453
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000081,Negative,-0.449517744773
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000103,Negative,-0.390916526484
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000137,Negative,-0.437312146544
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000255,Negative,-0.357256825499
dec_Ftrad_Otu_00024,dec_BacV5_Otu_000431,Negative,-0.393009299283
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000003,Negative,-0.438624711632
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000004,Negative,-0.435849764229
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000022,Negative,-0.487724587866
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000030,Negative,-0.466532544451
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000033,Negative,-0.626134495931
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000040,Negative,-0.429245664502
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000041,Negative,-0.396799351414
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000043,Negative,-0.591777420366
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000046,Negative,-0.364830336718
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000057,Negative,-0.574320309294
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000063,Negative,-0.537072760486
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000069,Negative,-0.609134184289
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000071,Negative,-0.582841629529
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000083,Negative,-0.409449942581
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000089,Negative,-0.456050960727
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000092,Negative,-0.420212994786
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000103,Negative,-0.590175177484
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000105,Negative,-0.386463668205
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000107,Negative,-0.634400624845
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000110,Negative,-0.459915765945
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000118,Negative,-0.364766230648
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000126,Negative,-0.407971174656
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000137,Negative,-0.388844433613
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000138,Negative,-0.425228678964
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000143,Negative,-0.484019534281
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000156,Negative,-0.469812733914
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000180,Negative,-0.518185370308
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000195,Negative,-0.530665571207
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000208,Negative,-0.397662876998
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000211,Negative,-0.421870690573
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000231,Negative,-0.465597288912
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000236,Negative,-0.473355904299
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000255,Negative,-0.563275893661
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000272,Negative,-0.480151312553
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000334,Negative,-0.464079102861
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000342,Negative,-0.447217216467
dec_Ftrad_Otu_00098,dec_BacV5_Otu_000462,Negative,-0.422227785859
dec_Ftrad_Otu_00098,dec_Ftrad_Otu_00001,Negative,-0.509216690768
dec_Ftrad_Otu_00098,dec_Ftrad_Otu_00043,Negative,-0.451399406944
dec_Ftrad_Otu_00106,dec_BacV5_Otu_000002,Negative,-0.449241360278
dec_Ftrad_Otu_00106,dec_BacV5_Otu_000006,Negative,-0.628526591523
dec_Ftrad_Otu_00106,dec_BacV5_Otu_000008,Negative,-0.508469101498
dec_Ftrad_Otu_00106,dec_BacV5_Otu_000012,Negative,-0.502200949877
