"SUID","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","0.001_ 3_corsparcc.txt(1)_Cor","0.001_ 3_corsparcc.txt(1)_name","0.001_ 3_corsparcc.txt(1)_present","0.001_ 3_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"51595",,,"false",,"-0.553132795845","Otrad_Otu_00003 (interacts with) Ftrad_Otu_00007","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) Ftrad_Otu_00007","false","interacts with","Otrad_Otu_00003 (interacts with) Ftrad_Otu_00007"
"51596",,,"false",,"-0.482875672757","Otrad_Otu_00003 (interacts with) BacV5_Otu_001164","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_001164","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_001164"
"51597",,,"false",,"-0.383509195138","Otrad_Otu_00003 (interacts with) BacV5_Otu_000614","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000614","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000614"
"51598",,,"false",,"-0.413307636549","Otrad_Otu_00003 (interacts with) BacV5_Otu_000518","true","0.001","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000518","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000518"
"51599",,,"false",,"-0.367101226195","Otrad_Otu_00003 (interacts with) BacV5_Otu_000477","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000477","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000477"
"51600",,,"false",,"-0.398082759357","Otrad_Otu_00003 (interacts with) BacV5_Otu_000437","true","0.001","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000437","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000437"
"51601",,,"false",,"-0.468275725026","Otrad_Otu_00003 (interacts with) BacV5_Otu_000357","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000357","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000357"
"51602",,,"false",,"-0.489459755368","Otrad_Otu_00003 (interacts with) BacV5_Otu_000266","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000266","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000266"
"51603",,,"false",,"0.439528694719","Otrad_Otu_00003 (interacts with) BacV5_Otu_000173","true","0.001","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000173","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000173"
"51604",,,"false",,"0.456997228882","Otrad_Otu_00003 (interacts with) BacV5_Otu_000160","true","0.001","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000160","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000160"
"51605",,,"false",,"0.454400492633","Otrad_Otu_00003 (interacts with) BacV5_Otu_000158","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000158","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000158"
"51606",,,"false",,"0.434988068203","Otrad_Otu_00003 (interacts with) BacV5_Otu_000141","true","0.001","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000141","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000141"
"51607",,,"false",,"0.43381794148","Otrad_Otu_00003 (interacts with) BacV5_Otu_000074","true","0.001","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000074","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000074"
"51608",,,"false",,"0.486568593204","Otrad_Otu_00003 (interacts with) BacV5_Otu_000057","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000057","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000057"
"51609",,,"false",,"-0.511964017483","Otrad_Otu_00003 (interacts with) BacV5_Otu_000028","true","0.001","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000028","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000028"
"51610",,,"false",,"-0.469131490207","Otrad_Otu_00003 (interacts with) BacV5_Otu_000009","true","0.0","0.5","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000009","false","interacts with","Otrad_Otu_00003 (interacts with) BacV5_Otu_000009"
"51611",,,"false",,"0.530269772131","BacV5_Otu_000224 (interacts with) BacV5_Otu_000209","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000209","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000209"
"51612",,,"false",,"0.346750389295","BacV5_Otu_000224 (interacts with) BacV5_Otu_000190","true","0.001","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000190","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000190"
"51613",,,"false",,"0.410818280435","BacV5_Otu_000224 (interacts with) BacV5_Otu_000187","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000187","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000187"
"51614",,,"false",,"0.368954152943","BacV5_Otu_000224 (interacts with) BacV5_Otu_000183","true","0.001","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000183","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000183"
"51615",,,"false",,"-0.448388098154","BacV5_Otu_000224 (interacts with) BacV5_Otu_000179","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000179","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000179"
"51616",,,"false",,"0.454274178483","BacV5_Otu_000224 (interacts with) BacV5_Otu_000173","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000173","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000173"
"51617",,,"false",,"0.486180235748","BacV5_Otu_000224 (interacts with) BacV5_Otu_000170","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000170","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000170"
"51618",,,"false",,"0.43510908033","BacV5_Otu_000224 (interacts with) BacV5_Otu_000166","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000166","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000166"
"51619",,,"false",,"0.457936452923","BacV5_Otu_000224 (interacts with) BacV5_Otu_000164","true","0.001","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000164","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000164"
"51620",,,"false",,"-0.427089665165","BacV5_Otu_000224 (interacts with) BacV5_Otu_000159","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000159","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000159"
"51621",,,"false",,"0.443994126762","BacV5_Otu_000224 (interacts with) BacV5_Otu_000150","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000150","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000150"
"51622",,,"false",,"0.394683530008","BacV5_Otu_000224 (interacts with) BacV5_Otu_000149","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000149","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000149"
"51623",,,"false",,"0.359478295309","BacV5_Otu_000224 (interacts with) BacV5_Otu_000143","true","0.001","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000143","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000143"
"51624",,,"false",,"0.4402540209","BacV5_Otu_000224 (interacts with) BacV5_Otu_000142","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000142","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000142"
"51625",,,"false",,"0.537942165546","BacV5_Otu_000224 (interacts with) BacV5_Otu_000136","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000136","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000136"
"51626",,,"false",,"0.416735819329","BacV5_Otu_000224 (interacts with) BacV5_Otu_000132","true","0.001","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000132","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000132"
"51627",,,"false",,"0.464595832007","BacV5_Otu_000224 (interacts with) BacV5_Otu_000104","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000104","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000104"
"51628",,,"false",,"0.385476639723","BacV5_Otu_000224 (interacts with) BacV5_Otu_000097","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000097","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000097"
"51629",,,"false",,"0.443730391063","BacV5_Otu_000224 (interacts with) BacV5_Otu_000092","true","0.001","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000092","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000092"
"51630",,,"false",,"0.570775042869","BacV5_Otu_000224 (interacts with) BacV5_Otu_000090","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000090","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000090"
"51631",,,"false",,"0.402502887554","BacV5_Otu_000224 (interacts with) BacV5_Otu_000081","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000081","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000081"
"51632",,,"false",,"0.422630568951","BacV5_Otu_000224 (interacts with) BacV5_Otu_000074","true","0.001","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000074","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000074"
"51633",,,"false",,"0.577525396479","BacV5_Otu_000224 (interacts with) BacV5_Otu_000059","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000059","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000059"
"51634",,,"false",,"0.437018693121","BacV5_Otu_000224 (interacts with) BacV5_Otu_000057","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000057"
"51635",,,"false",,"0.530710019681","BacV5_Otu_000224 (interacts with) BacV5_Otu_000048","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000048","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000048"
"51636",,,"false",,"0.498293207943","BacV5_Otu_000224 (interacts with) BacV5_Otu_000041","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000041"
"51637",,,"false",,"0.471812446457","BacV5_Otu_000224 (interacts with) BacV5_Otu_000040","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000040","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000040"
"51638",,,"false",,"0.433908246362","BacV5_Otu_000224 (interacts with) BacV5_Otu_000012","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000012","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000012"
"51639",,,"false",,"0.437871380559","BacV5_Otu_000224 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000006","false","interacts with","BacV5_Otu_000224 (interacts with) BacV5_Otu_000006"
"51640",,,"false",,"-0.405119782458","BacV5_Otu_000223 (interacts with) BacV5_Otu_000172","true","0.0","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000172","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000172"
"51641",,,"false",,"0.578780202903","BacV5_Otu_000223 (interacts with) BacV5_Otu_000152","true","0.0","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000152","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000152"
"51642",,,"false",,"-0.386259885231","BacV5_Otu_000223 (interacts with) BacV5_Otu_000106","true","0.001","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000106","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000106"
"51643",,,"false",,"0.634140744633","BacV5_Otu_000223 (interacts with) BacV5_Otu_000084","true","0.0","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000084","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000084"
"51644",,,"false",,"0.590326733722","BacV5_Otu_000223 (interacts with) BacV5_Otu_000080","true","0.0","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000080","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000080"
"51645",,,"false",,"0.414023783232","BacV5_Otu_000223 (interacts with) BacV5_Otu_000012","true","0.001","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000012","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000012"
"51646",,,"false",,"-0.463842547605","BacV5_Otu_000223 (interacts with) BacV5_Otu_000011","true","0.0","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000011","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000011"
"51647",,,"false",,"0.550777108238","BacV5_Otu_000223 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000006","false","interacts with","BacV5_Otu_000223 (interacts with) BacV5_Otu_000006"
"51648",,,"false",,"-0.429043772226","BacV5_Otu_000209 (interacts with) BacV5_Otu_000191","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000191","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000191"
"51649",,,"false",,"0.417255679165","BacV5_Otu_000209 (interacts with) BacV5_Otu_000187","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000187","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000187"
"51650",,,"false",,"0.391987702016","BacV5_Otu_000209 (interacts with) BacV5_Otu_000183","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000183","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000183"
"51651",,,"false",,"-0.505499493377","BacV5_Otu_000209 (interacts with) BacV5_Otu_000179","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000179","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000179"
"51652",,,"false",,"0.498348242685","BacV5_Otu_000209 (interacts with) BacV5_Otu_000173","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000173","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000173"
"51653",,,"false",,"0.516888653989","BacV5_Otu_000209 (interacts with) BacV5_Otu_000170","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000170","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000170"
"51654",,,"false",,"0.386518608306","BacV5_Otu_000209 (interacts with) BacV5_Otu_000168","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000168","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000168"
"51655",,,"false",,"0.495748535846","BacV5_Otu_000209 (interacts with) BacV5_Otu_000166","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000166","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000166"
"51656",,,"false",,"0.464036611723","BacV5_Otu_000209 (interacts with) BacV5_Otu_000164","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000164","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000164"
"51657",,,"false",,"0.41121562124","BacV5_Otu_000209 (interacts with) BacV5_Otu_000161","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000161","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000161"
"51658",,,"false",,"-0.444063282135","BacV5_Otu_000209 (interacts with) BacV5_Otu_000159","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000159","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000159"
"51659",,,"false",,"0.417520569234","BacV5_Otu_000209 (interacts with) BacV5_Otu_000156","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000156","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000156"
"51660",,,"false",,"0.457938375136","BacV5_Otu_000209 (interacts with) BacV5_Otu_000149","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000149","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000149"
"51661",,,"false",,"0.389829381188","BacV5_Otu_000209 (interacts with) BacV5_Otu_000143","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000143","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000143"
"51662",,,"false",,"0.425613592521","BacV5_Otu_000209 (interacts with) BacV5_Otu_000142","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000142","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000142"
"51663",,,"false",,"0.640760576328","BacV5_Otu_000209 (interacts with) BacV5_Otu_000136","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000136","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000136"
"51664",,,"false",,"0.453837893183","BacV5_Otu_000209 (interacts with) BacV5_Otu_000104","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000104","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000104"
"51665",,,"false",,"0.445219582601","BacV5_Otu_000209 (interacts with) BacV5_Otu_000097","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000097","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000097"
"51666",,,"false",,"0.430530624915","BacV5_Otu_000209 (interacts with) BacV5_Otu_000096","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000096","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000096"
"51667",,,"false",,"0.505355389881","BacV5_Otu_000209 (interacts with) BacV5_Otu_000092","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000092","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000092"
"51668",,,"false",,"0.526676348417","BacV5_Otu_000209 (interacts with) BacV5_Otu_000090","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000090","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000090"
"51669",,,"false",,"0.465080675857","BacV5_Otu_000209 (interacts with) BacV5_Otu_000081","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000081","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000081"
"51670",,,"false",,"0.512860781923","BacV5_Otu_000209 (interacts with) BacV5_Otu_000074","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000074","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000074"
"51671",,,"false",,"0.498232048527","BacV5_Otu_000209 (interacts with) BacV5_Otu_000071","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000071","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000071"
"51672",,,"false",,"0.429451207098","BacV5_Otu_000209 (interacts with) BacV5_Otu_000063","true","0.001","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000063","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000063"
"51673",,,"false",,"0.437574394184","BacV5_Otu_000209 (interacts with) BacV5_Otu_000062","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000062","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000062"
"51674",,,"false",,"0.549593259343","BacV5_Otu_000209 (interacts with) BacV5_Otu_000059","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000059","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000059"
"51675",,,"false",,"0.547390754268","BacV5_Otu_000209 (interacts with) BacV5_Otu_000057","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000057"
"51676",,,"false",,"0.617145610685","BacV5_Otu_000209 (interacts with) BacV5_Otu_000048","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000048","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000048"
"51677",,,"false",,"0.533419690037","BacV5_Otu_000209 (interacts with) BacV5_Otu_000041","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000041","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000041"
"51678",,,"false",,"0.550635938787","BacV5_Otu_000209 (interacts with) BacV5_Otu_000040","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000040","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000040"
"51679",,,"false",,"0.419496980376","BacV5_Otu_000209 (interacts with) BacV5_Otu_000027","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000027","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000027"
"51680",,,"false",,"0.512599298654","BacV5_Otu_000209 (interacts with) BacV5_Otu_000012","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000012","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000012"
"51681",,,"false",,"0.493757598629","BacV5_Otu_000209 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000006","false","interacts with","BacV5_Otu_000209 (interacts with) BacV5_Otu_000006"
"51682",,,"false",,"0.430163704656","BacV5_Otu_000187 (interacts with) BacV5_Otu_000183","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000183","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000183"
"51683",,,"false",,"-0.391617988013","BacV5_Otu_000187 (interacts with) BacV5_Otu_000179","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000179","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000179"
"51684",,,"false",,"0.407166997366","BacV5_Otu_000187 (interacts with) BacV5_Otu_000176","true","0.001","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000176","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000176"
"51685",,,"false",,"0.57162856321","BacV5_Otu_000187 (interacts with) BacV5_Otu_000173","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000173","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000173"
"51686",,,"false",,"-0.460337109846","BacV5_Otu_000187 (interacts with) BacV5_Otu_000159","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000159","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000159"
"51687",,,"false",,"0.541363295322","BacV5_Otu_000187 (interacts with) BacV5_Otu_000136","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000136","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000136"
"51688",,,"false",,"0.482822098332","BacV5_Otu_000187 (interacts with) BacV5_Otu_000090","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000090","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000090"
"51689",,,"false",,"0.454494687992","BacV5_Otu_000187 (interacts with) BacV5_Otu_000081","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000081","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000081"
"51690",,,"false",,"0.38033431436","BacV5_Otu_000187 (interacts with) BacV5_Otu_000080","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000080","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000080"
"51691",,,"false",,"0.472648715132","BacV5_Otu_000187 (interacts with) BacV5_Otu_000057","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000057","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000057"
"51692",,,"false",,"0.426848357829","BacV5_Otu_000187 (interacts with) BacV5_Otu_000048","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000048","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000048"
"51693",,,"false",,"0.473613660837","BacV5_Otu_000187 (interacts with) BacV5_Otu_000012","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000012","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000012"
"51694",,,"false",,"0.510678063646","BacV5_Otu_000187 (interacts with) BacV5_Otu_000006","true","0.0","0.5","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000006","false","interacts with","BacV5_Otu_000187 (interacts with) BacV5_Otu_000006"
"51695",,,"false",,"0.374341016561","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00099","true","0.0","0.5","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00099","false","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00099"
"51696",,,"false",,"-0.398332307121","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00084","true","0.0","0.5","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00084","false","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00084"
"51697",,,"false",,"0.427522743769","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00064","true","0.0","0.5","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00064","false","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00064"
"51698",,,"false",,"0.482591915675","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00057","true","0.0","0.5","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00057","false","interacts with","Ftrad_Otu_00113 (interacts with) Ftrad_Otu_00057"
