"SUID","0.001_ 1_corsparcc.txt_Cor","0.001_ 1_corsparcc.txt_name","0.001_ 1_corsparcc.txt_present","0.001_ 1_corsparcc.txt_Pvalue","0.001_ 2_corsparcc.txt(1)_Cor","0.001_ 2_corsparcc.txt(1)_name","0.001_ 2_corsparcc.txt(1)_present","0.001_ 2_corsparcc.txt(1)_Pvalue","DyNet Variance","interaction","name","selected","shared interaction","shared name"
"61622","-0.623888801477","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000129","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000129","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000129"
"61623","-0.437599167619","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000127","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000127","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000127"
"61624","0.420693425363","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000107","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000107","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000107"
"61625","-0.526146712696","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000086","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000086","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000086"
"61626","-0.661931665504","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000085","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000085","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000085"
"61627","0.603957113952","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000084","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000084","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000084"
"61628","0.646117111533","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000080","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000080","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000080"
"61629","-0.422808332513","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000067","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000067","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000067"
"61630","-0.44389969569","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000056","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000056","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000056"
"61631","-0.48145287703","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000053","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000053","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000053"
"61632","-0.437398990772","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000048","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000048","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000048"
"61633","0.421065160903","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000043","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000043","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000043"
"61634","-0.432168966939","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000042","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000042","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000042"
"61635","0.559701209911","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000041","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000041","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000041"
"61636","0.667739615176","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000040","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000040","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000040"
"61637","-0.457056560455","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000031","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000031","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000031"
"61638","0.64877000012","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000027","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000027","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000027"
"61639","-0.53314254417","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000014","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000014","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000014"
"61640","0.622302769656","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000012","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000012","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000012"
"61641","-0.592954885398","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000010","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000010","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000010"
"61642","0.680911457937","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000009","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000009","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000009"
"61643","0.520116037695","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000008","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000008","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000008"
"61644","-0.530199433961","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000007","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000007","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000007"
"61645","0.793880647795","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000006","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000006","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000006"
"61646","0.5104470637","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000004","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000004","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000004"
"61647","-0.56541560113","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000002","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000002","false","interacts with","Ftrad_Otu_00064 (interacts with) BacV5_Otu_000002"
"61648","0.638344906208","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00052","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00052","false","interacts with","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00052"
"61649","-0.560369461776","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00008","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00008","false","interacts with","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00008"
"61650","-0.492434399049","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00006","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00006","false","interacts with","Ftrad_Otu_00055 (interacts with) Ftrad_Otu_00006"
"61651","-0.465721067619","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000209","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000209","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000209"
"61652","0.473300608882","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000129","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000129","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000129"
"61653","-0.507365747843","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000122","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000122","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000122"
"61654","-0.414749836418","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000093","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000093","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000093"
"61655","-0.497297619703","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000090","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000090","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000090"
"61656","-0.556939979352","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000080","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000080","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000080"
"61657","0.458226248506","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000075","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000075","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000075"
"61658","-0.516639343782","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000074","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000074","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000074"
"61659","-0.482702957791","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000065","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000065","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000065"
"61660","-0.609119902512","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000059","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000059","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000059"
"61661","0.468733291244","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000042","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000042","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000042"
"61662","-0.598578572777","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000008","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000008","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000008"
"61663","0.525394070632","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000002","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000002","false","interacts with","Ftrad_Otu_00055 (interacts with) BacV5_Otu_000002"
"61664","0.414006504918","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00045","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00045","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00045"
"61665","0.465870826162","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00043","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00043","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00043"
"61666","0.604918188264","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00042","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00042","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00042"
"61667","0.564959964023","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00039","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00039","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00039"
"61668","0.618663799951","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00037","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00037","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00037"
"61669","0.576479577815","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00032","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00032","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00032"
"61670","0.6152283271","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00030","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00030","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00030"
"61671","0.551086316356","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00029","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00029","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00029"
"61672","0.517576554342","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00022","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00022","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00022"
"61673","0.542740135641","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00021","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00021","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00021"
"61674","0.604335755565","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00018","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00018","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00018"
"61675","0.556690736643","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00013","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00013","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00013"
"61676","0.702236501262","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00012","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00012","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00012"
"61677","0.44777835075","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00011","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00011","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00011"
"61678","0.641207373363","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00008","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00008","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00008"
"61679","0.664831960045","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00006","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00006","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00006"
"61680","0.723388428457","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00005","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00005","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00005"
"61681","0.708131165894","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00004","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00004","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00004"
"61682","0.672645449457","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00003","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00003","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00003"
"61683","0.652854278164","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00002","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00002","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00002"
"61684","0.576404702028","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00001","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00001","false","interacts with","Ftrad_Otu_00054 (interacts with) Ftrad_Otu_00001"
"61685","-0.522739083803","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000782","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000782","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000782"
"61686","-0.548862825694","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000689","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000689","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000689"
"61687","-0.551862156179","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000408","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000408","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000408"
"61688","-0.561674700006","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000347","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000347","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000347"
"61689","-0.570316759563","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000343","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000343","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000343"
"61690","-0.51078934887","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000328","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000328","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000328"
"61691","-0.425066603001","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000302","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000302","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000302"
"61692","-0.50848377935","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000293","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000293","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000293"
"61693","-0.60219399027","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000291","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000291","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000291"
"61694","-0.555605770913","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000290","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000290","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000290"
"61695","-0.48683743154","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000289","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000289","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000289"
"61696","-0.469946491441","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000285","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000285","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000285"
"61697","-0.582867548998","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000278","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000278","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000278"
"61698","-0.406618468722","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000273","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000273","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000273"
"61699","-0.488503216625","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000262","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000262","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000262"
"61700","-0.416170780895","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000254","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000254","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000254"
"61701","-0.465452961717","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000253","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000253","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000253"
"61702","-0.487555817271","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000251","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000251","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000251"
"61703","-0.533786166862","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000247","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000247","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000247"
"61704","-0.611169839601","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000225","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000225","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000225"
"61705","-0.43004046051","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000212","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000212","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000212"
"61706","-0.568111944386","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000206","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000206","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000206"
"61707","-0.446095140561","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000200","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000200","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000200"
"61708","-0.624514550411","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000196","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000196","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000196"
"61709","-0.510401182534","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000194","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000194","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000194"
"61710","-0.609661732716","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000191","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000191","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000191"
"61711","-0.533231375099","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000179","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000179","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000179"
"61712","-0.436166229259","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000175","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000175","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000175"
"61713","-0.446142463135","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000172","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000172","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000172"
"61714","-0.653070872669","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000171","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000171","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000171"
"61715","-0.613049507597","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000159","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000159","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000159"
"61716","-0.582945452498","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000157","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000157","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000157"
"61717","-0.590778212925","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000153","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000153","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000153"
"61718","-0.490234489727","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000145","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000145","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000145"
"61719","-0.54605645114","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000129","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000129","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000129"
"61720","-0.488424849298","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000127","true","0.001",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000127","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000127"
"61721","-0.439321614689","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000106","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000106","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000106"
"61722","-0.54887941043","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000096","true","0.0",,,"false",,"0.5","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000096","false","interacts with","Ftrad_Otu_00054 (interacts with) BacV5_Otu_000096"
